year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership,latitude,longitude
2004,91,10.13939,8.636752,4.510859,0.1208791,9.924662,0.0,0,0,0,0.7051409,2.036525
2005,91,10.38641,8.66768,4.543295,0.1208791,10.01216,0.0,0,0,0,0.7038005,2.036686
2006,91,10.74908,8.884887,4.836282,0.1208791,10.68203,0.0,0,0,0,0.7038005,2.036686
2004,92,10.33796,8.992682,4.189655,0.0757576,9.856291,0.0,0,0,0,0.7054464,2.032841
2005,92,11.01337,10.31851,4.189655,0.0757576,10.34638,0.0,0,0,0,0.7054464,2.032841
2006,92,11.17013,10.31068,4.189655,0.0757576,10.40272,0.0,0,0,0,0.7054464,2.032841
2004,93,9.672815,7.504942,2.995732,0.25,8.072155,0.25,0,0,0,0.7038005,2.036686
2005,93,9.852194,8.014005,3.091043,0.25,9.682841,0.25,0,0,0,0.7038005,2.036686
2006,93,9.99479,8.022241,2.995732,0.25,9.764915,0.25,0,0,0,0.7038005,2.036686
2004,94,9.494692,7.297091,3.931826,0.6666667,9.041093,0.0,0,1,0,0.7017623,2.02958
2005,94,9.43867,5.429346,3.931826,0.6666667,8.736971,0.0,0,0,0,0.7017623,2.02958
2006,94,9.846547,5.774551,3.931826,0.6666667,9.574428,0.0,0,0,0,0.7017623,2.02958
2004,95,10.66336,6.745236,3.806663,0.0666667,10.17351,0.0,0,0,0,0.3787365,1.940515
2005,95,10.57029,7.874739,3.912023,0.0666667,9.859901,0.0,0,0,0,0.3787365,1.940515
2006,95,10.82337,7.874739,3.970292,0.0666667,10.33169,0.0,0,0,0,0.3787365,1.940515
2004,96,9.983176,6.405229,2.890372,0.0555556,8.784315,0.0,0,0,0,0.7019545,2.030773
2005,96,9.998298,6.481577,3.091043,0.0555556,9.538492,0.0,0,0,0,0.7019545,2.030773
2006,96,9.314159,6.821107,2.890372,0.0555556,8.77137,0.0,0,0,0,0.7019545,2.030773
2004,97,8.207947,8.164795,3.931826,0.0784314,7.60589,0.0,0,0,1,0.7005621,2.026961
2005,97,8.226306,8.425955,3.912023,0.0784314,7.561642,0.0,0,0,1,0.7005621,2.026961
2006,97,8.338545,7.443664,3.931826,0.0784314,7.576097,0.0,0,0,1,0.7005621,2.026961
2004,98,8.973478,7.911324,2.995732,0.05,8.569786,0.0,0,0,0,0.7010742,2.030338
2005,98,8.998507,7.37149,3.178054,0.05,8.905309,0.0,0,0,0,0.7010742,2.030338
2006,98,9.447782,7.450079,3.663562,0.05,9.248599,0.0,0,0,0,0.7010742,2.030338
2004,99,9.066932,7.779048,3.871201,0.0625,8.139732,0.0,0,0,0,0.7019545,2.030773
2005,99,9.026778,8.34284,3.713572,0.0625,8.460835,0.0,0,0,0,0.7019545,2.030773
2006,99,8.818778,8.389359,3.713572,0.0625,8.287025,0.0,0,0,0,0.7019545,2.030773
2004,100,8.634976,5.921578,3.663562,0.1025641,8.065266,0.0,0,0,0,0.7002645,2.029745
2005,100,8.72372,5.755742,3.912023,0.1025641,8.330864,0.0,0,0,0,0.7002645,2.029745
2006,100,9.142383,5.932245,3.332205,0.1025641,8.846929,0.0,0,0,0,0.7002645,2.029745
2004,101,9.160204,5.31812,2.70805,0.2,9.002209,0.0,0,0,0,0.7002645,2.029745
2005,101,9.230339,5.347107,2.772589,0.2,9.083416,0.0,0,0,0,0.7002645,2.029745
2006,101,9.334062,6.575076,2.944439,0.2,9.209641,0.0,0,0,0,0.7002645,2.029745
2004,102,8.831274,7.825645,3.688879,0.25,8.849227,0.0,0,0,0,0.7017623,2.02958
2005,102,9.913834,7.938446,3.496508,0.25,10.17968,0.0,0,0,0,0.7017623,2.02958
2006,102,10.1399,7.966587,3.912023,0.25,10.13816,0.0,0,0,0,0.7017623,2.02958
2004,103,9.050406,7.330405,3.295837,0.1111111,8.559103,0.0,0,1,0,0.6947702,2.028266
2005,103,9.289244,7.332369,3.258096,0.1111111,8.868132,0.0,0,0,0,0.6947702,2.028266
2006,103,9.368028,7.355002,3.332205,0.1111111,9.053803,0.0,0,0,0,0.6947702,2.028266
2004,104,9.470626,9.126415,3.951244,0.1923077,8.7093,0.0,0,1,0,0.6927962,2.026477
2005,104,9.526755,8.875147,3.988984,0.1923077,9.143024,0.0,0,1,0,0.6927962,2.026477
2006,104,9.565424,8.424419,4.060443,0.1923077,9.179056,0.0,0,1,0,0.6927962,2.026477
2004,105,9.510741,7.413367,2.833213,0.2941177,9.217515,0.0,0,0,0,0.6927962,2.026477
2005,105,9.74367,8.394347,2.639057,0.2941177,9.376194,0.0,0,0,0,0.6927962,2.026477
2006,105,9.756958,7.669028,2.70805,0.2941177,9.450302,0.0,0,0,0,0.6927962,2.026477
2004,106,9.142061,6.487684,3.7612,0.0,8.935904,0.0,0,0,0,0.6929655,2.022296
2005,106,9.389323,7.408531,3.7612,0.0,9.162515,0.0,0,0,0,0.6929655,2.022296
2006,106,9.106091,5.877736,3.7612,0.0,8.949235,0.0,0,0,0,0.6929655,2.022296
2004,107,9.416216,6.977282,2.639057,0.0,9.384042,0.0,0,0,0,0.692067,2.024258
2005,107,9.140669,5.308268,2.564949,0.0,9.09549,0.0,0,0,0,0.692067,2.024258
2006,107,9.442801,5.02388,2.70805,0.0,9.411974,0.0,0,0,0,0.692067,2.024258
2004,108,11.59641,8.946896,4.219508,0.0735294,11.31184,0.0,0,0,0,0.692067,2.024258
2005,108,9.825526,8.867004,4.219508,0.0735294,9.791438,0.0,0,0,0,0.692067,2.024258
2006,108,9.641149,8.98932,4.304065,0.0735294,9.733588,0.0,0,0,0,0.692067,2.024258
2004,109,9.080118,7.901007,3.401197,0.0,8.797398,0.0,0,0,0,0.692067,2.024258
2005,109,8.847216,7.901007,3.401197,0.0,8.463581,0.0,0,0,0,0.692067,2.024258
2006,109,8.761706,7.901007,3.091043,0.0,8.615589,0.0,0,0,0,0.692067,2.024258
2004,110,8.546947,5.010635,3.610918,0.0,7.649693,0.0,0,0,0,0.6927962,2.026477
2005,110,9.059518,5.501258,3.610918,0.0,8.663888,0.0,0,0,0,0.6927962,2.026477
2006,110,9.085684,6.437752,3.988984,0.0,8.868554,0.0,0,0,0,0.6927962,2.026477
2004,111,9.407551,6.851185,4.70953,0.0990991,8.628198,0.0,0,0,0,0.6927962,2.026477
2005,111,9.754523,7.046647,4.795791,0.0990991,8.883779,0.0,0,0,0,0.6927962,2.026477
2006,111,10.21665,7.081708,4.976734,0.0990991,9.160625,0.0,0,0,0,0.6927962,2.026477
2004,112,7.252762,6.678342,5.192957,0.0333333,6.331502,0.0,0,0,1,0.6927962,2.026477
2005,112,6.794587,5.480639,4.510859,0.0333333,6.327937,0.0,0,0,1,0.6927962,2.026477
2006,112,6.440947,5.480639,3.367296,0.0333333,5.883322,0.0,0,0,1,0.6927962,2.026477
2004,113,11.11452,9.936922,4.795791,0.5041322,10.83687,0.0,1,1,0,0.6939284,2.023993
2005,113,11.20755,10.05186,5.02388,0.5041322,10.76515,0.0,0,1,0,0.6939284,2.023993
2006,113,11.57218,10.13939,5.164786,0.5041322,11.2421,0.0,1,1,0,0.6939284,2.023993
2004,114,12.24301,9.137124,4.70953,0.1351351,12.1618,0.0,0,0,0,0.6939284,2.023993
2005,114,12.39856,9.458294,4.718499,0.1351351,12.23984,0.0,0,0,0,0.6939284,2.023993
2006,114,12.78602,9.466222,4.718499,0.1351351,12.60919,0.0,0,0,0,0.6939284,2.023993
2004,115,10.55711,9.646788,5.141664,0.1578947,10.2259,0.0,0,0,0,0.6936165,2.023116
2005,115,10.54487,9.558317,4.804021,0.1578947,10.26444,0.0,0,0,0,0.6936165,2.023116
2006,115,10.50592,9.513182,4.60517,0.1578947,9.857496,0.0,0,0,0,0.6936165,2.023116
2004,116,10.66758,8.014005,4.094345,0.1,10.59223,0.0,0,0,0,0.694735,2.032473
2005,116,10.48838,7.733246,4.094345,0.1,10.39041,0.0,0,0,0,0.694735,2.032473
2006,116,10.63665,8.050385,3.912023,0.1,10.41897,0.0,0,0,0,0.694735,2.032473
2004,117,9.673194,9.903638,4.644391,0.0673077,9.251194,0.0,0,0,0,0.6955451,2.037462
2005,117,9.804496,9.920836,4.644391,0.0673077,9.312987,0.0,1,0,0,0.6955451,2.037462
2006,117,9.97683,9.773777,4.644391,0.0673077,9.534307,0.0,1,1,0,0.6955451,2.037462
2004,118,10.97711,10.21464,4.867535,0.3615385,10.76545,0.0,1,1,0,0.6955451,2.037462
2005,118,11.00375,10.16969,5.062595,0.3615385,10.71315,0.0,1,1,0,0.6955451,2.037462
2006,118,11.45721,10.77428,5.036952,0.3615385,11.0136,0.0,1,1,0,0.6955451,2.037462
2004,119,8.644707,6.033086,2.302585,0.1,8.601902,0.0,1,1,0,0.6967317,2.031204
2005,119,8.683555,6.033086,2.484907,0.1,8.563122,0.0,1,1,0,0.6967317,2.031204
2006,119,9.363319,6.802395,2.890372,0.1,9.213137,0.0,1,1,0,0.6967317,2.031204
2004,120,10.87673,10.72729,5.288267,0.7979798,7.874739,0.0,0,1,0,0.6938316,2.029708
2005,120,10.89048,10.48386,5.220356,0.7979798,8.131824,0.0,0,1,0,0.6938316,2.029708
2006,120,10.65733,10.4886,5.01728,0.7979798,8.076826,0.0,0,1,0,0.6938316,2.029708
2004,121,11.31262,10.54466,4.276666,0.1111111,9.923976,0.0,0,0,1,0.6938316,2.029708
2005,121,11.06345,10.98744,4.248495,0.1111111,9.11405,0.0,0,1,1,0.6938316,2.029708
2006,121,11.00574,10.65483,4.26268,0.1111111,9.244645,0.0,0,1,1,0.6938316,2.029708
2004,122,8.892612,8.318742,4.85203,0.0,7.315884,0.0,0,0,0,0.6967317,2.031204
2005,122,9.678843,8.434464,4.85203,0.0,8.255829,0.0,0,0,0,0.6967317,2.031204
2006,122,9.541512,8.58616,4.85203,0.0,8.169053,0.0,0,0,0,0.6967317,2.031204
2004,123,8.87794,5.416101,3.401197,0.0,8.786151,0.0,0,0,0,0.6925198,2.030224
2005,123,8.897546,5.786897,2.995732,0.0,8.792246,0.0,0,0,0,0.6925198,2.030224
2006,123,9.030616,6.047372,2.70805,0.0,8.0427,0.0,0,0,0,0.695587,2.032055
2004,124,8.660427,7.201916,2.944439,0.0,8.599694,0.0,0,0,0,0.6967317,2.031204
2005,124,9.256365,7.17012,2.944439,0.0,9.11548,0.0,0,0,0,0.6967317,2.031204
2006,124,9.038009,7.229839,3.091043,0.0,8.938926,0.0,0,0,0,0.6967317,2.031204
2004,125,10.39155,8.275631,4.330733,0.0657895,10.2717,0.0,1,0,0,0.6938316,2.029708
2005,125,10.81844,8.250881,4.521789,0.0657895,10.72424,0.0,1,1,0,0.6938316,2.029708
2006,125,10.90267,8.292799,4.521789,0.0657895,10.8222,0.0,1,0,0,0.6938316,2.029708
2004,126,9.877605,8.917311,4.61512,0.4653465,8.96034,0.0,1,0,0,0.6938316,2.029708
2005,126,10.08193,8.081165,4.983607,0.4653465,9.355998,0.0,1,0,0,0.6967077,2.029763
2006,126,9.909519,8.408494,5.043425,0.4653465,9.482807,0.0,1,0,0,0.6967077,2.029763
2004,127,10.8223,9.718182,5.010635,0.08,10.67056,0.0,1,0,0,0.6918136,2.031506
2005,127,11.22528,9.878785,5.236442,0.08,10.905,0.0,1,0,0,0.6918136,2.031506
2006,127,11.2821,10.061,5.384495,0.08,11.07019,0.0,1,0,0,0.6918136,2.031506
2004,128,10.37767,9.222367,5.347107,0.1904762,10.83449,0.0,0,1,0,0.7000336,2.044116
2005,128,11.60277,9.840548,6.214608,0.1904762,11.43725,0.0,0,0,0,0.7000336,2.044116
2006,128,11.81396,10.52194,5.480639,0.1904762,11.66222,0.0,0,0,0,0.7000336,2.044116
2004,129,9.859431,10.59881,5.799093,0.0545455,8.824677,0.0,0,0,0,0.7000336,2.044116
2005,129,9.53568,10.53103,5.552959,0.0545455,8.885994,0.0,0,0,0,0.7000336,2.044116
2006,129,9.486835,10.30159,5.420535,0.0545455,8.373553,0.0,0,0,0,0.7000336,2.044116
2004,130,10.77323,9.024854,4.007333,0.0545455,10.59736,0.8333333,0,0,1,0.7009124,2.041804
2005,130,11.04593,9.047233,3.931826,0.0545455,10.96552,0.25,0,0,1,0.7009124,2.041804
2006,130,9.920542,9.076123,3.850147,0.0545455,9.817929,0.0,0,0,1,0.7009124,2.041804
2004,131,10.63113,9.492206,5.749393,0.0605096,10.2436,0.0,0,1,0,0.7040129,2.039273
2005,131,10.53444,9.592537,5.552959,0.0605096,10.20085,0.0,0,1,0,0.7040129,2.039273
2006,131,10.48506,9.553433,5.493062,0.0605096,10.26088,0.0,0,1,0,0.7040129,2.039273
2004,132,8.622993,7.907651,4.077538,0.1694915,8.385716,0.0,0,1,0,0.7040129,2.039273
2005,132,8.878079,7.910223,4.158883,0.1694915,8.386401,0.0,0,1,0,0.7040129,2.039273
2006,132,9.129347,8.051978,4.477337,0.1694915,8.632306,0.0,1,1,0,0.7040129,2.039273
2004,133,9.407058,6.838405,3.367296,1.0,8.426174,0.0,0,0,0,0.6973439,2.032127
2005,133,8.617763,6.467699,3.295837,1.0,7.612337,0.0,0,0,0,0.6973439,2.032127
2006,133,8.776167,6.844815,3.218876,1.0,7.938802,0.0,0,0,0,0.6974329,2.032203
2004,134,9.590556,10.54537,4.927254,0.2536232,8.022241,0.0,1,1,0,0.7057211,2.025054
2005,134,8.832733,10.57306,4.804021,0.2536232,7.373374,0.0196078,1,1,0,0.7057211,2.025054
2006,134,9.227296,10.54731,5.010635,0.2536232,8.246696,0.0196078,1,1,0,0.7057211,2.025054
2004,135,9.591649,10.67582,5.09375,0.2822086,9.233959,0.0,0,1,1,0.7057211,2.025054
2005,135,9.978038,10.67826,4.955827,0.2822086,9.686326,0.0,0,1,1,0.7047863,2.022842
2006,135,9.979523,10.68348,4.795791,0.2822086,9.804164,0.0,0,0,1,0.7047863,2.022842
2004,136,10.32624,9.083189,4.060443,0.5172414,9.918524,0.0,0,0,0,0.6904166,2.032193
2005,136,10.40381,9.120197,4.828314,0.5172414,10.17447,0.0,0,0,0,0.6904166,2.032193
2006,136,10.59177,9.139918,4.828314,0.5172414,10.06535,0.0,0,0,0,0.6904166,2.032193
2004,137,9.473474,9.246286,3.7612,0.2790698,9.254931,0.0,0,1,0,0.7057211,2.025054
2005,137,9.510741,9.510667,3.7612,0.2790698,9.419871,0.0,0,0,0,0.7057211,2.025054
2006,137,9.615872,9.60434,3.7612,0.2790698,9.423272,0.0,0,0,0,0.7057211,2.025054
2004,138,11.60996,10.95174,5.929589,0.2925532,11.31434,0.0,1,1,1,0.6805558,2.048771
2005,138,11.66907,11.09535,5.910797,0.2925532,11.34504,0.0,1,1,1,0.6805558,2.048771
2006,138,11.6894,11.24282,5.416101,0.2925532,11.37142,0.0,1,1,1,0.6805558,2.048771
2004,139,12.29454,10.59288,7.090077,0.05,9.076809,0.0,0,0,0,0.6805558,2.048771
2005,139,12.65492,11.1405,6.709304,0.05,12.04726,0.0,1,0,0,0.6805558,2.048771
2006,139,12.35449,11.15625,6.620073,0.05,11.99778,0.0,1,0,0,0.6805558,2.048771
2004,140,10.57413,10.90568,5.075174,0.36875,9.965429,0.0,0,0,0,0.6881536,2.042821
2005,140,11.50942,12.04355,6.109248,0.36875,10.66593,0.0,0,1,0,0.6881536,2.042821
2006,140,11.24177,11.91839,6.063785,0.36875,10.44639,0.0,0,1,0,0.6881536,2.042821
2004,141,10.52487,10.75103,5.97381,0.1704835,10.35488,0.0,1,0,1,0.682569,2.045357
2005,141,9.891415,11.10706,5.56452,0.1704835,8.280965,0.0,1,0,1,0.682569,2.045357
2006,141,10.33689,11.43463,5.105946,0.1704835,10.08109,0.0,1,0,1,0.682569,2.045357
2004,142,12.28567,11.87937,6.97073,0.229108,11.37672,0.009996,1,1,0,0.6828385,2.047024
2005,142,12.43333,11.91563,6.958448,0.229108,11.10287,0.0100033,1,1,0,0.6828385,2.047024
2006,142,12.57332,11.90332,6.98379,0.229108,9.132271,0.009996,1,1,0,0.6828385,2.047024
2004,143,11.80604,11.47865,6.982863,0.2207792,10.82836,0.0,1,1,1,0.6826448,2.049142
2005,143,11.8221,11.76146,6.982863,0.2207792,10.66287,0.0,1,1,1,0.6826448,2.049142
2006,143,11.73415,11.78013,6.879356,0.2207792,10.65954,0.0,1,1,1,0.6826448,2.049142
2004,144,12.19116,12.38431,7.089243,0.1542953,11.53405,0.0,0,1,1,0.6987668,2.048963
2005,144,12.08999,11.84692,7.118826,0.1542953,11.83649,0.0,0,1,1,0.6987668,2.048963
2006,144,12.17448,12.43646,7.09091,0.1542953,11.77631,0.0,0,1,1,0.6987668,2.048963
2004,145,10.89433,10.33071,6.431331,0.120773,9.937261,0.0,0,1,0,0.6828385,2.047024
2005,145,10.916,10.46781,6.400258,0.120773,10.00492,0.0,0,1,0,0.6828385,2.047024
2006,145,10.69784,10.46781,6.349139,0.120773,9.814219,0.0,0,1,0,0.6828385,2.047024
2004,146,13.34394,13.11144,4.624973,0.1764706,13.07307,0.0,0,0,0,0.6826448,2.049142
2005,146,12.46771,11.56959,5.857933,0.1764706,12.2966,0.0,0,0,0,0.6826448,2.049142
2006,146,12.7022,10.9797,5.857933,0.1764706,12.56141,0.0,0,1,0,0.6826448,2.049142
2004,147,9.683464,6.745236,3.091043,0.0909091,9.689613,0.0,0,0,0,0.6881536,2.042821
2005,147,9.535318,6.753438,3.091043,0.0909091,9.364263,0.0,0,0,0,0.6881536,2.042821
2006,147,9.380927,6.684612,2.995732,0.0909091,9.21493,0.0,0,0,0,0.6881536,2.042821
2004,148,11.69425,9.599338,5.717028,0.4013158,10.13273,0.0,1,0,0,0.6828385,2.047024
2005,148,11.77537,10.11456,5.752573,0.4013158,10.21321,0.0,1,0,0,0.6828385,2.047024
2006,148,11.61828,10.14431,5.7301,0.4013158,10.24931,0.0,1,1,0,0.6828385,2.047024
2004,149,8.724207,8.036897,4.49981,0.1222222,8.298539,0.0,0,0,0,0.6805558,2.048771
2005,149,8.980927,4.343805,4.343805,0.1222222,8.550628,0.0,0,0,0,0.6805558,2.048771
2006,149,9.192177,4.343805,4.317488,0.1222222,8.735204,0.0,0,0,0,0.6805558,2.048771
2004,150,9.873029,10.62247,5.641907,0.1560284,9.359536,0.0,1,0,1,0.6828385,2.047024
2005,150,9.694616,10.60884,5.634789,0.1560284,7.366445,0.0,1,0,1,0.6828385,2.047024
2006,150,9.252441,10.60881,5.631212,0.1560284,5.438079,0.0,1,0,1,0.6828385,2.047024
2004,151,5.913503,7.330405,2.302585,0.5,4.189655,0.0,0,0,0,0.6828385,2.047024
2005,151,6.194406,7.379632,2.302585,0.5,5.068904,0.0,0,0,0,0.6828385,2.047024
2006,151,5.298317,7.379632,2.197225,0.5,3.526361,0.0,0,0,0,0.6828385,2.047024
2004,152,6.697034,6.216606,3.044523,0.0,6.09357,0.0,0,0,1,0.6826448,2.049142
2005,152,6.461468,6.242223,2.772589,0.0,6.109248,0.0,0,0,1,0.6826448,2.049142
2006,152,6.429719,6.251904,2.772589,0.0,6.021023,0.0,0,0,1,0.6826448,2.049142
2004,153,13.84557,14.03418,8.250359,0.1768086,13.24739,0.0,1,1,0,0.6826448,2.049142
2005,153,14.10776,14.12915,8.203031,0.1768086,13.74564,0.0,1,0,0,0.6826448,2.049142
2006,153,14.08331,14.06555,8.166784,0.1768086,13.72889,0.0,1,0,0,0.6826448,2.049142
2004,154,10.2754,7.62949,5.192957,0.0222222,10.08172,0.0,0,0,0,0.6826448,2.049142
2005,154,10.54902,7.677401,5.198497,0.0222222,10.27319,0.0,0,0,0,0.6826448,2.049142
2006,154,10.69399,7.824046,4.510859,0.0222222,10.44042,0.0,0,0,0,0.6826448,2.049142
2004,155,12.05228,8.79255,5.587249,0.0898876,11.83126,0.0,0,0,0,0.6826448,2.049142
2005,155,10.83939,8.879333,5.356586,0.0898876,10.26053,0.0,0,0,0,0.6826448,2.049142
2006,155,10.97336,8.879751,5.231109,0.0898876,10.29583,0.0,0,0,0,0.6826448,2.049142
2004,156,9.824986,8.039157,5.802118,0.0271903,9.622517,0.0,0,1,0,0.6826448,2.049142
2005,156,10.18791,8.123261,5.874931,0.0271903,9.801953,0.0,0,0,0,0.6826448,2.049142
2006,156,10.49516,8.278428,5.717028,0.0271903,10.13138,0.0,0,0,0,0.6826448,2.049142
2004,157,7.663877,5.802118,2.397895,0.0,7.447751,0.0,0,0,1,0.6826448,2.049142
2005,157,7.106606,6.089045,2.197225,0.0,6.900731,0.0,0,0,1,0.6826448,2.049142
2006,157,7.673223,6.089045,1.791759,0.0,7.457032,0.0,0,0,1,0.6826448,2.049142
2004,158,8.529121,6.991177,3.663562,0.1025641,7.964851,0.0,0,0,1,0.6826448,2.049142
2005,158,8.511175,7.095893,3.688879,0.1025641,7.619234,0.0,0,0,1,0.6826448,2.049142
2006,158,8.575462,7.172425,3.931826,0.1025641,7.404888,0.0,0,0,1,0.6826448,2.049142
2004,159,9.985067,8.939581,3.583519,0.0277778,9.008714,0.0,0,0,0,0.6826448,2.049142
2005,159,10.16585,9.385553,3.583519,0.0277778,9.610123,0.0,0,0,0,0.6826448,2.049142
2006,159,10.41481,9.480368,4.025352,0.0277778,9.980356,0.0,0,0,0,0.6826448,2.049142
2004,160,9.264829,6.914731,2.564949,0.0769231,9.18019,0.0,0,0,0,0.6826448,2.049142
2005,160,9.09493,7.17549,2.772589,0.0769231,8.872347,0.0,0,0,0,0.6826448,2.049142
2006,160,9.477309,7.17549,3.218876,0.0769231,9.353401,0.0,0,0,0,0.6826448,2.049142
2004,161,9.680969,6.727432,2.995732,0.0,9.315421,0.0,0,0,0,0.6826448,2.049142
2005,161,9.998343,8.022241,2.995732,0.0,10.02118,0.0,0,0,0,0.6826448,2.049142
2006,161,8.46168,7.783224,2.995732,0.0,7.788626,0.0,0,0,0,0.6826448,2.049142
2004,162,8.964439,6.863803,2.890372,0.0,8.460835,0.0,0,0,0,0.6826448,2.049142
2005,162,9.3147,6.982863,2.564949,0.0,9.037058,0.0,0,0,0,0.6826448,2.049142
2006,162,9.234056,7.267525,1.791759,0.0,8.991811,0.0,0,0,0,0.6826448,2.049142
2004,163,8.88461,7.262629,4.077538,0.1864407,8.101375,0.0,0,0,0,0.6826448,2.049142
2005,163,9.243775,7.982075,4.564348,0.1864407,7.425358,0.0,0,0,0,0.6826448,2.049142
2006,163,9.418167,8.038512,4.234107,0.1864407,8.312871,0.0,0,0,0,0.6826448,2.049142
2004,164,9.692766,9.035987,4.49981,0.0333333,9.599405,0.0,0,0,0,0.6828385,2.047024
2005,164,9.836279,8.884334,4.60517,0.0333333,9.164087,0.0,0,0,0,0.6828385,2.047024
2006,164,8.387085,8.984694,3.73767,0.0333333,7.675546,0.0,0,0,0,0.6828385,2.047024
2004,165,10.18641,9.21034,4.442651,0.0235294,9.888425,0.0,1,0,0,0.6828385,2.047024
2005,165,10.48403,9.389741,4.442651,0.0235294,10.169,0.0,1,0,0,0.6828385,2.047024
2006,165,10.71664,9.716496,4.624973,0.0235294,10.38044,0.0,1,0,0,0.6828385,2.047024
2004,166,9.388487,8.083328,6.429719,0.0016129,8.560827,0.0,0,0,0,0.6828385,2.047024
2005,166,8.724207,8.288534,4.127134,0.0016129,8.045588,0.0,0,0,0,0.6828385,2.047024
2006,166,9.638219,8.258423,4.127134,0.0016129,9.311,0.0,0,0,0,0.6828385,2.047024
2004,167,10.14604,9.283033,5.442418,0.0995671,9.870396,0.0,0,0,0,0.6828385,2.047024
2005,167,10.47334,9.820323,5.777652,0.0995671,9.663135,0.0,0,0,0,0.6828385,2.047024
2006,167,10.74699,9.946115,5.991465,0.0995671,10.72155,0.0,0,0,0,0.6828385,2.047024
2004,168,9.159047,8.192294,4.382027,0.5125,8.900822,0.0,0,0,1,0.6828385,2.047024
2005,168,9.126959,8.199189,4.174387,0.5125,8.474703,0.0,0,0,1,0.6828385,2.047024
2006,168,9.461099,8.186186,4.127134,0.5125,9.311723,0.0,1,0,1,0.6828385,2.047024
2004,169,9.013108,8.837827,4.787492,0.1666667,8.525757,0.0,0,0,0,0.6805558,2.048771
2005,169,9.043104,8.837827,4.60517,0.1666667,8.420682,0.0,0,0,0,0.6805558,2.048771
2006,169,8.826147,8.955061,4.787492,0.1666667,8.310415,0.0,0,0,0,0.6805558,2.048771
2004,170,9.82282,8.930627,5.298317,0.18,9.632793,0.0,0,0,0,0.6828385,2.047024
2005,170,9.690913,9.741498,5.298317,0.18,9.091782,0.0,0,0,0,0.6828385,2.047024
2006,170,9.636914,8.90232,4.60517,0.18,9.313799,0.0,0,0,0,0.6828385,2.047024
2004,171,9.302008,8.294049,3.496508,0.0606061,8.961879,0.0,0,0,0,0.6828385,2.047024
2005,171,9.998797,9.133244,3.496508,0.0606061,8.881836,0.0,0,0,0,0.6828385,2.047024
2006,171,10.26813,9.13777,3.496508,0.0606061,9.574984,0.0,0,0,0,0.6828385,2.047024
2004,172,9.196241,10.2231,3.89182,0.0612245,9.163459,0.0,0,0,0,0.6828385,2.047024
2005,172,10.64542,10.32849,3.89182,0.0612245,9.514142,0.0,0,0,0,0.6828385,2.047024
2006,172,10.80161,10.40717,3.89182,0.0612245,9.751501,0.0,0,0,0,0.6828385,2.047024
2004,173,10.73727,6.907755,3.526361,0.1764706,10.57906,0.0,0,0,0,0.6828385,2.047024
2005,173,10.71442,7.17012,3.526361,0.1764706,10.38933,0.0,0,0,0,0.6828385,2.047024
2006,173,10.00061,7.291656,2.995732,0.1764706,9.830702,0.0,0,0,0,0.6828385,2.047024
2004,174,9.3147,4.60517,2.70805,0.1333333,7.012115,0.0,0,0,0,0.6805558,2.048771
2005,174,9.393495,5.981414,2.995732,0.1333333,9.170768,0.0,0,0,0,0.6805558,2.048771
2006,174,9.485697,5.981414,3.135494,0.1333333,9.216323,0.0,0,0,0,0.6805558,2.048771
2004,175,10.94447,9.190138,4.941642,0.0071429,10.83173,0.0,0,0,0,0.6805558,2.048771
2005,175,10.80669,9.52369,4.49981,0.0071429,10.68983,0.0,0,1,0,0.6805558,2.048771
2006,175,9.416541,9.596011,3.89182,0.0071429,8.915164,0.0,0,0,0,0.6805558,2.048771
2004,176,9.305651,8.86785,4.477337,0.0113636,9.335739,0.0,1,0,0,0.6805558,2.048771
2005,176,9.473474,8.925322,4.110874,0.0113636,9.082621,0.0,0,0,0,0.6805558,2.048771
2006,176,9.059518,8.890686,4.110874,0.0113636,8.508758,0.0,0,0,0,0.6805558,2.048771
2004,177,8.879055,7.522941,4.867535,0.0384615,8.067776,0.0,0,0,0,0.6805558,2.048771
2005,177,9.2193,7.17012,4.867535,0.0384615,9.012743,0.0,0,0,0,0.6805558,2.048771
2006,177,9.281731,6.907755,4.382027,0.0384615,9.250426,0.0,0,0,0,0.6805558,2.048771
2004,178,11.29141,10.46655,6.059123,0.228972,9.710509,0.0,1,0,0,0.6828385,2.047024
2005,178,11.11988,10.46943,6.059123,0.228972,9.740498,0.0,1,0,0,0.6828385,2.047024
2006,178,11.03441,10.47951,6.006353,0.228972,10.13551,0.0,1,0,0,0.6828385,2.047024
2004,179,10.85225,10.0346,4.521789,0.0217391,10.72575,0.0,0,0,0,0.6805558,2.048771
2005,179,10.58228,10.11953,4.382027,0.0217391,10.3551,0.0,0,0,0,0.6805558,2.048771
2006,179,11.00593,9.716013,4.955827,0.0217391,10.47413,0.0,0,0,0,0.6805558,2.048771
2004,180,11.412,10.80811,6.413459,0.0098361,11.04691,0.0,1,0,0,0.6805558,2.048771
2005,180,11.35627,10.87237,6.413459,0.0098361,10.80641,0.0,1,0,0,0.6805558,2.048771
2006,180,11.403,11.05271,6.413459,0.0098361,10.82665,0.0,0,0,0,0.6805558,2.048771
2004,181,8.943768,7.024649,4.025352,0.0,8.618124,0.0,0,0,0,0.6805558,2.048771
