bin,d,share,share2,share3,share4,sharenext
0.0575,1,0.0555000007,0.0030802501,0.0001709539,9.4879e-06,0.6938
0.2475,1,0.2466000021,0.060811561,0.0149961311,0.003698046,0.6291
-0.0275,0,-0.0262000002,0.00068644,-1.79847e-05,4.712e-07,0.424
-0.1525,0,-0.1520999968,0.023134409,-0.0035187435,0.0005352009,0.3989
-0.1275,0,-0.1278000027,0.0163328407,-0.0020873371,0.0002667617,0.5042
0.1725,1,0.1708000004,0.0291726401,0.0049826869,0.0008510429,0.5686
-0.0325,0,-0.0342999995,0.00117649,-4.03536e-05,1.3841e-06,0.3816
-0.2375,0,-0.2369000018,0.0561216108,-0.0132952097,0.0031496352,0.4718
-0.0575,0,-0.0562999994,0.0031696899,-0.0001784535,1.00469e-05,0.472
0.0725,1,0.0719999969,0.0051839996,0.000373248,2.68739e-05,0.5684
0.1375,1,0.136800006,0.0187142417,0.0025601084,0.0003502228,0.5758
0.2075,1,0.2057999969,0.0423536387,0.0087163787,0.0017938307,0.6324
-0.1225,0,-0.1209999993,0.0146409998,-0.001771561,0.0002143589,0.42
-0.1625,0,-0.1600999981,0.0256320094,-0.0041036847,0.0006569999,0.3671
-0.2475,0,-0.2460000068,0.0605160033,-0.0148869372,0.0036621867,0.3717
0.0525,1,0.0535999984,0.0028729598,0.0001539906,8.2539e-06,0.5048
0.2275,1,0.2278999984,0.0519384093,0.0118367634,0.0026975984,0.574
0.1475,1,0.1481000036,0.0219336111,0.0032483679,0.0004810833,0.4875
0.1575,1,0.1550000012,0.0240250004,0.0037238751,0.0005772006,0.5164
-0.1625,0,-0.1605000049,0.0257602516,-0.0041345205,0.0006635906,0.415
-0.0025,0,-0.0031999999,1.024e-05,-3.28e-08,1e-10,0.4908
-0.0175,0,-0.0183000006,0.00033489,-6.1285e-06,1.122e-07,0.461
-0.0775,0,-0.0781000033,0.0060996105,-0.0004763796,3.72052e-05,0.3981
-0.0125,0,-0.0148,0.00021904,-3.2418e-06,4.8e-08,0.5168
0.0875,1,0.0887999982,0.0078854397,0.000700227,6.21802e-05,0.6201
0.2125,1,0.2117000073,0.0448168931,0.0094877366,0.0020085539,0.3499
-0.0525,0,-0.0515000001,0.00265225,-0.0001365909,7.0344e-06,0.578
0.1575,1,0.1597000062,0.025504092,0.0040730037,0.0006504587,0.5937
-0.0625,0,-0.0649999976,0.0042249997,-0.000274625,1.78506e-05,0.4267
0.1625,1,0.1633999944,0.0266995582,0.0043627077,0.0007128664,0.6364
0.2025,1,0.2004999965,0.0402002486,0.0080601497,0.00161606,0.5226
-0.1525,0,-0.1533000022,0.0235008907,-0.0036026866,0.0005522919,0.3941
-0.0675,0,-0.0689999983,0.0047609998,-0.000328509,2.26671e-05,0.3359
0.0425,1,0.0436999984,0.0019096899,8.34534e-05,3.6469e-06,0.4456
-0.0925,0,-0.0930999964,0.0086676093,-0.0008069544,7.51275e-05,0.503
0.0275,1,0.0284000002,0.00080656,2.29063e-05,6.505e-07,0.6284
-0.1925,0,-0.1943999976,0.0377913591,-0.0073466401,0.0014281868,0.3883
-0.0125,0,-0.0142999999,0.00020449,-2.9242e-06,4.18e-08,0.329
-0.2075,0,-0.2094999999,0.04389025,-0.0091950074,0.001926354,0.4206
-0.1525,0,-0.1524000019,0.0232257606,-0.003539606,0.000539436,0.4637
0.0125,1,0.0104999999,0.00011025,1.1576e-06,1.22e-08,0.5161
0.0525,1,0.0537,0.00288369,0.0001548542,8.3157e-06,0.5622
0.2325,1,0.2348999977,0.0551780089,0.0129613142,0.0030446127,0.6407
0.2225,1,0.2240999937,0.0502208072,0.0112544826,0.0025221295,0.5623
0.1575,1,0.1567000002,0.0245548901,0.0038477513,0.0006029426,0.5451
0.1025,1,0.1018999964,0.0103836093,0.0010580897,0.0001078193,0.5607
0.1325,1,0.1334999949,0.0178222486,0.0023792701,0.0003176325,0.5944
-0.0725,0,-0.0728999972,0.0053144096,-0.0003874204,2.82429e-05,0.3554
-0.2375,0,-0.238199994,0.0567392371,-0.0135152859,0.003219341,0.4224
-0.1575,0,-0.1552000046,0.0240870414,-0.0037383089,0.0005801856,0.3546
0.1225,1,0.1243999973,0.0154753593,0.0019251347,0.0002394867,0.5465
0.0925,1,0.0929000005,0.0086304101,0.0008017651,7.4484e-05,0.5856
0.2375,1,0.2388000041,0.057025442,0.0136176758,0.003251901,0.37
-0.1525,0,-0.1521999985,0.0231648395,-0.0035256885,0.0005366098,0.4489
-0.1025,0,-0.1022000015,0.0104448403,-0.0010674627,0.0001090947,0.3061
0.2075,1,0.2061000019,0.0424772108,0.0087545532,0.0018043134,0.5138
-0.1275,0,-0.1264999956,0.0160022489,-0.0020242844,0.000256072,0.2539
-0.1525,0,-0.1548999995,0.0239940098,-0.0037166721,0.0005757125,0.3289
0.0075,1,0.0063999998,4.096e-05,2.621e-07,1.7e-09,0.5521
0.1275,1,0.1290999949,0.0166668087,0.0021516849,0.0002777825,0.6178
-0.0875,0,-0.0873000026,0.0076212904,-0.0006653387,5.80841e-05,0.4269
-0.1425,0,-0.1437000036,0.020649691,-0.0029673607,0.0004264097,0.4193
-0.1625,0,-0.1613000035,0.0260176911,-0.0041966537,0.0006769203,0.4181
-0.1625,0,-0.1639000028,0.0268632109,-0.0044028803,0.0007216321,0.4033
0.0325,1,0.0326999985,0.0010692899,3.49658e-05,1.1434e-06,0.4722
0.0275,1,0.0274,0.00075076,2.05708e-05,5.636e-07,0.4494
-0.0275,0,-0.0293000005,0.00085849,-2.51538e-05,7.37e-07,0.5221
0.0975,1,0.0965000018,0.0093122504,0.0008986322,8.6718e-05,0.6663
0.1175,1,0.115199998,0.0132710395,0.0015288237,0.0001761205,0.5505
-0.0875,0,-0.0864000022,0.0074649604,-0.0006449726,5.57256e-05,0.4909
-0.0075,0,-0.0055999998,3.136e-05,-1.756e-07,1e-09,0.4179
-0.1575,0,-0.1567000002,0.0245548901,-0.0038477513,0.0006029426,0.3478
-0.1975,0,-0.1976999938,0.0390852876,-0.0077271611,0.0015276597,0.4268
-0.2425,0,-0.2432000041,0.059146242,-0.0143843663,0.0034982779,0.3811
-0.2175,0,-0.2157000005,0.0465264902,-0.010035764,0.0021647143,0.4131
0.0625,1,0.063699998,0.0040576897,0.0002584748,1.64648e-05,0.5028
0.0375,1,0.0395999998,0.00156816,6.20991e-05,2.4591e-06,0.4564
-0.0275,0,-0.0250000004,0.000625,-1.5625e-05,3.906e-07,0.2473
0.1525,1,0.1513999999,0.02292196,0.0034703847,0.0005254162,0.6831
0.1675,1,0.1657000035,0.0274564912,0.0045495407,0.0007538589,0.5725
0.1475,1,0.1450999975,0.0210540093,0.0030549367,0.0004432713,0.6479
-0.2375,0,-0.2365999967,0.0559795584,-0.0132447633,0.003133711,0.3679
-0.0825,0,-0.0816000029,0.0066585605,-0.0005433386,4.43364e-05,0.4199
-0.1475,0,-0.1488000005,0.0221414402,-0.0032946463,0.0004902434,0.6621
0.0875,1,0.0899000019,0.0080820103,0.0007265727,6.53189e-05,0.4699
0.0175,1,0.0195000004,0.00038025,7.4149e-06,1.446e-07,0.4598
-0.0825,0,-0.0803999975,0.0064641596,-0.0005197184,4.17854e-05,0.333
0.1225,1,0.1216000021,0.0147865605,0.0017980458,0.0002186424,0.6199
0.2375,1,0.2398000062,0.057504043,0.0137894699,0.003306715,0.5702
0.2225,1,0.2239000052,0.0501312123,0.0112243787,0.0025131385,0.5579
0.1175,1,0.1158000007,0.0134096402,0.0015528363,0.0001798184,0.6467
-0.0075,0,-0.0055,3.025e-05,-1.664e-07,9e-10,0.3499
-0.1025,0,-0.1001999974,0.0100400395,-0.0010060119,0.0001008024,0.4428
-0.1125,0,-0.1143999994,0.0130873599,-0.001497194,0.000171279,0.3949
-0.2125,0,-0.2101999968,0.0441840387,-0.0092874848,0.0019522293,0.3157
0.0175,1,0.0197999999,0.00039204,7.7624e-06,1.537e-07,0.5687
0.1725,1,0.1738000065,0.0302064423,0.0052498799,0.0009124292,0.5902
-0.0975,0,-0.0962999985,0.0092736897,-0.0008930563,8.60013e-05,0.3223
-0.1375,0,-0.1386999935,0.0192376882,-0.0026682672,0.0003700886,0.338
-0.1225,0,-0.1203000024,0.0144720906,-0.0017409925,0.0002094414,0.324
-0.1775,0,-0.1756000072,0.0308353625,-0.0054146899,0.0009508196,0.2762
-0.2175,0,-0.2192000002,0.0480486401,-0.0105322619,0.0023086718,0.335
-0.1525,0,-0.1548999995,0.0239940098,-0.0037166721,0.0005757125,0.4661
-0.0675,0,-0.0676999986,0.0045832898,-0.0003102887,2.10065e-05,0.4345
0.1475,1,0.1453000009,0.0211120903,0.0030675867,0.0004457204,0.588
-0.2275,0,-0.2294999957,0.052670248,-0.0120878217,0.002774155,0.3254
0.0825,1,0.0806000009,0.0064963601,0.0005236066,4.22027e-05,0.623
-0.0675,0,-0.0680999979,0.0046376097,-0.0003158212,2.15074e-05,0.2773
0.1825,1,0.1817999929,0.0330512374,0.0060087147,0.0010923843,0.5478
0.1075,1,0.1071000025,0.0114704105,0.001228481,0.0001315703,0.5242
0.0625,1,0.0631000027,0.0039816103,0.0002512396,1.58532e-05,0.2928
-0.1675,0,-0.1677999943,0.0281568381,-0.0047247173,0.0007928075,0.3401
-0.1625,0,-0.164199993,0.0269616377,-0.0044271007,0.0007269299,0.2256
-0.2325,0,-0.231099993,0.0534072068,-0.0123424051,0.0028523297,0.3178
-0.1875,0,-0.1875,0.03515625,-0.0065917969,0.0012359619,0.4254
-0.1475,0,-0.1492000073,0.0222606422,-0.003321288,0.0004955362,0.492
-0.0175,0,-0.0159000009,0.00025281,-4.0197e-06,6.39e-08,0.4466
0.0225,1,0.0241,0.00058081,1.39975e-05,3.373e-07,0.551
0.1675,1,0.1682000011,0.0282912404,0.0047585867,0.0008003943,0.5131
0.0775,1,0.0754000023,0.0056851603,0.0004286611,3.2321e-05,0.4051
0.0975,1,0.0973000005,0.0094672901,0.0009211673,8.96296e-05,0.3986
-0.2025,0,-0.2029000074,0.041168413,-0.0083530713,0.0016948382,0.0
0.0025,1,0.0011,1.21e-06,1.3e-09,0.0,0.4621
-0.0775,0,-0.0764999986,0.0058522498,-0.0004476971,3.42488e-05,0.4463
-0.1725,0,-0.1713999957,0.0293779585,-0.005035382,0.0008630644,0.3575
-0.0425,0,-0.0423000008,0.0017892901,-7.5687e-05,3.2016e-06,0.3807
-0.1375,0,-0.1351000071,0.0182520119,-0.0024658469,0.0003331359,0.2261
0.1925,1,0.191200003,0.0365574412,0.0069897829,0.0013364465,0.6664
-0.1025,0,-0.1014000028,0.0102819606,-0.0010425908,0.0001057187,0.2996
-0.1625,0,-0.1607999951,0.0258566384,-0.0041577473,0.0006685658,0.3124
-0.1625,0,-0.1635999978,0.0267649593,-0.0043787473,0.000716363,0.4245
-0.1675,0,-0.168599993,0.0284259576,-0.0047926163,0.0008080351,0.2929
0.0575,1,0.0551000014,0.0030360102,0.0001672842,9.2174e-06,0.5231
0.0475,1,0.0461999997,0.00213444,9.86111e-05,4.5558e-06,0.546
0.1275,1,0.1264999956,0.0160022489,0.0020242844,0.000256072,0.4839
-0.2325,0,-0.2307000011,0.0532224905,-0.0122784286,0.0028326335,0.6179
0.2375,1,0.235799998,0.0556016391,0.0131108664,0.0030915423,0.5845
0.1675,1,0.1689999998,0.0285609999,0.004826809,0.0008157307,0.5474
-0.0275,0,-0.0273000002,0.00074529,-2.03464e-05,5.555e-07,0.332
-0.2375,0,-0.2378000021,0.056548841,-0.0134473145,0.0031977714,0.3566
-0.2375,0,-0.238499999,0.0568822495,-0.0135664165,0.0032355903,0.4351
-0.0525,0,-0.0522999987,0.0027352899,-0.0001430557,7.4818e-06,0.3876
-0.2225,0,-0.2248000056,0.0505350425,-0.0113602778,0.0025537905,0.3403
-0.1975,0,-0.1977999955,0.0391248382,-0.0077388928,0.001530753,0.35
0.0075,1,0.0060999999,3.721e-05,2.27e-07,1.4e-09,0.5624
-0.0425,0,-0.0441000015,0.0019448101,-8.57661e-05,3.7823e-06,0.4143
-0.1525,0,-0.1519999951,0.0231039985,-0.0035118077,0.0005337947,0.4033
-0.1825,0,-0.1833000034,0.0335988912,-0.0061586769,0.0011288855,0.4114
-0.1775,0,-0.1772000045,0.0313998416,-0.0055640521,0.0009859501,0.4239
0.0375,1,0.0397000015,0.0015760901,6.25708e-05,2.4841e-06,0.4799
0.0575,1,0.0553000011,0.0030580901,0.0001691124,9.3519e-06,0.4828
-0.2375,0,-0.2363999933,0.0558849568,-0.0132112034,0.0031231284,0.3309
0.0675,1,0.0684999973,0.0046922496,0.0003214191,2.20172e-05,0.5377
0.2325,1,0.2301000059,0.0529460127,0.0121828778,0.0028032803,0.627
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0875,1,0.0869999975,0.0075689996,0.0006585029,5.72898e-05,0.5696
0.2225,1,0.2249000072,0.0505800133,0.0113754453,0.0025583377,0.6232
0.2475,1,0.2465000004,0.0607622502,0.0149778947,0.003692051,0.6628
0.1975,1,0.1985000074,0.0394022529,0.0078213475,0.0015525375,0.7002
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.0425,0,-0.0406000018,0.0016483601,-6.69234e-05,2.7171e-06,0.4966
0.1075,1,0.1071999967,0.0114918393,0.0012319251,0.0001320624,0.5994
0.1975,1,0.1988999993,0.0395612097,0.0078687246,0.0015650893,0.6354
0.1325,1,0.1327999979,0.0176358394,0.0023420394,0.0003110228,0.613
0.2275,1,0.2259999961,0.0510759982,0.0115431754,0.0026087576,0.5636
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.2375,1,0.2355999947,0.0555073575,0.0130775331,0.0030810667,0.6321
0.1575,1,0.1579000056,0.0249324118,0.003936828,0.0006216252,0.5748
0.0375,1,0.0377000012,0.0014212901,5.35826e-05,2.0201e-06,0.5931
0.1975,1,0.1960999966,0.0384552087,0.0075410663,0.0014788031,0.5941
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.1375,1,0.135800004,0.0184416411,0.0025043749,0.0003400941,0.604
0.2175,1,0.2171999961,0.0471758383,0.0102465919,0.0022255597,0.698
0.0125,1,0.0144999996,0.00021025,3.0486e-06,4.42e-08,0.5549
0.1025,1,0.1005000025,0.0101002505,0.0010150752,0.0001020151,0.5334
0.0675,1,0.0667999983,0.0044622398,0.0002980776,1.99116e-05,0.5525
0.1075,1,0.1050999984,0.0110460097,0.0011609356,0.0001220143,0.6096
0.1825,1,0.1826999933,0.0333792875,0.0060983956,0.0011141768,0.6908
-0.1925,0,-0.1919,0.03682561,-0.0070668346,0.0013561256,0.4045
-0.1925,0,-0.1909999996,0.0364809999,-0.006967871,0.0013308634,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.2075,0,-0.2055999935,0.0422713573,-0.0086909908,0.0017868676,0.0
-0.1375,0,-0.1393000036,0.019404491,-0.0027030457,0.0003765343,0.4971
-0.0125,0,-0.0119000003,0.00014161,-1.6852e-06,2.01e-08,0.4846
-0.0325,0,-0.0307,0.00094249,-2.89344e-05,8.883e-07,0.554
0.1075,1,0.108099997,0.0116856094,0.0012632143,0.0001365535,0.5958
0.2425,1,0.2409999967,0.0580809984,0.0139975204,0.0033734024,0.5614
0.1225,1,0.1228,0.01507984,0.0018518044,0.0002274016,0.5143
0.0375,1,0.0390999988,0.0015288099,5.97765e-05,2.3373e-06,0.6503
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.1375,1,0.1350000054,0.0182250014,0.0024603753,0.0003321507,0.5855
0.1775,1,0.1785999984,0.0318979594,0.0056969755,0.0010174798,0.61
-0.2375,0,-0.235799998,0.0556016391,-0.0131108664,0.0030915423,0.3733
-0.2175,0,-0.2176000029,0.0473497613,-0.0103033082,0.0022419999,0.3809
-0.2375,0,-0.238199994,0.0567392371,-0.0135152859,0.003219341,0.408
-0.1825,0,-0.1841000021,0.0338928108,-0.0062396665,0.0011487226,0.4704
-0.0225,0,-0.023,0.000529,-1.2167e-05,2.798e-07,0.3677
-0.1375,0,-0.1386000067,0.0192099619,-0.0026625008,0.0003690226,0.4079
0.1175,1,0.1158000007,0.0134096402,0.0015528363,0.0001798184,0.5412
0.0825,1,0.0822999999,0.00677329,0.0005574418,4.58775e-05,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0025,1,0.0017,2.89e-06,4.9e-09,0.0,0.3871
-0.2275,0,-0.2257000059,0.0509404927,-0.0114972695,0.0025949338,0.3218
-0.1825,0,-0.1841000021,0.0338928108,-0.0062396665,0.0011487226,0.4184
-0.0225,0,-0.0248000007,0.00061504,-1.5253e-05,3.783e-07,0.4407
-0.1175,0,-0.1186999977,0.0140896894,-0.0016724461,0.0001985193,0.4571
-0.0875,0,-0.0856999978,0.0073444896,-0.0006294227,5.39415e-05,0.439
-0.0225,0,-0.0218000002,0.00047524,-1.03602e-05,2.259e-07,0.4045
-0.1925,0,-0.1909999996,0.0364809999,-0.006967871,0.0013308634,0.3709
-0.2075,0,-0.2085999995,0.0435139598,-0.009077012,0.0018934647,0.397
-0.1525,0,-0.1530999988,0.0234396096,-0.0035886042,0.0005494153,0.495
0.0075,1,0.0068999999,4.761e-05,3.285e-07,2.3e-09,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0175,1,0.0178999994,0.00032041,5.7353e-06,1.027e-07,0.5503
0.1025,1,0.1006999984,0.0101404897,0.0010211473,0.0001028295,0.5681
0.1525,1,0.1529999971,0.0234089991,0.0035815768,0.0005479812,0.5663
-0.2375,0,-0.2381000072,0.0566916134,-0.0134982736,0.003213939,0.3261
-0.2375,0,-0.2386000007,0.0569299604,-0.0135834886,0.0032410204,0.334
-0.1525,0,-0.1536999941,0.0236236882,-0.0036309607,0.0005580786,0.3738
-0.1325,0,-0.1303000003,0.0169780901,-0.0022122451,0.0002882555,0.0
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.1725,1,0.1702000052,0.0289680418,0.0049303609,0.0008391474,0.5151
-0.0075,0,-0.0099999998,0.0001,-1e-06,1e-08,0.442
-0.1175,0,-0.1159000024,0.0134328106,-0.0015568628,0.0001804404,0.5043
0.0075,1,0.0087000001,7.569e-05,6.585e-07,5.7e-09,0.4522
-0.0175,0,-0.0157999992,0.00024964,-3.9443e-06,6.23e-08,0.3323
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.2375,0,-0.2355999947,0.0555073575,-0.0130775331,0.0030810667,0.4841
0.0375,1,0.0364999995,0.00133225,4.86271e-05,1.7749e-06,0.5437
0.0175,1,0.0186000001,0.00034596,6.4349e-06,1.197e-07,0.5305
0.0625,1,0.0610999987,0.0037332098,0.0002280991,1.39369e-05,0.617
0.2325,1,0.2339999974,0.0547559988,0.0128129036,0.0029982194,0.6709
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.1725,1,0.1713999957,0.0293779585,0.005035382,0.0008630644,0.7061
-0.2125,0,-0.2111999989,0.0446054395,-0.0094206688,0.0019896452,0.4318
-0.1075,0,-0.1096000001,0.01201216,-0.0013165327,0.000144292,0.4355
-0.1275,0,-0.1289999932,0.0166409982,-0.0021466887,0.0002769228,0.4512
-0.0975,0,-0.0975999981,0.0095257596,-0.0009297141,9.07401e-05,0.4765
-0.1725,0,-0.171299994,0.0293436879,-0.0050265736,0.000861052,0.3307
0.1625,1,0.1613000035,0.0260176911,0.0041966537,0.0006769203,0.6768
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0375,1,0.0392000005,0.00153664,6.02363e-05,2.3613e-06,0.4983
-0.1825,0,-0.1816000044,0.0329785616,-0.0059889069,0.0010875855,0.2752
-0.2475,0,-0.2496999949,0.0623500875,-0.0155688165,0.0038875334,0.3659
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.1225,0,-0.122299999,0.0149572898,-0.0018292765,0.0002237205,0.4148
-0.1725,0,-0.1703999937,0.0290361578,-0.0049477611,0.0008430985,0.3343
-0.0425,0,-0.0419999994,0.001764,-7.4088e-05,3.1117e-06,0.4887
-0.0025,0,-0.0003,9e-08,-0.0,0.0,0.5155
0.2375,1,0.2397000045,0.0574560921,0.0137722255,0.0033012025,0.5134
0.0275,1,0.0296999998,0.00088209,2.61981e-05,7.781e-07,0.5828
0.1725,1,0.1717000008,0.0294808903,0.0050618689,0.0008691229,0.5378
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.2175,1,0.2171999961,0.0471758383,0.0102465919,0.0022255597,0.6052
-0.2325,0,-0.2310000062,0.0533610029,-0.012326392,0.0028473966,0.3662
0.2325,1,0.2318000048,0.0537312422,0.0124549022,0.0028870464,0.5559
0.1125,1,0.1118000001,0.01249924,0.001397415,0.000156231,0.6107
0.2225,1,0.2213000059,0.0489736926,0.0108378785,0.0023984226,0.5517
0.0475,1,0.0454999991,0.0020702499,9.41964e-05,4.2859e-06,0.5884
0.2025,1,0.2011999935,0.0404814374,0.0081448649,0.0016387468,0.6685
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.1625,0,-0.162499994,0.0264062481,-0.0042910152,0.0006972899,0.4323
-0.1375,0,-0.1354999989,0.0183602497,-0.0024878138,0.0003370988,0.4252
-0.1475,0,-0.1494999975,0.0223502493,-0.0033413622,0.0004995336,0.3943
0.0025,1,0.0031000001,9.61e-06,2.98e-08,1e-10,0.5481
0.1325,1,0.134800002,0.0181710405,0.0024494563,0.0003301867,0.4501
-0.1975,0,-0.1951999962,0.0381030385,-0.007437713,0.0014518415,0.3951
-0.2075,0,-0.2099000067,0.0440580128,-0.0092477772,0.0019411085,0.4338
-0.1325,0,-0.1324999928,0.0175562481,-0.0023262027,0.0003082218,0.3749
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.2175,0,-0.2190999985,0.0480048093,-0.0105178537,0.0023044617,0.2946
-0.1325,0,-0.1306000054,0.0170563614,-0.0022275609,0.0002909195,0.4144
-0.1725,0,-0.1712000072,0.0293094425,-0.0050177768,0.0008590434,0.4396
-0.1225,0,-0.1207000017,0.0145684904,-0.0017584168,0.0002122409,0.4332
-0.1575,0,-0.1599999964,0.0255999989,-0.0040959997,0.0006553599,0.3381
-0.0425,0,-0.0423000008,0.0017892901,-7.5687e-05,3.2016e-06,0.5072
0.0225,1,0.0222999994,0.00049729,1.10896e-05,2.473e-07,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.1175,0,-0.1185000017,0.0140422504,-0.0016640067,0.0001971848,0.4013
-0.1975,0,-0.197300002,0.0389272908,-0.0076803545,0.001515334,0.4368
-0.1275,0,-0.1264999956,0.0160022489,-0.0020242844,0.000256072,0.3768
0.1875,1,0.1890999973,0.035758809,0.0067619907,0.0012786924,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0975,1,0.0964000002,0.00929296,0.0008958413,8.63591e-05,0.5601
0.1575,1,0.1562000066,0.0243984421,0.0038110368,0.000595284,0.6769
0.0225,1,0.0207000002,0.00042849,8.8697e-06,1.836e-07,0.4618
-0.0775,0,-0.0763999969,0.0058369595,-0.0004459437,3.40701e-05,0.5147
0.0275,1,0.0293000005,0.00085849,2.51538e-05,7.37e-07,0.4678
0.0175,1,0.0165999997,0.00027556,4.5743e-06,7.59e-08,0.4834
-0.0325,0,-0.0333000012,0.0011088901,-3.6926e-05,1.2296e-06,0.4075
-0.1675,0,-0.1696999967,0.0287980889,-0.0048870356,0.0008293299,0.4404
-0.0375,0,-0.0386999995,0.00149769,-5.79606e-05,2.2431e-06,0.294
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.1775,1,0.1755000055,0.0308002519,0.0054054444,0.0009486555,0.5832
-0.1275,0,-0.1255999953,0.0157753588,-0.001981385,0.0002488619,0.3702
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0625,1,0.0617999993,0.0038192399,0.000236029,1.45866e-05,0.539
0.0775,1,0.0778999999,0.00606841,0.0004727291,3.68256e-05,1.0
0.0725,1,0.0738999993,0.0054612099,0.0004035834,2.98248e-05,0.522
0.2225,1,0.2211000025,0.0488852111,0.0108085203,0.0023897639,0.5684
0.1375,1,0.1368999928,0.018741608,0.002565726,0.0003512479,0.5915
0.1825,1,0.1828999966,0.0334524088,0.0061184455,0.0011190637,0.5602
0.1875,1,0.1880999953,0.0353816082,0.0066552803,0.0012518582,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.0275,0,-0.0256999992,0.00066049,-1.69746e-05,4.362e-07,0.4932
-0.0125,0,-0.0136000002,0.00018496,-2.5155e-06,3.42e-08,0.3661
-0.2075,0,-0.2080000043,0.0432640018,-0.0089989126,0.0018717739,0.4051
-0.0375,0,-0.0375000015,0.0014062501,-5.27344e-05,1.9775e-06,0.4306
-0.1375,0,-0.1387999952,0.0192654387,-0.0026740428,0.0003711571,0.4302
-0.1375,0,-0.1396999955,0.0195160887,-0.0027263975,0.0003808777,0.4265
-0.1375,0,-0.1394000053,0.0194323615,-0.0027088713,0.0003776167,0.3252
-0.1625,0,-0.1606000066,0.0257923621,-0.0041422535,0.0006652459,0.4147
0.1125,1,0.1149000004,0.0132020101,0.001516911,0.0001742931,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
0.0875,1,0.0864999965,0.0074822494,0.0006472145,5.59841e-05,0.4823
-0.2375,0,-0.2373999953,0.0563587578,-0.0133795688,0.0031763096,0.3391
-0.2225,0,-0.2229000032,0.0496844114,-0.0110746555,0.0024685407,0.3676
-0.0975,0,-0.0978000015,0.0095648403,-0.0009354414,9.14862e-05,0.372
-0.2325,0,-0.2342000008,0.0548496404,-0.0128457858,0.003008483,0.4208
-0.0525,0,-0.0548,0.00300304,-0.0001645666,9.0182e-06,0.5654
0.1325,1,0.1308999956,0.0171348088,0.0022429464,0.0002936017,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
-0.0325,0,-0.0326000005,0.00106276,-3.4646e-05,1.1295e-06,0.4452
-0.1075,0,-0.1096000001,0.01201216,-0.0013165327,0.000144292,0.373
-0.2475,0,-0.2474000007,0.0612067603,-0.0151425526,0.0037462675,0.4061
-0.0425,0,-0.0406999998,0.00165649,-6.74191e-05,2.744e-06,0.4224
-0.1575,0,-0.1551000029,0.0240560109,-0.0037310874,0.0005786917,0.4617
-0.0775,0,-0.0766000003,0.00586756,-0.0004494551,3.44283e-05,0.4902
0.0175,1,0.0153000001,0.00023409,3.5816e-06,5.48e-08,0.5527
0.1075,1,0.1053000018,0.0110880904,0.0011675759,0.0001229457,0.6108
0.2325,1,0.231099993,0.0534072068,0.0123424051,0.0028523297,0.6676
0.1725,1,0.1726000011,0.0297907604,0.0051418853,0.0008874894,0.4417
-0.1175,0,-0.1165999994,0.0135955599,-0.0015852423,0.0001848392,0.5401
0.0825,1,0.0830999985,0.0069056098,0.0005738562,4.76874e-05,0.5401
