id,schid,tchid,tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,schurban,schrural,small,regular,aide
11442,244746,24474602,5.0,1.0,427,576,1003.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0
11443,244697,24469701,6.0,19.0,408,449,857.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
11444,244801,24480104,20.0,23.0,443,489,932.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0
11445,244755,24475502,7.0,25.0,458,478,936.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11447,244745,24474503,1.0,,467,528,995.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
11449,168214,16821402,6.0,3.0,442,520,962.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11451,244818,24481803,11.0,15.0,413,454,867.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
11452,244839,24483903,20.0,0.0,480,602,1082.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
11453,244801,24480103,8.0,13.0,448,528,976.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
11454,244745,24474504,15.0,3.0,445,484,929.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1
11455,244776,24477607,7.0,10.0,439,513,952.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
11457,244776,24477603,5.0,9.0,467,520,987.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
11458,244801,24480102,5.0,11.0,445,500,945.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
11459,244736,24473603,6.0,6.0,447,528,975.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
11464,244746,24474601,17.0,9.0,447,459,906.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
11467,244708,24470804,3.0,27.0,380,399,779.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
11470,257899,25789902,13.0,2.0,405,484,889.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
11471,244774,24477402,6.0,7.0,439,602,1041.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
11473,244818,24481801,10.0,4.0,430,454,884.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
11475,244723,24472301,17.0,42.0,419,454,873.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
11476,244796,24479601,12.0,27.0,403,459,862.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
11477,244727,24472704,1.0,2.0,433,500,933.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
11478,244723,24472304,6.0,24.0,424,439,863.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11479,244746,24474602,5.0,10.0,397,434,831.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
11480,244774,24477401,0.0,4.0,500,506,1006.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11481,244776,24477606,10.0,8.0,414,434,848.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1
11482,112038,11203801,12.0,23.0,402,429,831.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0
11484,244780,24478002,10.0,1.0,470,602,1072.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
11487,244796,24479601,12.0,0.0,447,506,953.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
11489,244723,24472304,6.0,,411,468,879.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
11490,128076,12807603,7.0,11.0,411,449,860.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1
11491,244728,24472803,15.0,4.0,424,473,897.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
11492,244776,24477606,10.0,1.0,474,478,952.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1
11493,244708,24470803,2.0,10.0,414,444,858.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
11494,244774,24477403,1.0,8.0,395,434,829.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11495,244708,24470803,2.0,14.0,411,449,860.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
11496,244697,24469705,14.0,13.0,461,454,915.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
11497,244708,24470804,3.0,1.0,358,384,742.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
11499,161176,16117603,6.0,27.0,414,449,863.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11501,244755,24475505,24.0,1.0,474,602,1076.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0
11503,244780,24478003,2.0,15.0,465,626,1091.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
11504,244727,24472701,21.0,14.0,476,513,989.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
11505,244708,24470801,14.0,12.0,411,439,850.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
11506,123056,12305603,16.0,9.0,419,484,903.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11508,168214,16821403,16.0,1.0,439,500,939.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11513,244745,24474504,15.0,1.0,450,478,928.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1
11514,244806,24480605,6.0,3.0,450,576,1026.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
11515,244697,24469704,22.0,3.0,397,423,820.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
11516,244776,24477608,3.0,6.0,400,449,849.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
11517,193422,19342203,11.0,10.0,424,473,897.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11519,244818,24481803,11.0,20.0,443,429,872.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
11520,244799,24479904,6.0,0.0,430,468,898.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
11521,244727,24472701,21.0,9.0,468,536,1004.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
11526,244799,24479901,10.0,0.0,439,484,923.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1
11527,244799,24479904,6.0,6.0,410,489,899.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
11530,244839,24483901,1.0,7.0,450,536,986.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0
11536,169219,16921901,14.0,25.0,418,473,891.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
11537,201449,20144904,7.0,14.0,433,547,980.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11539,112038,11203801,12.0,8.0,402,439,841.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
11540,180344,18034405,1.0,18.0,407,454,861.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
11544,244796,24479601,12.0,6.0,428,478,906.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
11545,189378,18937804,12.0,19.0,422,459,881.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11557,215533,21553305,4.0,22.0,405,473,878.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11559,216536,21653601,2.0,6.0,411,454,865.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11561,159171,15917103,10.0,15.0,467,489,956.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11567,244745,24474503,1.0,7.0,427,513,940.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0
11573,257899,25789905,12.0,51.0,414,484,898.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
11576,189382,18938204,7.0,16.0,395,434,829.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0
11577,130085,13008501,22.0,24.0,430,468,898.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0
11587,264945,26494503,3.0,0.0,408,439,847.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
11589,201449,20144906,7.0,0.0,421,449,870.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11591,264945,26494504,5.0,5.0,439,489,928.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
11595,165199,16519903,12.0,4.0,507,559,1066.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
11607,218562,21856204,0.0,8.0,455,576,1031.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
11613,203452,20345203,19.0,13.0,391,444,835.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11616,205491,20549102,15.0,16.0,425,463,888.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
11617,189382,18938202,15.0,14.0,405,418,823.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0
11620,208501,20850101,13.0,17.0,393,412,805.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11628,215533,21553306,0.0,13.0,395,489,884.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11630,215533,21553306,0.0,18.0,428,500,928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11633,221574,22157401,1.0,13.0,424,463,887.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11634,228606,22860604,14.0,8.0,503,602,1105.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11637,244708,24470803,2.0,7.0,419,494,913.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
11639,112038,11203802,6.0,21.0,402,429,831.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0
11640,228606,22860601,8.0,8.0,445,547,992.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11646,216536,21653605,1.0,8.0,433,463,896.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11647,253888,25388803,5.0,12.0,411,444,855.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11649,257899,25789901,13.0,24.0,408,473,881.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11651,228606,22860603,12.0,2.0,447,536,983.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11656,112038,11203803,17.0,5.0,400,444,844.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11659,128068,12806802,1.0,0.0,434,439,873.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11664,166203,16620301,11.0,3.0,414,454,868.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
11666,165199,16519903,12.0,6.0,418,459,877.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
11669,234628,23462804,10.0,3.0,413,454,867.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
11670,168211,16821104,8.0,23.0,378,405,783.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11672,168214,16821403,16.0,5.0,439,520,959.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11674,259915,25991502,15.0,12.0,451,536,987.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
11678,264945,26494501,17.0,8.0,485,576,1061.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11681,262937,26293704,8.0,13.0,458,559,1017.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
11698,193423,19342302,12.0,6.0,439,547,986.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11701,221571,22157105,7.0,6.0,397,405,802.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1
11703,209510,20951003,13.0,17.0,416,468,884.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
11704,221571,22157102,3.0,6.0,402,412,814.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11705,225585,22558501,13.0,5.0,439,536,975.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
11707,228606,22860602,13.0,5.0,437,547,984.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11708,234628,23462803,9.0,70.0,403,444,847.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
11711,168211,16821103,15.0,17.0,418,444,862.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
11712,244745,24474504,15.0,6.0,414,478,892.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1
11722,112038,11203803,17.0,3.0,407,463,870.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
11725,128079,12807902,8.0,16.0,416,484,900.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
11733,123056,12305602,6.0,17.0,413,444,857.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
11734,169231,16923101,9.0,48.0,447,473,920.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11737,166203,16620302,13.0,19.0,439,463,902.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0
11739,169229,16922903,13.0,18.0,413,423,836.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0
11742,169229,16922903,13.0,8.0,451,473,924.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
11744,169229,16922904,5.0,2.0,436,468,904.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
11750,189378,18937802,2.0,0.0,405,434,839.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11755,205489,20548903,3.0,0.0,474,626,1100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11756,205491,20549104,17.0,3.0,421,463,884.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11763,215533,21553304,9.0,8.0,400,439,839.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
11769,221574,22157402,8.0,10.0,410,423,833.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11784,193422,19342203,11.0,11.0,461,513,974.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11787,168211,16821101,10.0,11.0,433,478,911.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11793,128076,12807602,8.0,7.0,413,399,812.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
11795,164198,16419801,13.0,13.0,447,520,967.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11797,166203,16620301,11.0,6.0,414,434,848.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0
11798,166203,16620301,11.0,15.0,425,429,854.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
11815,216536,21653603,8.0,14.0,425,500,925.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11817,169219,16921903,18.0,4.0,476,536,1012.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11820,221574,22157401,1.0,1.0,428,459,887.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11829,203452,20345202,11.0,2.0,580,576,1156.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11831,189382,18938202,15.0,7.0,461,489,950.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
11832,205491,20549104,17.0,11.0,418,520,938.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11833,201449,20144903,6.0,30.0,407,405,812.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11838,205491,20549103,3.0,4.0,422,449,871.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
11843,203452,20345203,19.0,22.0,410,454,864.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11856,215533,21553302,15.0,22.0,492,559,1051.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
11862,193423,19342304,13.0,22.0,425,444,869.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11865,193422,19342202,8.0,17.0,483,559,1042.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11869,221571,22157102,3.0,24.0,397,439,836.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11870,209510,20951005,15.0,16.0,430,489,919.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11871,221571,22157101,3.0,8.0,405,399,804.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
11875,228606,22860602,13.0,13.0,427,478,905.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11876,162184,16218404,2.0,6.0,405,513,918.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11881,208503,20850302,8.0,4.0,400,418,818.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11882,193422,19342202,8.0,3.0,433,473,906.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11883,244799,24479901,10.0,17.0,425,463,888.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
11886,244776,24477608,3.0,14.0,453,528,981.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
11891,257899,25789901,13.0,12.0,439,506,945.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11892,257899,25789902,13.0,25.0,419,478,897.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11894,257899,25789901,13.0,9.0,450,494,944.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
11895,257905,25790505,14.0,12.0,470,547,1017.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
11899,221574,22157404,2.0,5.0,428,468,896.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11901,221574,22157402,8.0,4.0,419,468,887.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
11902,166203,16620302,13.0,14.0,439,454,893.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0
11907,130085,13008502,7.0,16.0,483,602,1085.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
11910,164198,16419803,4.0,6.0,398,439,837.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11913,209510,20951003,13.0,3.0,472,520,992.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
11914,164198,16419802,12.0,16.0,470,576,1046.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11916,165199,16519903,12.0,5.0,443,547,990.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
11917,164198,16419803,4.0,5.0,421,449,870.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11919,165199,16519901,12.0,14.0,476,576,1052.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
11920,165199,16519901,12.0,14.0,474,536,1010.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
11921,166203,16620302,13.0,6.0,407,463,870.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0
11926,169219,16921903,18.0,3.0,490,528,1018.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11927,262937,26293703,18.0,7.0,497,602,1099.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
11934,169219,16921901,14.0,28.0,453,602,1055.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
11937,169229,16922903,13.0,3.0,465,559,1024.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
11938,169231,16923102,9.0,0.0,395,418,813.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0
11939,244839,24483905,11.0,6.0,448,528,976.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
11940,264945,26494504,5.0,6.0,468,528,996.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
11944,169229,16922904,5.0,4.0,405,494,899.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
11946,221574,22157402,8.0,8.0,456,489,945.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11948,169219,16921903,18.0,0.0,476,520,996.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11949,216536,21653605,1.0,4.0,439,500,939.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
11952,201449,20144902,12.0,6.0,437,528,965.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11956,169280,16928003,7.0,4.0,440,484,924.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11957,169229,16922906,16.0,10.0,430,473,903.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0
11959,201449,20144902,12.0,7.0,422,506,928.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
11961,180344,18034405,1.0,3.0,453,528,981.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
11962,203452,20345202,11.0,35.0,395,449,844.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
11964,189382,18938203,14.0,14.0,433,484,917.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
11965,189378,18937804,12.0,16.0,410,392,802.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11967,218562,21856203,11.0,5.0,440,468,908.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
11970,189396,18939601,5.0,60.0,408,412,820.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11973,201449,20144903,6.0,9.0,425,429,854.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
11974,201449,20144901,4.0,9.0,460,547,1007.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11976,205488,20548802,12.0,35.0,421,484,905.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
11977,205489,20548903,3.0,6.0,419,434,853.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11979,128076,12807601,0.0,13.0,451,506,957.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
11980,205491,20549104,17.0,12.0,416,494,910.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
11987,193423,19342301,6.0,19.0,400,405,805.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
11988,215533,21553304,9.0,11.0,463,576,1039.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
11989,215533,21553302,15.0,6.0,419,506,925.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11990,215533,21553301,3.0,29.0,439,484,923.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
11991,193422,19342202,8.0,23.0,416,468,884.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
11992,259915,25991501,11.0,5.0,437,473,910.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
11995,193422,19342201,9.0,26.0,458,484,942.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
11998,259915,25991503,5.0,11.0,430,528,958.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
11999,215533,21553301,3.0,12.0,463,528,991.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
12000,159171,15917105,16.0,16.0,445,500,945.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
12001,170295,17029504,1.0,,416,468,884.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
12002,215533,21553305,4.0,14.0,400,423,823.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
12003,159171,15917101,10.0,12.0,424,444,868.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1
12005,209510,20951002,3.0,11.0,413,439,852.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
12007,221571,22157105,7.0,5.0,437,444,881.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
12008,221571,22157103,13.0,1.0,410,500,910.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
12010,209510,20951002,3.0,38.0,411,418,829.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
12013,225585,22558504,13.0,2.0,422,473,895.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
12014,228606,22860603,12.0,7.0,437,513,950.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
12015,228606,22860601,8.0,8.0,424,547,971.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
12016,231616,23161603,20.0,5.0,455,506,961.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
12023,180344,18034402,0.0,0.0,427,459,886.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
12024,244776,24477603,5.0,6.0,408,429,837.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
12028,244727,24472701,21.0,1.0,463,494,957.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
12036,130085,13008504,11.0,10.0,465,576,1041.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
12038,216536,21653601,2.0,1.0,410,439,849.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
