age,asian,black,divorced,educ,exper,faminc,female,hrswork,insure,married,mcaid,mcare,metro,midwest,nchild,northeast,single,south,union,wage,west,white
58,0,0,0,16,36,70534,1,45,1,1,0,0,1,0,0,1,0,0,0,23.07,0,1
60,0,0,0,16,38,20748,1,42,1,1,0,0,1,0,0,0,0,0,0,9.5,1,1
50,0,0,0,16,28,76576,1,40,1,1,0,0,1,0,3,1,0,0,0,20.2,0,1
25,0,0,0,16,3,41210,1,20,1,1,0,0,1,0,0,0,0,0,0,10.0,1,1
39,0,0,0,16,17,70000,1,28,0,1,0,0,1,1,3,0,0,0,0,9.0,0,1
53,0,0,0,13,34,17000,1,40,0,1,0,0,1,0,1,0,0,1,0,14.43,0,1
39,0,0,0,20,13,260,1,40,1,1,0,0,1,1,3,0,0,0,0,72.13,0,1
53,0,0,0,16,31,90000,1,40,1,1,0,0,1,0,0,0,0,1,0,19.23,0,1
60,0,0,0,14,40,28030,1,55,1,1,0,0,1,1,0,0,0,0,0,13.42,0,1
20,0,0,0,12,2,5000,1,32,0,1,0,0,1,0,1,0,0,1,0,9.5,0,1
34,0,0,0,14,14,220300,1,15,1,1,0,0,1,0,1,0,0,0,0,15.4,1,1
38,0,0,0,12,20,3000,1,38,0,1,1,0,1,1,2,0,0,0,0,9.0,0,1
51,0,0,0,12,33,30002,1,30,0,1,0,0,1,0,0,0,0,0,0,25.63,1,1
29,0,0,0,18,5,72010,1,40,1,1,0,0,1,0,2,0,0,1,0,25.95,0,1
48,0,0,0,20,22,70407,1,40,1,1,0,0,1,0,3,1,0,0,1,67.3,0,1
49,0,0,0,12,31,75280,1,38,1,1,0,0,1,0,0,1,0,0,1,17.76,0,1
44,0,0,0,12,26,52300,1,40,1,1,0,0,1,0,0,0,0,1,0,14.03,0,1
37,1,0,0,21,10,104025,1,40,1,1,0,0,1,0,1,0,0,0,0,60.0,1,0
59,0,1,0,10,43,200,1,40,1,1,0,0,1,0,0,0,0,0,0,20.0,1,0
55,0,0,0,16,33,136525,1,40,1,1,0,0,1,1,0,0,0,0,0,31.25,0,1
46,0,0,0,18,22,33002,1,60,1,1,0,0,1,0,4,0,0,1,0,9.62,0,1
41,0,0,0,16,19,79151,1,40,1,1,0,0,0,1,2,0,0,0,0,17.3,0,1
38,0,0,0,13,19,91725,1,40,1,1,0,0,1,1,3,0,0,0,0,8.65,0,1
39,0,0,0,12,21,65000,1,40,1,1,0,0,1,0,2,0,0,0,0,30.0,1,1
63,0,0,0,16,41,330000,1,40,0,1,0,0,1,1,0,0,0,0,0,25.0,0,1
51,0,0,0,12,33,52888,1,43,1,1,1,0,0,1,2,0,0,0,0,11.9,0,1
41,0,0,0,18,17,27032,1,40,1,1,0,0,1,0,2,1,0,0,1,31.25,0,1
72,0,0,0,12,54,69961,1,35,0,1,0,1,0,0,0,0,0,1,0,28.0,0,1
34,0,0,0,13,15,8000,1,40,1,1,0,0,1,0,2,0,0,0,0,11.52,1,1
37,0,0,0,12,19,61075,1,50,1,1,0,0,0,1,0,0,0,0,1,14.2,0,1
57,0,0,0,18,33,108000,1,40,1,1,0,0,1,0,0,1,0,0,0,28.85,0,1
56,0,0,0,18,32,73843,1,35,1,1,0,0,0,0,0,0,0,0,1,27.46,1,1
22,0,0,0,9,7,61016,1,35,1,1,1,0,1,0,2,0,0,0,0,11.5,1,1
39,0,0,0,12,21,35000,1,40,1,1,0,0,1,0,0,0,0,1,0,12.02,0,1
33,1,0,0,13,14,39000,1,40,1,1,0,0,1,1,2,0,0,0,0,7.0,0,0
29,0,0,0,14,9,45500,1,36,1,1,0,0,1,0,2,0,0,1,0,28.0,0,1
49,0,0,0,12,31,61199,1,32,1,1,0,0,1,0,0,0,0,1,0,13.0,0,1
44,0,0,0,14,24,115000,1,35,1,1,0,0,1,0,2,0,0,0,0,12.0,1,1
57,0,0,0,14,37,81655,1,60,1,1,0,0,1,0,0,0,0,1,1,18.27,0,1
46,0,0,0,12,28,50000,1,40,1,1,0,0,0,0,1,0,0,0,0,18.0,1,1
26,0,0,0,16,4,31530,1,50,1,1,0,0,1,0,0,1,0,0,0,12.46,0,1
38,0,1,0,13,19,42300,1,40,1,1,0,0,1,0,3,0,0,1,0,12.98,0,0
44,0,0,0,13,25,46452,1,40,1,1,0,0,1,0,0,0,0,0,0,20.2,1,1
43,0,1,0,13,24,24000,1,40,0,1,0,0,1,0,1,0,0,1,0,5.75,0,0
50,0,0,0,12,32,130101,1,40,1,1,0,0,1,0,0,0,0,0,0,67.3,1,1
49,1,0,0,13,30,41468,1,40,1,1,0,0,1,0,0,0,0,0,1,18.75,1,0
52,0,0,0,13,33,23000,1,37,1,1,0,0,1,0,2,0,0,0,1,9.75,1,1
22,0,0,0,12,4,11001,1,32,0,1,0,0,1,0,2,0,0,1,0,10.0,0,1
34,0,0,0,13,15,38000,1,40,1,1,0,0,0,0,3,0,0,1,0,16.83,0,1
33,0,0,0,18,9,34500,1,50,1,1,0,0,1,0,2,0,0,1,0,20.0,0,1
46,0,0,0,18,22,44500,1,38,1,1,0,0,1,0,2,0,0,1,0,16.18,0,1
44,0,0,0,16,22,68015,1,40,1,1,0,0,1,0,1,0,0,0,0,27.5,1,1
54,0,0,0,12,36,22000,1,40,1,1,0,0,1,0,0,0,0,1,0,16.0,0,1
65,0,0,0,16,43,85101,1,45,1,1,0,0,0,0,0,1,0,0,0,33.5,0,1
35,0,0,0,18,11,40000,1,36,1,1,0,0,1,0,1,0,0,1,0,29.5,0,1
30,0,0,0,16,8,52050,1,40,1,1,0,0,1,0,1,0,0,0,0,25.0,1,1
30,0,0,0,18,6,38010,1,45,1,1,0,0,0,1,1,0,0,0,0,25.64,0,1
66,0,0,0,16,44,48100,1,40,1,1,0,1,1,0,0,0,0,0,0,17.0,1,1
45,0,0,0,13,26,35000,1,45,1,1,0,0,1,0,3,0,0,1,0,30.0,0,1
29,0,0,0,13,10,0,1,50,0,1,0,0,1,0,3,0,0,1,0,10.31,0,1
46,0,1,0,13,27,56000,1,40,1,1,0,0,1,0,1,0,0,1,0,18.25,0,0
39,0,0,0,18,15,50010,1,35,1,1,0,0,0,0,2,1,0,0,0,42.0,0,1
63,0,0,0,13,44,30000,1,40,1,1,0,0,0,1,0,0,0,0,0,11.5,0,1
44,0,0,0,18,20,134250,1,50,1,1,0,0,1,0,1,0,0,1,1,44.24,0,1
45,0,1,0,12,27,35000,1,40,1,1,0,0,0,0,2,0,0,1,0,7.79,0,0
