county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
13,85,0.0349786,0.298962,0.381944,0.454545,7.32,0.00135557,0.5242131,29.297892,0,0,0,32.1794,246.30542,331.2477,192.81215,280.05975,231.76096,270.01,427.7,324.81,244.13,0.09802432,0.07380048,0,0,0,1,0,0,-3.353019,-1.2074388,-0.96248126,-0.7884584,1.9906104,-6.6035333,-0.64585704,3.3775156,5.5065722,5.8028665,5.2617164,5.635003,5.4457064,5.5984592,6.058422,5.7832403,5.4977007,-2.3225396,-2.60639,3.4713266,0.14930797,-0.0106931925,-0.31367052,0.07081652,-0.19431663,0.11044121,0.056001186,-0.48198998
13,86,0.033536,0.309206,0.522727,0.430435,10.8,0.00127262,0.5169492,29.72961,0,0,0,32.1794,244.31105,359.4941,280.4174,288.46155,243.39839,287.42,439.48,349.72,260.27,0.13749,0.07222802,0,0,0,0,1,0,-3.3951359,-1.1737475,-0.6486959,-0.8429589,2.3795462,-6.6666775,-0.6598107,3.3921435,5.498442,5.884698,5.636279,5.6645617,5.4946995,5.6609445,6.0855923,5.857133,5.5617194,-1.984204,-2.6279273,3.4713266,-0.04211688,0.033691287,0.31378537,-0.05450052,0.3889358,-0.06314421,0.0146279335,0.3383355
13,87,0.0296409,0.365004,0.520607,0.420833,10.55,0.00133771,0.5169492,30.696487,0,0,0,32.1794,238.30637,366.30035,205.53577,310.1737,259.33905,303.42,449.84,350.72,283.76,0.15237226,0.07073344,0,0,0,0,0,1,-3.5186002,-1.007847,-0.65275985,-0.8655192,2.3561258,-6.616796,-0.6598107,3.4241483,5.473557,5.903454,5.32562,5.7371325,5.5581365,5.715118,6.108892,5.859988,5.648129,-1.8814287,-2.6488369,3.4713266,-0.123464346,0.16590059,-0.004063964,-0.022560298,-0.023420334,0.04988146,0.032004833,0.102775335
15,81,0.0168055,0.453258,0.575,0.48913,8.83,0.00095215,0.30099857,21.631237,0,0,0,61.054,192.3077,151.82187,164.62137,253.59256,169.68326,183.17,320.0,253.39,191.01,0.24734981,0.09054278,0,0,0,0,0,0,-4.086049,-0.79129374,-0.55338526,-0.715127,2.178155,-6.956788,-1.2006497,3.0741384,5.2590966,5.022708,5.103648,5.535729,5.1339335,5.210415,5.768321,5.5349298,5.2523255,-1.3969517,-2.401933,4.1117587,,,,,,,,
15,82,0.0200047,0.444706,0.37037,0.442857,9.48,0.00084726,0.30242512,23.057812,0,0,0,61.054,188.53696,169.68326,179.18433,263.95172,188.34259,200.53,347.44,265.44,204.61,0.303681,0.08740797,1,0,0,0,0,0,-3.911788,-0.8103419,-0.99325275,-0.8145084,2.2491844,-7.073503,-1.1959215,3.1380045,5.239294,5.1339335,5.188415,5.575766,5.2382627,5.300964,5.850592,5.581389,5.321106,-1.1917775,-2.4371688,4.1117587,0.1742611,-0.019048154,-0.4398675,-0.09938139,0.071029425,-0.116714954,0.06386614,0.20517421
15,83,0.0142092,0.383607,0.820513,0.604167,10.95,0.00088516,0.30527818,25.774738,0,0,0,61.054,181.42235,2129.1208,178.22238,320.51282,182.73581,207.67,344.49,269.43,215.55,0.2055336,0.08420806,0,1,0,0,0,0,-4.2538657,-0.9581367,-0.1978255,-0.50390464,2.3933394,-7.0297422,-1.1865319,3.249395,5.2008276,7.6634645,5.183032,5.7699223,5.2080417,5.3359504,5.842065,5.5963087,5.373193,-1.5821458,-2.4744647,4.1117587,-0.34207773,-0.14779478,0.79542726,0.31060374,0.14415503,0.043760777,0.11139035,-0.39036834
15,84,0.016346,0.345714,0.487603,0.457627,7.52,0.00093406,0.30385163,26.605526,0,0,0,61.054,160.25641,320.51282,181.09692,336.0717,167.88766,211.47,360.26,281.56,228.24,0.18644068,0.08107981,0,0,1,0,0,0,-4.113772,-1.0621434,-0.71825373,-0.78170085,2.0175662,-6.97597,-1.1912158,3.2811189,5.076775,5.7699223,5.1990323,5.8173246,5.1232953,5.354083,5.886826,5.6403456,5.4303975,-1.6796422,-2.5123212,4.1117587,0.1400938,-0.10400677,-0.52042824,-0.2777962,-0.3757732,0.05377245,0.031723976,-0.09749639
15,85,0.0160135,0.423977,0.565517,0.47561,16.68,0.00088964,0.30527818,67.58157,0,0,0,61.054,210.74815,325.0271,193.81796,326.92307,172.31873,217.01,380.33,317.34,261.01,0.2857143,0.07827147,0,0,0,1,0,0,-4.134323,-0.8580761,-0.5700149,-0.7431571,2.8142104,-7.0246935,-1.1865319,4.2133355,5.3506637,5.7839084,5.2669196,5.789725,5.149346,5.3799434,5.941039,5.7599735,5.564559,-1.2527629,-2.5475721,4.1117587,-0.020551205,0.20406735,0.14823884,0.03854376,0.7966442,-0.048723698,0.93221664,0.4268793
15,86,0.0194461,0.419277,0.626437,0.412844,12.0,0.00093716,0.30242512,33.260635,0,0,0,61.054,230.76923,328.94736,203.85106,373.413,210.65508,231.28,405.7,260.15,282.65,0.26911315,0.07627358,0,0,0,0,1,0,-3.9401088,-0.8692235,-0.46770707,-0.88468546,2.4849067,-6.9726567,-1.1959215,3.5043745,5.441418,5.795898,5.3173895,5.922685,5.350222,5.4436293,6.005614,5.5612583,5.6442094,-1.3126234,-2.5734286,4.1117587,0.19421434,-0.01114738,0.10230783,-0.14152837,-0.32930374,0.052036762,-0.708961,-0.059860468
15,87,0.0202814,0.392111,0.769231,0.507692,10.64,0.00103525,0.30099857,34.003036,0,0,0,61.054,253.59256,353.2182,199.2377,356.12537,206.2816,235.05,416.49,370.62,297.13,0.23495702,0.07430546,0,0,0,0,0,1,-3.898051,-0.93621033,-0.26236394,-0.67788035,2.3646204,-6.873112,-1.2006497,3.52645,5.535729,5.867086,5.2944984,5.875283,5.329242,5.4597983,6.0318623,5.9151773,5.69417,-1.4483527,-2.5995708,4.1117587,0.042057753,-0.06698686,0.20534313,0.20680511,-0.120286226,0.099544525,0.022075415,-0.13572931
17,81,0.0186469,0.483986,0.463235,0.460317,7.93,0.00132718,0.3492605,24.73512,0,0,0,40.389,162.6483,279.9416,178.4642,202.42915,161.21603,235.61,319.78,226.58,199.03,0.33809525,0.08595251,0,0,0,0,0,0,-3.9820755,-0.7256993,-0.7695208,-0.7758399,2.070653,-6.624699,-1.0519372,3.208224,5.0915904,5.634581,5.184388,5.31039,5.082745,5.4621778,5.7676334,5.423098,5.2934556,-1.0844276,-2.4539604,3.6985574,,,,,,,,
17,82,0.0211586,0.420155,0.476015,0.387597,5.5,0.00134497,0.3492605,24.067345,0,0,0,40.389,166.19183,289.09,173.39218,217.12158,162.15294,255.62,338.7,219.72,204.18,0.288,0.08434403,1,0,0,0,0,0,-3.8557088,-0.8671316,-0.74230593,-0.94778913,1.704748,-6.6113834,-1.0519372,3.180856,5.113143,5.666738,5.155556,5.3804574,5.08854,5.543692,5.8251147,5.392354,5.319002,-1.2447948,-2.4728513,3.6985574,0.12636662,-0.14143229,0.027214885,-0.17194921,-0.36590493,0.013315678,-0.027368069,-0.16036725
17,83,0.0202915,0.3632,0.546256,0.427419,9.93,0.00129866,0.34812286,25.501032,0,0,0,40.389,165.62386,1320.5128,172.2408,238.52116,182.26454,283.19,355.36,223.73,190.15,0.1574074,0.08267434,0,1,0,0,0,0,-3.8975532,-1.0128016,-0.60466754,-0.8499905,2.2955606,-6.6464224,-1.0551997,3.238719,5.1097193,7.1857753,5.1488934,5.474458,5.205459,5.646118,5.8731313,5.41044,5.247813,-1.848918,-2.492846,3.6985574,-0.041844368,-0.14567006,0.13763839,0.097798645,0.59081256,-0.035038948,0.057862997,-0.6041231
17,84,0.0179276,0.422383,0.581197,0.404412,7.18,0.00126205,0.35039818,28.175304,0,0,0,40.389,165.26442,306.22244,185.43956,259.87527,196.15384,297.23,356.43,249.93,210.43,0.2590909,0.08104503,0,0,1,0,0,0,-4.021414,-0.86184275,-0.5426655,-0.9053211,1.9712994,-6.675018,-1.0486851,3.338446,5.107547,5.724312,5.222729,5.5602016,5.278899,5.694506,5.8761377,5.5211806,5.349153,-1.3505763,-2.5127504,3.6985574,-0.1238606,0.1509589,0.062002063,-0.055330634,-0.3242612,-0.028595448,0.099726915,0.49834168
17,85,0.0196959,0.464463,0.30605,0.453488,9.69,0.00136732,0.35039818,30.73238,0,0,0,40.389,174.82518,299.7003,190.50122,249.75024,201.88885,290.7,377.22,269.76,219.35,0.34444445,0.07965464,0,0,0,1,0,0,-3.9273448,-0.76687336,-1.1840068,-0.7907865,2.2710943,-6.5949025,-1.0486851,3.4253168,5.1637864,5.702783,5.2496586,5.5204616,5.3077173,5.6722918,5.9328284,5.5975327,5.390669,-1.0658225,-2.530055,3.6985574,0.094069004,0.09496939,-0.6413413,0.11453462,0.2997949,0.08011532,0.08687091,0.2847538
17,86,0.0185879,0.395257,0.62,0.395161,7.56,0.00143266,0.35039818,33.031826,0,0,0,40.389,185.50581,324.67532,200.65494,258.32376,200.91849,307.96,379.9,299.42,280.94,0.24938272,0.07865606,0,0,0,0,1,0,-3.9852445,-0.9282191,-0.4780358,-0.92846197,2.0228713,-6.5482225,-1.0486851,3.4974716,5.2230864,5.7828255,5.3015866,5.5542135,5.3028994,5.72997,5.939908,5.7018476,5.638141,-1.3887665,-2.5426705,3.6985574,-0.057899714,-0.16134572,0.705971,-0.13767546,-0.24822307,0.046679974,0.07215476,-0.32294405
17,87,0.0304289,0.251599,0.436441,0.436893,7.32,0.00129761,0.35039818,34.962036,0,0,0,40.389,193.64316,346.60107,202.95947,268.3363,208.25198,339.76,389.51,322.06,278.39,0.21818182,0.07769163,0,0,0,0,0,1,-3.4923625,-1.3799187,-0.82910204,-0.828067,1.9906104,-6.647231,-1.0486851,3.5542629,5.266017,5.8481746,5.3130064,5.5922413,5.338749,5.8282394,5.9648895,5.774738,5.629023,-1.5224265,-2.5550077,3.6985574,0.492882,-0.4516996,-0.35106623,0.100394964,-0.032260895,-0.09900856,0.056791306,-0.13365996
19,81,0.0225338,0.326196,0.505792,0.40458,9.56,0.00192984,0.43372092,53.866825,0,0,0,24.3117,207.10059,450.23035,144.74773,211.47238,174.04703,419.46,375.85,238.67,205.69,0.20637329,0.08249357,0,0,0,0,0,0,-3.792739,-1.1202568,-0.6816297,-0.9049058,2.2575877,-6.250318,-0.83535403,3.9865148,5.3332047,6.1097593,4.9749923,5.3540945,5.1593256,6.038968,5.92919,5.475082,5.3263702,-1.5780686,-2.495035,3.1909578,,,,,,,,
19,82,0.0183782,0.189313,1.12903,0.435714,8.26,0.00193603,0.45348838,56.802685,0,0,0,24.3117,225.22522,489.00375,139.99411,211.53847,194.19571,428.16,368.82,265.38,187.42,0.10641892,0.08220372,1,0,0,0,0,0,-3.9965901,-1.6643536,0.12135885,-0.8307692,2.1114247,-6.2471156,-0.7907856,4.0395837,5.417101,6.19237,4.9416003,5.354407,5.2688665,6.059497,5.910309,5.581163,5.233352,-2.240372,-2.4985547,3.1909578,-0.20385122,-0.5440968,0.8029886,0.074136615,-0.14616299,0.0032024384,0.053068876,-0.6623033
19,83,0.0145267,0.232283,0.855932,0.356436,10.37,0.00217329,0.4767442,62.590233,0,0,0,24.3117,233.2161,139.4923,151.66953,244.6317,218.48674,477.16,359.84,211.69,223.91,0.04312115,0.08193923,0,1,0,0,0,0,-4.231767,-1.4597988,-0.15556435,-1.0316006,2.338917,-6.131513,-0.74077517,4.136609,5.4519653,4.9380093,5.021704,5.499754,5.3867254,6.167852,5.8856597,5.355123,5.4112444,-3.1437416,-2.5017774,3.1909578,-0.23517704,0.2045548,-0.2769232,-0.20083141,0.22749233,0.11560249,0.097025394,-0.90336967
19,84,0.013686,0.217308,1.04425,0.457627,8.16,0.00194762,0.5046512,108.01566,0,0,0,24.3117,224.40631,552.0565,158.02176,249.20068,223.52397,492.51,403.76,206.96,244.75,0.04208417,0.08159463,0,0,1,0,0,0,-4.291382,-1.5264395,0.043298934,-0.78170085,2.099244,-6.241147,-0.6838878,4.6822762,5.4134583,6.3136506,5.0627327,5.5182586,5.4095187,6.199515,6.0008206,5.3325257,5.5002375,-3.1680837,-2.5059917,3.1909578,-0.05961466,-0.066640735,0.19886328,0.24989974,-0.2396729,-0.10963392,0.5456672,-0.02434206
19,85,0.0128511,0.291667,1.22078,0.356383,7.85,0.00187412,0.53023255,74.15498,0,0,0,24.3117,255.59883,582.77875,162.20665,282.10425,221.66307,517.63,426.73,221.33,275.35,0.05389222,0.08087849,0,0,0,1,0,0,-4.354326,-1.2321424,0.19949001,-1.0317492,2.0605135,-6.279616,-0.6344396,4.306157,5.543609,6.3678074,5.088871,5.642277,5.4011583,6.249261,6.0561514,5.399655,5.618043,-2.9207692,-2.5148075,3.1909578,-0.062943935,0.2942971,0.15619108,-0.2500484,-0.03873062,-0.038468838,-0.37611914,0.24731445
19,86,0.0174337,0.244819,0.84127,0.36478,6.74,0.00178402,0.55581397,59.508602,0,0,0,24.3117,247.2188,594.4943,165.66403,283.96835,246.44748,533.83,408.63,246.43,275.97,0.08274895,0.07894296,0,0,0,0,1,0,-4.0493503,-1.4072361,-0.17284259,-1.0084609,1.9080598,-6.328886,-0.58732164,4.086121,5.510274,6.387711,5.109962,5.648863,5.5071487,6.2800775,6.01281,5.507078,5.620292,-2.491944,-2.5390296,3.1909578,0.3049755,-0.17509365,-0.3723326,0.02328837,-0.15245366,-0.049270153,-0.22003603,0.42882514
19,87,0.0221567,0.16286,1.22561,0.333333,10.34,0.00202425,0.5767442,61.15251,0,0,0,24.3117,260.1381,613.2261,191.24522,290.5141,266.0934,567.06,403.15,258.33,299.44,0.05334728,0.07713232,0,0,0,0,0,1,-3.8096154,-1.8148643,0.2034387,-1.0986134,2.33602,-6.202556,-0.55035645,4.113371,5.5612125,6.4187336,5.2535567,5.6716523,5.5838475,6.340465,5.9993086,5.554238,5.701914,-2.9309323,-2.562233,3.1909578,0.23973489,-0.40762818,0.3762813,-0.0901525,0.42796016,0.1263299,0.027249813,-0.4389882
21,81,0.0350348,0.262854,0.291417,0.541096,9.43,0.00180137,2.461305,25.49358,1,0,1,9.62444,231.92258,346.76266,183.74318,256.53693,217.28906,275.75,381.16,274.2,224.42,0.07400451,0.07956781,0,0,0,0,0,0,-3.3514135,-1.3361565,-1.233,-0.61415863,2.2438962,-6.3192077,0.9006916,3.2384267,5.4464035,5.8486404,5.213539,5.5472727,5.3812284,5.6194944,5.943219,5.6138577,5.4135194,-2.6036294,-2.5311456,2.2643058,,,,,,,,
21,82,0.0367896,0.240573,0.297741,0.565517,7.01,0.0017689,2.4855843,24.504072,1,0,1,9.62444,241.85301,369.21426,197.05667,285.11877,237.95422,293.62,393.66,291.59,238.06,0.06431826,0.07896068,1,0,0,0,0,0,-3.30254,-1.4247317,-1.2115313,-0.5700149,1.9473377,-6.3373976,0.91050774,3.1988394,5.4883304,5.911377,5.283491,5.652906,5.4720783,5.6822863,5.9754877,5.6753488,5.4725227,-2.7439117,-2.5388052,2.2643058,0.048873425,-0.088575244,0.021468759,0.044143736,-0.2965585,-0.018189907,-0.03958726,-0.14028239
21,83,0.0366069,0.245824,0.307129,0.611714,8.89,0.00167867,2.4977238,28.441284,1,0,1,9.62444,247.78761,1165.3932,202.76202,301.65912,251.25629,311.46,411.52,295.99,249.98,0.07784643,0.07836581,0,1,0,0,0,0,-3.3075185,-1.4031395,-1.1804874,-0.49149042,2.184927,-6.3897533,0.9153798,3.3478417,5.512572,7.060814,5.312033,5.7092977,5.5264735,5.741271,6.0198574,5.6903257,5.521381,-2.5530171,-2.5463676,2.2643058,-0.0049784184,0.02159226,0.031043887,0.07852447,0.23758924,-0.052355766,0.14900231,0.1908946
21,84,0.0384395,0.250543,0.296778,0.559499,8.06,0.0017722,2.5235205,29.683155,1,0,1,9.62444,262.51526,410.65344,207.64345,299.5625,267.43964,333.59,449.82,318.15,245.7,0.08087248,0.07778853,0,0,1,0,0,0,-3.2586696,-1.3841248,-1.2147709,-0.5807135,2.0869136,-6.3355336,0.92565495,3.3905797,5.570309,6.01775,5.3358226,5.702323,5.588894,5.8099127,6.1088476,5.762523,5.5041113,-2.5148816,-2.5537612,2.2643058,0.048848867,0.019014716,-0.03428352,-0.08922309,-0.0980134,0.054219723,0.04273796,0.03813553
21,85,0.0413296,0.258131,0.272985,0.469854,9.88,0.0019133,2.555387,45.85272,1,0,1,9.62444,262.63412,421.6649,217.64096,315.973,283.19284,344.25,460.94,341.47,241.35,0.0888499,0.07678233,0,0,0,1,0,0,-3.1861763,-1.3542881,-1.2983384,-0.7553333,2.2905126,-6.258926,0.9382037,3.8254344,5.5707617,6.044211,5.382847,5.7556567,5.646128,5.841368,6.133268,5.83326,5.486248,-2.420807,-2.5667808,2.2643058,0.072493315,0.029836655,-0.0835675,-0.1746198,0.20359898,0.076607704,0.43485475,0.094074726
21,86,0.0441642,0.248385,0.288191,0.413534,11.01,0.00187187,2.5796661,40.03325,1,0,1,9.62444,289.08673,419.70016,219.64297,331.6409,290.3056,366.11,471.03,370.89,281.43,0.07897793,0.07446771,0,0,0,0,1,0,-3.1198409,-1.3927753,-1.2441318,-0.8830156,2.398804,-6.2808175,0.94765997,3.6897104,5.6667266,6.039541,5.3920035,5.804053,5.670934,5.9029336,6.154922,5.9159055,5.6398835,-2.5385869,-2.5973897,2.2643058,0.06633544,-0.038487196,0.05420661,-0.12768227,0.10829139,-0.021891594,-0.13572407,-0.11777997
21,87,0.0437355,0.23476,0.334701,0.429072,10.62,0.00182958,2.602428,52.626293,1,0,1,9.62444,313.47375,433.85797,228.17403,363.76706,318.36353,378.9,496.13,381.3,335.36,0.06289308,0.07219726,0,0,0,0,0,1,-3.129595,-1.4491916,-1.0945177,-0.84613055,2.362739,-6.303669,0.95644486,3.9632158,5.7477155,6.072717,5.4301085,5.896514,5.763194,5.937272,6.206838,5.9435863,5.8152046,-2.7663193,-2.628353,2.2643058,-0.009754181,-0.056416273,0.1496141,0.036885023,-0.036064863,-0.022851467,0.27350545,-0.22773242
23,81,0.0319175,0.194303,0.28884,0.439394,9.45,0.00142489,1.4523809,17.688126,1,0,0,7.93198,194.65291,322.85233,165.68047,248.296,221.49057,243.14,379.31,249.19,226.04,0.08737864,0.09018006,0,0,0,0,0,0,-3.4446008,-1.6383364,-1.2418824,-0.8223588,2.2460148,-6.553661,0.3732042,2.8728936,5.271218,5.777195,5.110061,5.5146217,5.40038,5.4936376,5.938354,5.5182157,5.420712,-2.4375043,-2.405947,2.0709028,,,,,,,,
23,82,0.0290211,0.286639,0.277419,0.47093,6.38,0.00136854,1.4702381,18.245087,1,0,0,7.93198,203.07301,336.8322,179.22072,263.64764,236.5089,251.49,407.54,269.65,258.71,0.08204102,0.08998272,1,0,0,0,0,0,-3.5397322,-1.2495316,-1.2822263,-0.7530458,1.8531681,-6.594011,0.38542435,2.9038959,5.3135657,5.819585,5.188618,5.5746136,5.465986,5.5274034,6.010139,5.5971246,5.555708,-2.500536,-2.4081376,2.0709028,-0.0951314,0.3888048,-0.04034388,0.06931299,-0.3928467,-0.04034996,0.031002283,-0.06303167
23,83,0.0286164,0.280522,0.307309,0.356757,6.63,0.00137348,1.468254,18.51124,1,0,0,7.93198,227.35884,1109.0366,181.14616,286.73126,250.25865,283.08,419.49,273.09,283.73,0.07139291,0.08976683,0,1,0,0,0,0,-3.5537753,-1.2711031,-1.1799015,-1.0307004,1.8916048,-6.590408,0.3840739,2.918378,5.4265294,7.011247,5.199304,5.6585455,5.522495,5.6457295,6.0390396,5.6098013,5.648023,-2.6395566,-2.4105396,2.0709028,-0.014043093,-0.021571517,0.10232484,-0.27765465,0.03843665,0.0036029816,0.01448226,-0.13902068
23,84,0.02755,0.334615,0.310345,0.393519,6.07,0.00136426,1.4841269,19.888422,1,0,0,7.93198,246.49138,378.68808,195.51855,294.00424,269.19205,300.1,434.54,292.69,253.58,0.0935857,0.08952908,0,0,1,0,0,0,-3.5917528,-1.0947747,-1.1700708,-0.9326259,1.8033587,-6.597143,0.39482668,2.9901378,5.507327,5.9367127,5.2756553,5.683594,5.595425,5.704116,6.074288,5.679114,5.5356793,-2.3688776,-2.4131918,2.0709028,-0.037977457,0.17632842,0.009830713,0.098074555,-0.08824611,-0.006735325,0.0717597,0.270679
23,85,0.0293095,0.287442,0.294498,0.472527,5.66,0.00140413,1.5019841,20.912012,1,0,0,7.93198,240.99318,363.74478,197.86073,315.8677,282.3159,303.81,458.86,319.61,276.75,0.09470468,0.08876232,0,0,0,1,0,0,-3.5298436,-1.2467341,-1.222483,-0.7496604,1.7334238,-6.5683374,0.40678698,3.0403237,5.484769,5.8964524,5.2875633,5.7553234,5.643027,5.7164025,6.128745,5.7671013,5.6231146,-2.3569918,-2.421793,2.0709028,0.0619092,-0.15195942,-0.05241227,0.18296552,-0.069934845,0.028805733,0.05018592,0.011885881
23,86,0.0256248,0.304577,0.322971,0.385027,4.68,0.0013884,1.5079365,24.314465,1,0,0,7.93198,259.263,387.305,201.41563,317.40103,293.75717,313.04,463.74,344.82,296.84,0.09315699,0.08636943,0,0,0,0,1,0,-3.6641946,-1.1888313,-1.1301928,-0.95444185,1.5432981,-6.579603,0.41074213,3.1910715,5.557843,5.9592123,5.305371,5.760166,5.6827536,5.746331,6.139324,5.8430223,5.6931934,-2.373469,-2.4491215,2.0709028,-0.13435102,0.057902813,0.09229028,-0.20478147,-0.1901257,-0.011265755,0.15074778,-0.016477346
23,87,0.0269836,0.289121,0.40378,0.365957,7.07,0.00146111,1.5119047,29.082804,1,0,0,7.93198,284.98898,400.73984,213.184,325.0271,315.02423,327.45,463.67,361.21,308.32,0.08400646,0.08397806,0,0,0,0,0,1,-3.612526,-1.2409099,-0.9068851,-1.0052395,1.9558605,-6.5285587,0.41337025,3.370147,5.6524506,5.9933124,5.3621554,5.7839084,5.75265,5.7913356,6.139173,5.8894596,5.731138,-2.4768615,-2.4771998,2.0709028,0.051668644,-0.052078605,0.22330767,-0.05079764,0.41256237,0.051044464,0.17907548,-0.10339236
25,81,0.0360686,0.255969,0.458955,0.617886,9.06,0.00158468,2.4065933,18.937586,0,1,0,15.0998,226.24434,280.72202,176.68703,247.54744,218.82187,224.94,411.14,274.57,242.81,0.06800408,0.08377471,0,0,0,0,0,0,-3.3223326,-1.362699,-0.7788031,-0.4814513,2.203869,-6.447373,0.8782122,2.9411485,5.4216156,5.637365,5.17438,5.5116024,5.388258,5.4158335,6.018934,5.6152062,5.492279,-2.6881876,-2.479624,2.7146814,,,,,,,,
25,82,0.0370917,0.256811,0.43385,0.626374,8.25,0.00161219,2.4505494,19.719141,0,1,0,15.0998,239.86766,319.19385,194.63809,263.13202,245.43181,225.55,418.23,295.17,264.25,0.07786209,0.08272236,1,0,0,0,0,0,-3.294362,-1.3594149,-0.8350564,-0.46780762,2.1102133,-6.430162,0.89631224,2.9815898,5.4800873,5.7657986,5.271142,5.5726557,5.5030193,5.418542,6.0360317,5.6875515,5.5768957,-2.5528162,-2.4922655,2.7146814,0.027970552,0.0032840967,-0.056253314,0.013643682,-0.093655825,0.01721096,0.040441275,0.13537145
25,83,0.0312138,0.291217,0.372064,0.598007,7.38,0.00168541,2.478022,21.832508,0,1,0,15.0998,259.13803,1378.9868,191.16978,286.91068,258.4343,271.96,441.28,298.46,276.84,0.06723012,0.08167183,0,1,0,0,0,0,-3.466895,-1.2336866,-0.9886894,-0.51415277,1.9987737,-6.3857465,0.9074607,3.0834,5.5573606,7.2291045,5.253162,5.659171,5.5546417,5.605655,6.0896797,5.698636,5.62344,-2.6996338,-2.5050461,2.7146814,-0.17253304,0.12572837,-0.153633,-0.046345145,-0.111439586,0.044415474,0.10181022,-0.14681768
25,84,0.029444,0.277323,0.41555,0.554839,8.15,0.0016528,2.510989,26.468939,0,1,0,15.0998,269.86703,357.3149,204.8394,308.10587,271.60233,284.02,451.92,328.17,290.06,0.0738523,0.08065663,0,0,1,0,0,0,-3.5252652,-1.2825724,-0.8781524,-0.5890773,2.098018,-6.4052844,0.9206767,3.275972,5.5979295,5.8786173,5.322226,5.7304435,5.604339,5.6490445,6.1135054,5.793532,5.670088,-2.605688,-2.5175543,2.7146814,-0.058370113,-0.048885822,0.11053705,-0.07492453,0.09924424,-0.019537926,0.19257188,0.09394574
25,85,0.0305075,0.282043,0.453287,0.544529,6.85,0.00160775,2.532967,29.412935,0,1,0,15.0998,282.19064,373.24744,204.27592,326.74594,283.324,287.64,464.94,359.48,309.97,0.07182706,0.07948649,0,0,0,1,0,0,-3.4897828,-1.2656957,-0.7912298,-0.60783404,1.9242487,-6.4329195,0.9293914,3.3814344,5.642583,5.9222417,5.319472,5.789183,5.646591,5.66171,6.141908,5.8846583,5.7364755,-2.633494,-2.5321681,2.7146814,0.035482407,0.016876698,0.086922586,-0.018756747,-0.17376924,-0.027635098,0.10546255,-0.027805805
25,86,0.0319331,0.301602,0.320735,0.493631,7.88,0.0018003,2.5467033,31.01947,0,1,0,15.0998,271.11374,377.80804,211.15721,341.42328,297.7125,322.65,475.99,387.92,328.83,0.07519046,0.0779349,0,0,0,0,1,0,-3.4441123,-1.198647,-1.13714,-0.705967,2.064328,-6.319802,0.93479973,3.4346151,5.6025386,5.9343863,5.352603,5.833123,5.6961284,5.776568,6.1653967,5.960799,5.795541,-2.587731,-2.5518816,2.7146814,0.04567051,0.06704867,-0.34591025,-0.09813297,0.14007926,0.113117695,0.053180695,0.045763016
25,87,0.0302542,0.323548,0.40678,0.492647,8.01,0.0019714,2.5741758,33.036205,0,1,0,15.0998,315.72903,384.6154,220.58972,358.6328,318.03354,355.59,486.36,411.08,357.44,0.08848315,0.0764154,0,0,0,0,0,1,-3.4981203,-1.1284078,-0.8994828,-0.7079624,2.0806909,-6.229011,0.9455294,3.4976041,5.7548842,5.952244,5.3963046,5.882299,5.762157,5.8737783,6.1869493,6.018788,5.8789673,-2.4249432,-2.571571,2.7146814,-0.054008007,0.07023919,0.23765725,-0.0019953847,0.016362906,0.09079075,0.062989,0.16278768
27,81,0.0353349,0.26433,0.230889,0.547297,7.39,0.00138425,1.4458599,18.622408,1,0,0,6.45795,221.07814,325.0545,173.46466,218.88681,209.9971,215.75,368.73,204.43,226.13,0.1379634,0.08879747,0,0,0,0,0,0,-3.342884,-1.330557,-1.4658182,-0.60276365,2.0001278,-6.582597,0.36870423,2.9243655,5.398516,5.783993,5.155974,5.3885546,5.3470936,5.37412,5.9100647,5.3202257,5.42111,-1.9807669,-2.4213972,1.865312,,,,,,,,
27,82,0.0371544,0.303606,0.206897,0.364198,8.0,0.00136862,1.447983,18.931225,1,0,0,6.45795,223.10207,350.7131,183.6174,230.34068,223.56654,219.97,369.77,211.22,176.59,0.1331283,0.0887318,1,0,0,0,0,0,-3.292673,-1.1920245,-1.5755342,-1.0100576,2.0794415,-6.593952,0.37017158,2.9408126,5.4076295,5.8599687,5.2128544,5.4395595,5.409709,5.3934913,5.9128814,5.3529,5.1738305,-2.016442,-2.422137,1.865312,0.050210953,0.13853252,-0.10971606,-0.40729392,0.079313755,-0.0113554,0.016447067,-0.035675168
