default,arm,refinance,lien2,term30,underwater,ltv,rate,amount,fico
0.0,1.0,0.0,0.0,1.0,1.0,100.0,2.0,22.0,694.0
0.0,0.0,1.0,0.0,1.0,1.0,83.6,6.4,26.0,693.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.75,16.8,572.0
1.0,1.0,1.0,0.0,1.0,1.0,65.0,6.825,16.9,550.0
1.0,1.0,1.0,0.0,1.0,1.0,85.0,3.125,25.33,559.0
0.0,1.0,1.0,0.0,1.0,1.0,64.25,8.6,13.3,510.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.125,19.2,623.0
0.0,1.0,1.0,0.0,1.0,1.0,90.0,6.95,26.1,602.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,2.0,23.275,680.0
0.0,1.0,1.0,0.0,1.0,1.0,85.0,3.0,32.3,640.0
0.0,1.0,1.0,0.0,1.0,1.0,50.3,6.85,8.3,635.0
0.0,1.0,1.0,0.0,1.0,1.0,78.35,6.45,20.45,647.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.1,34.0,644.0
0.0,1.0,1.0,0.0,1.0,1.0,72.86,6.95,20.4,635.0
1.0,1.0,1.0,0.0,1.0,1.0,85.0,8.4,25.925,625.0
1.0,1.0,1.0,0.0,1.0,1.0,87.46,7.75,25.8,599.0
0.0,1.0,1.0,0.0,1.0,1.0,90.0,7.45,21.15,627.0
0.0,1.0,1.0,0.0,1.0,1.0,83.02,7.1,22.0,603.0
0.0,1.0,1.0,0.0,1.0,1.0,81.5,8.725,24.125,520.0
1.0,1.0,1.0,0.0,1.0,1.0,64.26,3.625,39.2,521.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.0,22.4,647.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,6.25,25.55,684.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.15,22.05,619.0
1.0,1.0,1.0,0.0,1.0,1.0,59.28,7.1,14.82,541.0
0.0,1.0,1.0,0.0,1.0,1.0,75.0,3.0,17.25,613.0
1.0,1.0,1.0,0.0,1.0,1.0,59.41,7.725,10.1,657.0
1.0,0.0,1.0,0.0,1.0,1.0,64.9,7.25,15.9,607.0
1.0,1.0,1.0,0.0,1.0,1.0,70.0,6.6,16.45,710.0
0.0,1.0,1.0,0.0,1.0,1.0,73.05,2.0,18.7,659.0
0.0,0.0,1.0,0.0,1.0,0.0,38.85,8.825,10.1,673.0
0.0,0.0,1.0,0.0,1.0,1.0,63.36,6.375,17.55,714.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.875,20.4,729.0
0.0,0.0,0.0,0.0,1.0,1.0,77.37,6.625,28.24,654.0
0.0,0.0,0.0,0.0,1.0,1.0,78.98,6.25,18.56,779.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.5,34.4,679.0
0.0,0.0,0.0,0.0,1.0,1.0,79.76,6.5,29.59,679.0
0.0,0.0,1.0,0.0,1.0,0.0,79.65,7.0,45.8,713.0
0.0,0.0,1.0,0.0,1.0,1.0,66.67,5.875,18.0,738.0
0.0,0.0,1.0,0.0,1.0,1.0,62.4,5.75,37.4405,760.0
0.0,0.0,1.0,0.0,1.0,1.0,76.42,5.75,40.119,792.0
0.0,0.0,1.0,0.0,1.0,1.0,60.0,5.875,48.0,781.0
0.0,0.0,0.0,0.0,1.0,1.0,79.77,5.625,42.04,739.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,5.875,59.2,801.0
0.0,0.0,1.0,0.0,1.0,1.0,67.92,6.375,37.696,809.0
1.0,0.0,1.0,0.0,1.0,1.0,90.28,6.25,39.27,687.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,5.875,54.375,722.0
0.0,0.0,1.0,0.0,1.0,1.0,75.58,5.875,52.905,686.0
0.0,0.0,0.0,0.0,0.0,1.0,80.0,5.0,40.0,795.0
0.0,0.0,1.0,0.0,0.0,1.0,48.33,3.875,37.7,749.0
0.0,0.0,0.0,0.0,1.0,1.0,73.81,5.75,62.0,733.0
1.0,0.0,0.0,0.0,1.0,1.0,75.08,6.75,48.8,708.0
0.0,0.0,1.0,0.0,0.0,0.0,61.68,6.0,24.3,726.0
0.0,0.0,1.0,0.0,1.0,1.0,59.54,6.125,17.922,729.0
0.0,0.0,1.0,0.0,1.0,1.0,59.08,6.0,10.0,751.0
0.0,0.0,1.0,0.0,0.0,0.0,67.88,5.75,10.5561,694.0
0.0,0.0,1.0,0.0,0.0,0.0,39.58,6.125,9.5,691.0
0.0,0.0,0.0,0.0,0.0,0.0,67.24,5.5,19.5,752.0
0.0,0.0,1.0,0.0,0.0,0.0,74.66,5.875,10.9,717.0
0.0,0.0,1.0,0.0,1.0,1.0,66.25,6.875,17.4905,754.0
0.0,0.0,1.0,0.0,0.0,0.0,50.45,6.25,13.52,748.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.0,11.6,732.0
0.0,0.0,1.0,0.0,0.0,0.0,35.93,6.25,9.7,748.0
1.0,0.0,0.0,0.0,1.0,0.0,44.44,6.5,8.0,775.0
0.0,0.0,1.0,0.0,0.0,0.0,34.11,6.25,9.38,748.0
0.0,0.0,0.0,0.0,0.0,0.0,77.69,5.625,19.5,763.0
0.0,0.0,1.0,0.0,1.0,1.0,57.38,5.875,10.39,766.0
0.0,0.0,1.0,0.0,1.0,0.0,37.5,6.25,30.0,767.0
0.0,0.0,1.0,0.0,1.0,1.0,55.66,5.875,17.81,742.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,6.375,10.4995,657.0
0.0,0.0,1.0,0.0,1.0,1.0,64.94,6.0,10.2609,784.0
1.0,0.0,1.0,0.0,0.0,1.0,90.0,6.25,19.17,690.0
1.0,0.0,0.0,0.0,1.0,0.0,48.48,6.125,8.0,715.0
0.0,0.0,1.0,0.0,1.0,0.0,30.4,6.125,7.8,684.0
0.0,0.0,0.0,0.0,1.0,0.0,46.51,6.375,10.0,815.0
0.0,0.0,1.0,0.0,1.0,1.0,78.67,5.875,11.8,711.0
0.0,0.0,1.0,0.0,0.0,0.0,45.65,5.5,9.176,604.0
1.0,0.0,1.0,0.0,1.0,1.0,79.72,6.375,16.9,772.0
0.0,0.0,0.0,0.0,1.0,1.0,81.98,6.25,18.2,738.0
0.0,0.0,0.0,0.0,1.0,1.0,68.92,6.625,22.4,737.0
0.0,0.0,0.0,0.0,1.0,1.0,69.97,6.75,16.793,671.0
0.0,0.0,1.0,0.0,1.0,1.0,65.2,6.5,14.67,766.0
0.0,0.0,1.0,0.0,1.0,0.0,37.0,6.5,8.14,749.0
0.0,0.0,1.0,0.0,1.0,1.0,77.33,6.625,23.2,781.0
0.0,0.0,0.0,0.0,1.0,0.0,50.95,6.0,18.7,756.0
0.0,0.0,1.0,0.0,0.0,0.0,45.26,6.0,9.777,707.0
0.0,0.0,0.0,0.0,1.0,1.0,74.25,6.25,20.2696,726.0
0.0,0.0,1.0,0.0,1.0,1.0,66.38,6.375,19.0303,624.0
0.0,0.0,1.0,0.0,0.0,1.0,59.75,5.5,20.0161,665.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.375,11.68,773.0
1.0,0.0,0.0,0.0,1.0,1.0,75.15,6.125,37.2,762.0
0.0,0.0,1.0,0.0,1.0,0.0,34.07,5.875,12.1615,797.0
0.0,0.0,0.0,0.0,1.0,1.0,61.32,6.25,16.25,783.0
0.0,0.0,1.0,0.0,1.0,1.0,68.94,6.375,16.5463,757.0
0.0,0.0,1.0,0.0,1.0,0.0,35.05,6.75,15.7731,743.0
0.0,0.0,1.0,0.0,0.0,0.0,50.07,6.5,25.0352,729.0
1.0,0.0,1.0,0.0,1.0,1.0,69.75,6.75,11.23,708.0
0.0,0.0,1.0,0.0,0.0,0.0,62.68,6.25,8.9002,778.0
0.0,0.0,1.0,0.0,1.0,0.0,31.14,6.375,9.3094,779.0
0.0,0.0,1.0,0.0,1.0,1.0,65.73,6.0,14.0015,768.0
0.0,0.0,0.0,0.0,0.0,1.0,91.06,2.875,17.575,634.0
0.0,0.0,0.0,0.0,1.0,1.0,49.83,6.375,13.3047,743.0
1.0,0.0,1.0,0.0,1.0,1.0,62.61,6.75,14.0865,683.0
1.0,0.0,1.0,0.0,1.0,1.0,61.59,6.875,18.6,731.0
1.0,1.0,1.0,0.0,1.0,1.0,68.08,6.125,88.5,743.0
0.0,1.0,0.0,0.0,1.0,1.0,79.69,5.625,43.0344,783.0
0.0,1.0,1.0,0.0,1.0,1.0,76.12,6.5,57.85,671.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,17.2,610.0
0.0,0.0,0.0,0.0,0.0,0.0,80.0,7.25,11.2,622.0
0.0,0.0,0.0,0.0,1.0,0.0,48.42,5.99,10.7,658.0
0.0,1.0,0.0,0.0,1.0,1.0,79.02,5.0,19.36,647.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.475,16.8,623.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,12.2,4.3,620.0
1.0,1.0,0.0,0.0,1.0,1.0,71.84,6.375,10.92,588.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,7.89,14.4,613.0
1.0,1.0,0.0,0.0,1.0,1.0,70.0,7.59,13.3,558.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,10.99,5.8,593.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,12.32,660.0
1.0,0.0,0.0,1.0,0.0,0.0,19.96,6.065,5.29,641.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,5.0,20.825,629.0
1.0,1.0,0.0,0.0,1.0,1.0,79.97,5.875,22.392,701.0
0.0,0.0,0.0,0.0,1.0,1.0,70.0,6.125,12.6,612.0
1.0,0.0,0.0,0.0,1.0,1.0,76.5,6.9,15.3,655.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,10.35,7.3,643.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,29.2,643.0
0.0,0.0,0.0,0.0,1.0,1.0,89.47,7.5,15.3,636.0
1.0,1.0,0.0,0.0,1.0,1.0,69.75,11.3,19.25,510.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,7.99,22.32,603.0
0.0,0.0,0.0,0.0,1.0,1.0,70.0,8.25,9.8,566.0
0.0,0.0,0.0,0.0,1.0,1.0,60.42,6.25,10.15,594.0
1.0,1.0,0.0,0.0,1.0,1.0,70.0,8.0,24.15,637.0
1.0,0.0,0.0,0.0,1.0,1.0,85.0,5.0,35.7,645.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,5.0,22.8,703.0
0.0,0.0,0.0,0.0,1.0,1.0,88.24,6.35,15.0,681.0
0.0,1.0,0.0,0.0,1.0,1.0,84.3,5.0,39.2,635.0
1.0,0.0,0.0,1.0,1.0,0.0,20.0,11.25,3.72,645.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,6.7,21.42,651.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,8.8,20.91,518.0
0.0,1.0,0.0,0.0,1.0,0.0,50.68,5.625,37.0,668.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.725,15.92,662.0
0.0,1.0,0.0,0.0,1.0,1.0,79.52,5.0,24.65,605.0
1.0,1.0,0.0,0.0,1.0,1.0,55.32,7.0,13.0,610.0
0.0,0.0,0.0,0.0,1.0,1.0,65.0,5.75,21.97,656.0
1.0,0.0,0.0,1.0,1.0,0.0,19.78,10.625,5.4,658.0
0.0,1.0,0.0,0.0,1.0,1.0,88.28,5.0,23.835,616.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.5,12.4,662.0
0.0,0.0,0.0,0.0,1.0,1.0,75.0,5.99,26.25,653.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,5.99,36.72,632.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.0,34.8,637.0
0.0,1.0,0.0,0.0,1.0,1.0,79.69,6.0,20.72,632.0
1.0,1.0,0.0,0.0,1.0,1.0,79.94,6.5,21.4232,666.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,7.75,17.55,653.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.77,16.4,678.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,5.25,43.7,641.0
0.0,1.0,0.0,0.0,1.0,0.0,38.15,7.7,12.4,552.0
1.0,0.0,0.0,0.0,1.0,1.0,90.0,7.6,27.0,639.0
1.0,1.0,1.0,0.0,1.0,1.0,67.17,7.89,12.325,681.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.65,16.4,636.0
1.0,1.0,0.0,0.0,1.0,1.0,71.64,7.15,24.0,640.0
1.0,0.0,0.0,1.0,0.0,0.0,19.57,13.65,4.6,587.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.1,28.0,564.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,6.25,28.22,535.0
0.0,0.0,0.0,0.0,1.0,1.0,69.07,5.0,15.54,617.0
1.0,0.0,0.0,0.0,1.0,1.0,58.65,7.25,15.6,601.0
0.0,1.0,0.0,0.0,1.0,1.0,92.78,9.99,16.7,597.0
0.0,1.0,0.0,0.0,1.0,0.0,40.0,8.55,11.0,655.0
1.0,1.0,0.0,0.0,1.0,1.0,88.48,5.2,21.5,601.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,7.35,26.55,718.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.0,17.2,583.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.75,19.28,606.0
0.0,1.0,0.0,0.0,1.0,1.0,74.33,5.0,22.3,615.0
1.0,0.0,0.0,0.0,1.0,1.0,61.67,7.64,14.0,536.0
0.0,1.0,0.0,0.0,1.0,0.0,47.22,6.125,8.5,640.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.0,33.6,703.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.0,50.4,676.0
0.0,1.0,1.0,0.0,1.0,1.0,74.42,4.5,16.0,583.0
1.0,1.0,0.0,0.0,1.0,1.0,69.57,7.5,17.045,612.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.25,24.8,622.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.1,16.96,621.0
0.0,0.0,0.0,0.0,1.0,1.0,48.24,7.13,8.2,594.0
1.0,1.0,0.0,1.0,1.0,0.0,29.2,6.98,10.22,624.0
0.0,0.0,0.0,0.0,1.0,1.0,57.0,7.75,17.1,581.0
1.0,1.0,0.0,0.0,1.0,1.0,92.15,9.59,17.6,528.0
0.0,1.0,0.0,0.0,1.0,1.0,51.72,7.49,22.5,741.0
1.0,1.0,0.0,0.0,1.0,1.0,50.04,6.25,11.36,657.0
1.0,0.0,0.0,0.0,0.0,0.0,6.93,10.7,2.84,657.0
0.0,1.0,0.0,0.0,1.0,1.0,71.71,8.875,18.5,510.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,5.0,22.5,624.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.9,28.08,632.0
1.0,1.0,0.0,0.0,1.0,1.0,70.45,6.99,20.5,505.0
1.0,1.0,0.0,0.0,1.0,1.0,79.25,8.1,17.99,633.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.75,14.32,558.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,7.25,26.91,559.0
1.0,0.0,0.0,0.0,1.0,1.0,90.0,7.25,25.02,733.0
1.0,1.0,0.0,0.0,1.0,1.0,75.0,7.74,24.075,603.0
1.0,0.0,0.0,1.0,0.0,0.0,19.73,11.69,7.2,613.0
1.0,1.0,0.0,0.0,1.0,1.0,84.9,7.338,20.8,612.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,17.2,641.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,22.0,642.0
1.0,0.0,0.0,1.0,0.0,0.0,16.36,9.75,4.5,642.0
1.0,1.0,0.0,0.0,1.0,1.0,79.76,7.25,26.8,525.0
1.0,1.0,0.0,0.0,1.0,1.0,88.27,5.0,22.95,620.0
0.0,0.0,0.0,0.0,1.0,1.0,68.31,6.95,19.81,679.0
0.0,0.0,0.0,0.0,1.0,0.0,33.65,7.125,14.1,547.0
1.0,1.0,0.0,0.0,1.0,1.0,84.49,7.99,22.56,598.0
0.0,0.0,0.0,0.0,1.0,1.0,92.13,5.0,21.375,582.0
0.0,1.0,0.0,0.0,1.0,1.0,65.0,5.0,17.55,554.0
1.0,1.0,0.0,0.0,1.0,1.0,69.6,7.15,19.0,596.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,5.0,17.0,662.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.25,10.24,629.0
0.0,1.0,0.0,0.0,1.0,1.0,55.15,5.0,18.2,602.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,9.7,16.8,590.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.0,20.0,528.0
1.0,1.0,0.0,0.0,1.0,1.0,58.18,7.15,16.0,599.0
0.0,1.0,0.0,0.0,1.0,1.0,49.13,7.9,11.3,596.0
0.0,1.0,0.0,0.0,1.0,1.0,73.53,5.0,15.4416,677.0
0.0,1.0,0.0,1.0,0.0,0.0,24.51,5.0,5.1472,677.0
0.0,1.0,0.0,0.0,1.0,1.0,75.0,7.9,22.35,590.0
1.0,1.0,0.0,0.0,1.0,1.0,64.09,7.85,14.74,671.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.5,27.6,585.0
1.0,1.0,0.0,1.0,0.0,0.0,10.0,11.5,2.5,607.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,7.875,22.5,700.0
1.0,1.0,0.0,1.0,0.0,0.0,10.0,10.65,2.5,700.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.115,22.4,651.0
1.0,1.0,0.0,1.0,1.0,0.0,20.0,10.75,5.6,651.0
1.0,0.0,1.0,0.0,1.0,1.0,60.4,6.5,15.1,580.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,5.99,20.8,714.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,5.0,20.25,548.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,7.275,10.5,518.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,6.525,34.675,703.0
1.0,0.0,1.0,0.0,1.0,1.0,89.45,6.75,24.6,560.0
0.0,1.0,1.0,0.0,1.0,1.0,85.0,5.625,26.775,521.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,5.0,26.125,659.0
0.0,1.0,0.0,0.0,1.0,1.0,83.46,5.0,27.625,730.0
1.0,0.0,0.0,0.0,1.0,1.0,64.26,6.45,22.0417,609.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,11.4,5.26,670.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,12.8,7.998,647.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.59,20.0,627.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.0,20.2,616.0
1.0,1.0,0.0,0.0,1.0,1.0,82.91,7.5,22.8,624.0
1.0,0.0,0.0,1.0,1.0,0.0,20.0,10.79,4.7,661.0
0.0,1.0,0.0,0.0,1.0,1.0,78.0,7.25,39.0,591.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,8.79,18.275,670.0
1.0,0.0,0.0,0.0,1.0,1.0,67.8,8.04,20.0,647.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,5.0,24.57,551.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,6.64,18.05,741.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,11.45,4.9,633.0
0.0,1.0,0.0,0.0,1.0,1.0,69.8,5.0,17.1,635.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,5.425,17.255,562.0
0.0,1.0,0.0,0.0,1.0,1.0,85.0,5.0,37.74,536.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,5.0,19.8,599.0
1.0,1.0,0.0,0.0,1.0,1.0,73.92,6.5,17.15,542.0
0.0,0.0,0.0,0.0,1.0,1.0,85.0,5.75,18.87,648.0
1.0,1.0,0.0,0.0,1.0,1.0,68.4,7.5,34.2,588.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,6.94,53.1,592.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,5.0,27.54,623.0
0.0,1.0,0.0,0.0,1.0,1.0,78.05,5.0,16.0,639.0
1.0,0.0,0.0,1.0,0.0,0.0,20.0,7.0,6.114,637.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.6,24.0,623.0
1.0,0.0,0.0,0.0,1.0,1.0,89.63,7.95,24.2,613.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,7.5,36.55,668.0
0.0,0.0,0.0,0.0,1.0,1.0,49.23,6.875,19.2,670.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,5.0,36.125,633.0
1.0,1.0,0.0,0.0,1.0,1.0,73.93,7.625,51.75,562.0
0.0,0.0,0.0,0.0,1.0,1.0,88.42,9.55,25.2,552.0
1.0,1.0,0.0,0.0,1.0,1.0,75.0,8.625,36.0,619.0
1.0,0.0,0.0,1.0,0.0,0.0,15.0,11.15,4.725,634.0
1.0,1.0,0.0,0.0,1.0,1.0,78.17,8.45,27.36,555.0
0.0,1.0,0.0,0.0,1.0,1.0,55.42,6.89,13.3,647.0
1.0,1.0,0.0,0.0,1.0,1.0,79.15,8.85,18.72,655.0
1.0,0.0,0.0,1.0,0.0,0.0,19.79,11.99,4.68,655.0
0.0,1.0,0.0,0.0,1.0,1.0,67.5,5.0,13.5,554.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,16.0,545.0
1.0,1.0,0.0,0.0,1.0,1.0,78.57,5.85,22.0,683.0
1.0,1.0,0.0,0.0,1.0,1.0,84.74,9.8,22.455,593.0
0.0,0.0,0.0,0.0,1.0,1.0,75.0,6.75,20.625,616.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,2.461,24.7,620.0
0.0,0.0,0.0,1.0,0.0,0.0,20.0,10.2,5.03,664.0
1.0,0.0,0.0,0.0,1.0,1.0,80.69,7.75,23.4,591.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,7.75,30.875,652.0
1.0,1.0,0.0,0.0,1.0,1.0,51.86,8.25,36.3,585.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,7.75,17.29,732.0
0.0,1.0,0.0,0.0,1.0,1.0,81.94,2.25,25.4,558.0
0.0,0.0,0.0,0.0,1.0,1.0,68.15,6.8,46.0,550.0
0.0,1.0,0.0,0.0,1.0,1.0,95.0,6.375,26.125,661.0
0.0,0.0,0.0,0.0,1.0,1.0,90.0,7.75,29.25,625.0
1.0,1.0,0.0,0.0,1.0,1.0,49.33,4.99,8.5,551.0
1.0,1.0,0.0,0.0,1.0,1.0,58.21,5.0,19.5,524.0
1.0,1.0,0.0,0.0,1.0,1.0,87.8,6.07,17.56,658.0
1.0,0.0,0.0,0.0,1.0,1.0,88.09,7.325,15.68,661.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.25,100.0,681.0
0.0,1.0,0.0,0.0,1.0,0.0,41.03,6.095,19.2,616.0
1.0,1.0,0.0,0.0,1.0,1.0,61.11,6.075,22.0,631.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,16.8,614.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,4.31,15.75,599.0
0.0,1.0,0.0,0.0,1.0,1.0,84.5,6.2,25.35,591.0
0.0,0.0,0.0,0.0,1.0,1.0,62.38,7.525,14.66,618.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.375,19.04,610.0
0.0,1.0,0.0,0.0,1.0,1.0,83.71,2.0,25.28,658.0
0.0,0.0,0.0,0.0,0.0,0.0,50.2,6.075,12.8,640.0
0.0,0.0,0.0,0.0,1.0,1.0,79.59,6.6,19.5,616.0
1.0,0.0,0.0,1.0,1.0,0.0,20.0,11.5,5.4,620.0
1.0,1.0,0.0,0.0,1.0,1.0,59.4,5.895,16.93,684.0
0.0,1.0,0.0,0.0,1.0,1.0,84.62,5.0,22.0,617.0
0.0,0.0,0.0,0.0,1.0,1.0,51.02,8.7,12.5,683.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,10.14,47.6,511.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,10.15,11.88,623.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,10.375,20.08,518.0
1.0,1.0,0.0,0.0,1.0,1.0,74.44,7.69,30.0,662.0
1.0,1.0,0.0,0.0,1.0,1.0,89.29,8.09,43.75,640.0
0.0,1.0,0.0,0.0,1.0,1.0,90.0,2.0,19.53,580.0
0.0,0.0,0.0,0.0,1.0,1.0,87.89,7.0,25.05,640.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,5.12,22.95,523.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,9.39,22.32,520.0
0.0,0.0,0.0,0.0,1.0,0.0,95.0,9.0,16.055,628.0
0.0,0.0,1.0,0.0,1.0,0.0,53.32,6.5,13.33,661.0
0.0,0.0,1.0,0.0,1.0,0.0,80.0,6.0,13.1199,714.0
0.0,0.0,0.0,0.0,1.0,0.0,62.5,6.0,100.0,652.0
0.0,0.0,0.0,0.0,1.0,0.0,78.69,5.875,12.15,754.0
0.0,0.0,0.0,0.0,1.0,0.0,78.98,6.375,13.032,650.0
0.0,0.0,1.0,0.0,1.0,1.0,93.02,6.625,20.0,745.0
0.0,0.0,1.0,0.0,1.0,1.0,71.81,6.75,32.1,661.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,7.5,13.3,680.0
0.0,0.0,0.0,0.0,1.0,0.0,52.91,7.875,14.815,754.0
0.0,0.0,0.0,1.0,0.0,1.0,24.95,8.99,3.6607,653.0
0.0,0.0,1.0,1.0,0.0,1.0,11.28,10.9,1.5,489.0
0.0,0.0,1.0,1.0,0.0,0.0,24.44,12.28,2.2,513.0
0.0,0.0,0.0,1.0,0.0,1.0,17.05,10.08,2.9915,524.0
0.0,0.0,1.0,1.0,0.0,0.0,22.41,12.85,2.98,650.0
0.0,0.0,0.0,1.0,0.0,1.0,20.0,12.875,2.46,701.0
1.0,1.0,0.0,0.0,0.0,1.0,85.0,10.375,9.7942,528.0
0.0,0.0,1.0,0.0,1.0,0.0,65.91,6.125,36.25,717.0
0.0,0.0,0.0,0.0,1.0,1.0,100.0,8.875,13.8,686.0
0.0,1.0,0.0,0.0,1.0,1.0,75.0,7.5,7.5,529.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.625,13.2,694.0
0.0,0.0,1.0,0.0,0.0,0.0,55.0,5.5,9.625,692.0
0.0,0.0,1.0,0.0,1.0,0.0,32.65,6.0,16.0,613.0
0.0,0.0,0.0,0.0,1.0,1.0,76.53,6.0,75.0,704.0
0.0,0.0,1.0,0.0,1.0,1.0,58.59,5.875,11.6,739.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.5,24.8,661.0
0.0,0.0,1.0,0.0,0.0,0.0,46.85,5.875,7.5,688.0
0.0,0.0,1.0,0.0,0.0,1.0,67.2,5.625,10.4,726.0
0.0,0.0,1.0,0.0,1.0,1.0,67.57,6.375,25.0,706.0
0.0,0.0,1.0,0.0,1.0,1.0,62.61,6.75,72.0,680.0
0.0,0.0,1.0,0.0,1.0,1.0,61.38,6.75,35.6,711.0
0.0,0.0,1.0,0.0,0.0,0.0,87.46,5.875,9.621,650.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,6.125,13.95,697.0
0.0,0.0,1.0,0.0,1.0,1.0,61.89,6.125,15.7807,663.0
0.0,0.0,1.0,0.0,1.0,1.0,56.45,6.375,175.0,663.0
