absent,aide,black,boy,freelunch,id,mathscore,readscore,regular,schid,schrural,schurban,small,tchexper,tchid,tchmasters,tchwhite,totalscore,white_asian
1.0,0,1.0,0.0,0.0,11442,576,427,1,244746,0.0,1.0,0,5.0,24474602,0.0,1.0,1003.0,0.0
19.0,0,1.0,1.0,1.0,11443,449,408,1,244697,0.0,1.0,0,6.0,24469701,1.0,1.0,857.0,0.0
23.0,0,1.0,0.0,0.0,11444,489,443,0,244801,0.0,0.0,1,20.0,24480104,1.0,1.0,932.0,0.0
25.0,1,1.0,1.0,1.0,11445,478,458,0,244755,0.0,1.0,0,7.0,24475502,0.0,1.0,936.0,0.0
,0,0.0,1.0,0.0,11447,528,467,1,244745,0.0,0.0,0,1.0,24474503,0.0,0.0,995.0,1.0
3.0,1,0.0,1.0,0.0,11449,520,442,0,168214,1.0,0.0,0,6.0,16821402,1.0,1.0,962.0,1.0
15.0,1,1.0,0.0,1.0,11451,454,413,0,244818,0.0,1.0,0,11.0,24481803,1.0,1.0,867.0,0.0
0.0,0,1.0,0.0,0.0,11452,602,480,1,244839,0.0,0.0,0,20.0,24483903,0.0,0.0,1082.0,0.0
13.0,1,0.0,1.0,0.0,11453,528,448,0,244801,0.0,0.0,0,8.0,24480103,0.0,0.0,976.0,1.0
3.0,1,1.0,0.0,0.0,11454,484,445,0,244745,0.0,0.0,0,15.0,24474504,1.0,0.0,929.0,0.0
10.0,0,1.0,0.0,1.0,11455,513,439,1,244776,0.0,1.0,0,7.0,24477607,1.0,1.0,952.0,0.0
9.0,1,1.0,0.0,1.0,11457,520,467,0,244776,0.0,1.0,0,5.0,24477603,0.0,0.0,987.0,0.0
11.0,0,0.0,0.0,0.0,11458,500,445,0,244801,0.0,0.0,1,5.0,24480102,0.0,1.0,945.0,1.0
6.0,0,1.0,0.0,1.0,11459,528,447,0,244736,0.0,1.0,1,6.0,24473603,0.0,1.0,975.0,0.0
9.0,1,1.0,0.0,1.0,11464,459,447,0,244746,0.0,1.0,0,17.0,24474601,1.0,1.0,906.0,0.0
27.0,0,1.0,1.0,1.0,11467,399,380,1,244708,0.0,1.0,0,3.0,24470804,0.0,0.0,779.0,0.0
2.0,0,0.0,1.0,1.0,11470,484,405,0,257899,1.0,0.0,1,13.0,25789902,1.0,1.0,889.0,1.0
7.0,0,1.0,0.0,1.0,11471,602,439,0,244774,0.0,1.0,1,6.0,24477402,0.0,0.0,1041.0,0.0
4.0,0,1.0,0.0,1.0,11473,454,430,1,244818,0.0,1.0,0,10.0,24481801,0.0,0.0,884.0,0.0
42.0,1,1.0,0.0,1.0,11475,454,419,0,244723,0.0,1.0,0,17.0,24472301,1.0,1.0,873.0,0.0
27.0,0,1.0,1.0,1.0,11476,459,403,0,244796,0.0,1.0,1,12.0,24479601,1.0,1.0,862.0,0.0
2.0,1,1.0,0.0,1.0,11477,500,433,0,244727,0.0,0.0,0,1.0,24472704,0.0,0.0,933.0,0.0
24.0,1,1.0,1.0,1.0,11478,439,424,0,244723,0.0,1.0,0,6.0,24472304,0.0,1.0,863.0,0.0
10.0,0,1.0,1.0,1.0,11479,434,397,1,244746,0.0,1.0,0,5.0,24474602,0.0,1.0,831.0,0.0
4.0,1,1.0,1.0,1.0,11480,506,500,0,244774,0.0,1.0,0,0.0,24477401,0.0,1.0,1006.0,0.0
8.0,1,1.0,1.0,1.0,11481,434,414,0,244776,0.0,1.0,0,10.0,24477606,1.0,0.0,848.0,0.0
23.0,0,0.0,1.0,1.0,11482,429,402,0,112038,0.0,1.0,1,12.0,11203801,1.0,1.0,831.0,1.0
1.0,0,1.0,1.0,1.0,11484,602,470,1,244780,0.0,1.0,0,10.0,24478002,0.0,0.0,1072.0,0.0
0.0,0,1.0,1.0,0.0,11487,506,447,0,244796,0.0,1.0,1,12.0,24479601,1.0,1.0,953.0,0.0
,1,1.0,1.0,0.0,11489,468,411,0,244723,0.0,1.0,0,6.0,24472304,0.0,1.0,879.0,0.0
11.0,1,0.0,1.0,1.0,11490,449,411,0,128076,0.0,0.0,0,7.0,12807603,0.0,1.0,860.0,1.0
4.0,0,1.0,0.0,1.0,11491,473,424,1,244728,0.0,1.0,0,15.0,24472803,1.0,0.0,897.0,0.0
1.0,1,1.0,0.0,1.0,11492,478,474,0,244776,0.0,1.0,0,10.0,24477606,1.0,0.0,952.0,0.0
10.0,0,1.0,1.0,1.0,11493,444,414,1,244708,0.0,1.0,0,2.0,24470803,0.0,1.0,858.0,0.0
8.0,1,1.0,1.0,1.0,11494,434,395,0,244774,0.0,1.0,0,1.0,24477403,0.0,1.0,829.0,0.0
14.0,0,1.0,1.0,1.0,11495,449,411,1,244708,0.0,1.0,0,2.0,24470803,0.0,1.0,860.0,0.0
13.0,0,1.0,0.0,1.0,11496,454,461,0,244697,0.0,1.0,1,14.0,24469705,0.0,0.0,915.0,0.0
1.0,0,1.0,1.0,1.0,11497,384,358,1,244708,0.0,1.0,0,3.0,24470804,0.0,0.0,742.0,0.0
27.0,0,0.0,1.0,1.0,11499,449,414,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,863.0,1.0
1.0,0,1.0,0.0,0.0,11501,602,474,1,244755,0.0,1.0,0,24.0,24475505,0.0,0.0,1076.0,0.0
15.0,0,1.0,0.0,0.0,11503,626,465,0,244780,0.0,1.0,1,2.0,24478003,0.0,1.0,1091.0,0.0
14.0,0,1.0,1.0,1.0,11504,513,476,0,244727,0.0,0.0,1,21.0,24472701,0.0,1.0,989.0,0.0
12.0,0,1.0,1.0,1.0,11505,439,411,0,244708,0.0,1.0,1,14.0,24470801,0.0,1.0,850.0,0.0
9.0,0,0.0,1.0,0.0,11506,484,419,1,123056,1.0,0.0,0,16.0,12305603,0.0,1.0,903.0,1.0
1.0,0,0.0,1.0,0.0,11508,500,439,1,168214,1.0,0.0,0,16.0,16821403,0.0,1.0,939.0,1.0
1.0,1,0.0,0.0,1.0,11513,478,450,0,244745,0.0,0.0,0,15.0,24474504,1.0,0.0,928.0,1.0
3.0,0,1.0,0.0,1.0,11514,576,450,1,244806,0.0,1.0,0,6.0,24480605,0.0,0.0,1026.0,0.0
3.0,1,1.0,0.0,1.0,11515,423,397,0,244697,0.0,1.0,0,22.0,24469704,1.0,1.0,820.0,0.0
6.0,0,1.0,0.0,1.0,11516,449,400,0,244776,0.0,1.0,1,3.0,24477608,0.0,0.0,849.0,0.0
10.0,0,0.0,0.0,1.0,11517,473,424,1,193422,1.0,0.0,0,11.0,19342203,0.0,1.0,897.0,1.0
20.0,1,1.0,1.0,1.0,11519,429,443,0,244818,0.0,1.0,0,11.0,24481803,1.0,1.0,872.0,0.0
0.0,0,1.0,0.0,1.0,11520,468,430,1,244799,0.0,0.0,0,6.0,24479904,0.0,1.0,898.0,0.0
9.0,0,1.0,1.0,0.0,11521,536,468,0,244727,0.0,0.0,1,21.0,24472701,0.0,1.0,1004.0,0.0
0.0,1,1.0,0.0,1.0,11526,484,439,0,244799,0.0,0.0,0,10.0,24479901,1.0,1.0,923.0,0.0
6.0,0,1.0,1.0,1.0,11527,489,410,1,244799,0.0,0.0,0,6.0,24479904,0.0,1.0,899.0,0.0
7.0,0,1.0,0.0,0.0,11530,536,450,1,244839,0.0,0.0,0,1.0,24483901,0.0,1.0,986.0,0.0
25.0,0,0.0,0.0,1.0,11536,473,418,0,169219,0.0,0.0,1,14.0,16921901,0.0,1.0,891.0,1.0
14.0,1,0.0,1.0,0.0,11537,547,433,0,201449,1.0,0.0,0,7.0,20144904,1.0,1.0,980.0,1.0
8.0,0,1.0,1.0,1.0,11539,439,402,0,112038,0.0,1.0,1,12.0,11203801,1.0,1.0,841.0,0.0
18.0,0,0.0,1.0,0.0,11540,454,407,0,180344,0.0,1.0,1,1.0,18034405,0.0,1.0,861.0,1.0
6.0,0,1.0,0.0,1.0,11544,478,428,0,244796,0.0,1.0,1,12.0,24479601,1.0,1.0,906.0,0.0
19.0,0,0.0,1.0,1.0,11545,459,422,0,189378,1.0,0.0,1,12.0,18937804,0.0,1.0,881.0,1.0
22.0,0,0.0,1.0,1.0,11557,473,405,0,215533,1.0,0.0,1,4.0,21553305,0.0,1.0,878.0,1.0
6.0,0,0.0,0.0,0.0,11559,454,411,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,865.0,1.0
15.0,0,0.0,1.0,1.0,11561,489,467,1,159171,1.0,0.0,0,10.0,15917103,0.0,1.0,956.0,1.0
7.0,0,1.0,1.0,1.0,11567,513,427,1,244745,0.0,0.0,0,1.0,24474503,0.0,0.0,940.0,0.0
51.0,1,0.0,1.0,1.0,11573,484,414,0,257899,1.0,0.0,0,12.0,25789905,1.0,1.0,898.0,1.0
16.0,0,0.0,1.0,1.0,11576,434,395,0,189382,0.0,0.0,1,7.0,18938204,1.0,1.0,829.0,1.0
24.0,0,0.0,1.0,1.0,11577,468,430,1,130085,0.0,0.0,0,22.0,13008501,1.0,1.0,898.0,1.0
0.0,0,0.0,1.0,0.0,11587,439,408,1,264945,0.0,0.0,0,3.0,26494503,0.0,1.0,847.0,1.0
0.0,0,1.0,1.0,1.0,11589,449,421,0,201449,1.0,0.0,1,7.0,20144906,0.0,1.0,870.0,0.0
5.0,0,0.0,1.0,0.0,11591,489,439,0,264945,0.0,0.0,1,5.0,26494504,0.0,1.0,928.0,1.0
4.0,1,0.0,1.0,0.0,11595,559,507,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,1066.0,1.0
8.0,0,0.0,1.0,0.0,11607,576,455,1,218562,0.0,1.0,0,0.0,21856204,0.0,1.0,1031.0,1.0
13.0,0,0.0,0.0,0.0,11613,444,391,0,203452,1.0,0.0,1,19.0,20345203,0.0,1.0,835.0,1.0
16.0,0,0.0,0.0,1.0,11616,463,425,0,205491,0.0,0.0,1,15.0,20549102,0.0,1.0,888.0,1.0
14.0,0,0.0,1.0,1.0,11617,418,405,1,189382,0.0,0.0,0,15.0,18938202,0.0,1.0,823.0,1.0
17.0,0,0.0,0.0,1.0,11620,412,393,1,208501,1.0,0.0,0,13.0,20850101,0.0,1.0,805.0,1.0
13.0,0,1.0,1.0,1.0,11628,489,395,1,215533,1.0,0.0,0,0.0,21553306,0.0,1.0,884.0,0.0
18.0,0,0.0,0.0,1.0,11630,500,428,1,215533,1.0,0.0,0,0.0,21553306,0.0,1.0,928.0,1.0
13.0,0,0.0,1.0,0.0,11633,463,424,0,221574,1.0,0.0,1,1.0,22157401,0.0,1.0,887.0,1.0
8.0,0,0.0,1.0,0.0,11634,602,503,0,228606,1.0,0.0,1,14.0,22860604,0.0,1.0,1105.0,1.0
7.0,0,1.0,0.0,1.0,11637,494,419,1,244708,0.0,1.0,0,2.0,24470803,0.0,1.0,913.0,0.0
21.0,0,0.0,1.0,1.0,11639,429,402,1,112038,0.0,1.0,0,6.0,11203802,1.0,1.0,831.0,1.0
8.0,1,0.0,0.0,0.0,11640,547,445,0,228606,1.0,0.0,0,8.0,22860601,1.0,1.0,992.0,1.0
8.0,0,0.0,0.0,1.0,11646,463,433,1,216536,1.0,0.0,0,1.0,21653605,0.0,1.0,896.0,1.0
12.0,0,0.0,0.0,1.0,11647,444,411,0,253888,1.0,0.0,1,5.0,25388803,0.0,1.0,855.0,1.0
24.0,0,0.0,1.0,1.0,11649,473,408,1,257899,1.0,0.0,0,13.0,25789901,1.0,1.0,881.0,1.0
2.0,0,0.0,0.0,0.0,11651,536,447,0,228606,1.0,0.0,1,12.0,22860603,0.0,1.0,983.0,1.0
5.0,1,1.0,1.0,1.0,11656,444,400,0,112038,0.0,1.0,0,17.0,11203803,0.0,1.0,844.0,0.0
0.0,0,0.0,0.0,1.0,11659,439,434,1,128068,1.0,0.0,0,1.0,12806802,0.0,1.0,873.0,1.0
3.0,0,0.0,1.0,0.0,11664,454,414,0,166203,0.0,1.0,1,11.0,16620301,0.0,1.0,868.0,1.0
6.0,1,0.0,0.0,0.0,11666,459,418,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,877.0,1.0
3.0,0,0.0,1.0,1.0,11669,454,413,0,234628,1.0,0.0,1,10.0,23462804,1.0,1.0,867.0,1.0
23.0,0,0.0,0.0,1.0,11670,405,378,0,168211,1.0,0.0,1,8.0,16821104,0.0,1.0,783.0,1.0
5.0,0,0.0,0.0,0.0,11672,520,439,1,168214,1.0,0.0,0,16.0,16821403,0.0,1.0,959.0,1.0
12.0,1,0.0,1.0,0.0,11674,536,451,0,259915,1.0,0.0,0,15.0,25991502,0.0,1.0,987.0,1.0
8.0,1,0.0,1.0,0.0,11678,576,485,0,264945,0.0,0.0,0,17.0,26494501,0.0,1.0,1061.0,1.0
13.0,0,0.0,1.0,0.0,11681,559,458,0,262937,0.0,0.0,1,8.0,26293704,1.0,1.0,1017.0,1.0
6.0,0,0.0,0.0,1.0,11698,547,439,0,193423,1.0,0.0,1,12.0,19342302,0.0,1.0,986.0,1.0
6.0,1,1.0,1.0,1.0,11701,405,397,0,221571,1.0,0.0,0,7.0,22157105,0.0,1.0,802.0,0.0
17.0,1,0.0,0.0,1.0,11703,468,416,0,209510,1.0,0.0,0,13.0,20951003,0.0,1.0,884.0,1.0
6.0,0,0.0,1.0,0.0,11704,412,402,0,221571,1.0,0.0,1,3.0,22157102,0.0,1.0,814.0,1.0
5.0,0,0.0,1.0,0.0,11705,536,439,1,225585,1.0,0.0,0,13.0,22558501,1.0,1.0,975.0,1.0
5.0,0,0.0,1.0,0.0,11707,547,437,1,228606,1.0,0.0,0,13.0,22860602,0.0,1.0,984.0,1.0
70.0,1,0.0,1.0,1.0,11708,444,403,0,234628,1.0,0.0,0,9.0,23462803,1.0,1.0,847.0,1.0
17.0,0,0.0,1.0,1.0,11711,444,418,0,168211,1.0,0.0,1,15.0,16821103,1.0,1.0,862.0,1.0
6.0,1,1.0,1.0,1.0,11712,478,414,0,244745,0.0,0.0,0,15.0,24474504,1.0,0.0,892.0,0.0
3.0,1,1.0,1.0,0.0,11722,463,407,0,112038,0.0,1.0,0,17.0,11203803,0.0,1.0,870.0,0.0
16.0,1,0.0,1.0,1.0,11725,484,416,0,128079,1.0,0.0,0,8.0,12807902,0.0,1.0,900.0,1.0
17.0,0,0.0,1.0,1.0,11733,444,413,0,123056,1.0,0.0,1,6.0,12305602,1.0,1.0,857.0,1.0
48.0,1,0.0,1.0,1.0,11734,473,447,0,169231,0.0,1.0,0,9.0,16923101,0.0,1.0,920.0,1.0
19.0,0,0.0,1.0,0.0,11737,463,439,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,902.0,1.0
18.0,0,1.0,1.0,1.0,11739,423,413,1,169229,0.0,0.0,0,13.0,16922903,1.0,1.0,836.0,0.0
8.0,0,0.0,1.0,0.0,11742,473,451,1,169229,0.0,0.0,0,13.0,16922903,1.0,1.0,924.0,1.0
2.0,1,0.0,1.0,0.0,11744,468,436,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,904.0,1.0
0.0,0,0.0,1.0,0.0,11750,434,405,0,189378,1.0,0.0,1,2.0,18937802,0.0,1.0,839.0,1.0
0.0,1,0.0,1.0,0.0,11755,626,474,0,205489,0.0,0.0,0,3.0,20548903,0.0,1.0,1100.0,1.0
3.0,1,0.0,1.0,0.0,11756,463,421,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,884.0,1.0
8.0,1,0.0,1.0,0.0,11763,439,400,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,839.0,1.0
10.0,1,0.0,1.0,0.0,11769,423,410,0,221574,1.0,0.0,0,8.0,22157402,1.0,1.0,833.0,1.0
11.0,0,0.0,1.0,0.0,11784,513,461,1,193422,1.0,0.0,0,11.0,19342203,0.0,1.0,974.0,1.0
11.0,0,1.0,0.0,1.0,11787,478,433,1,168211,1.0,0.0,0,10.0,16821101,0.0,1.0,911.0,0.0
7.0,0,0.0,1.0,0.0,11793,399,413,1,128076,0.0,0.0,0,8.0,12807602,0.0,1.0,812.0,1.0
13.0,1,0.0,1.0,0.0,11795,520,447,0,164198,1.0,0.0,0,13.0,16419801,1.0,1.0,967.0,1.0
6.0,0,0.0,1.0,1.0,11797,434,414,0,166203,0.0,1.0,1,11.0,16620301,0.0,1.0,848.0,1.0
15.0,0,1.0,1.0,1.0,11798,429,425,0,166203,0.0,1.0,1,11.0,16620301,0.0,1.0,854.0,0.0
14.0,0,0.0,1.0,0.0,11815,500,425,0,216536,1.0,0.0,1,8.0,21653603,1.0,1.0,925.0,1.0
4.0,1,0.0,0.0,0.0,11817,536,476,0,169219,0.0,0.0,0,18.0,16921903,0.0,1.0,1012.0,1.0
1.0,0,0.0,0.0,0.0,11820,459,428,0,221574,1.0,0.0,1,1.0,22157401,0.0,1.0,887.0,1.0
2.0,0,0.0,1.0,0.0,11829,576,580,1,203452,1.0,0.0,0,11.0,20345202,0.0,1.0,1156.0,1.0
7.0,0,0.0,1.0,0.0,11831,489,461,1,189382,0.0,0.0,0,15.0,18938202,0.0,1.0,950.0,1.0
11.0,1,0.0,1.0,0.0,11832,520,418,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,938.0,1.0
30.0,0,1.0,0.0,1.0,11833,405,407,1,201449,1.0,0.0,0,6.0,20144903,1.0,1.0,812.0,0.0
4.0,0,0.0,1.0,0.0,11838,449,422,1,205491,0.0,0.0,0,3.0,20549103,0.0,1.0,871.0,1.0
22.0,0,0.0,1.0,1.0,11843,454,410,0,203452,1.0,0.0,1,19.0,20345203,0.0,1.0,864.0,1.0
22.0,0,0.0,0.0,0.0,11856,559,492,1,215533,1.0,0.0,0,15.0,21553302,1.0,1.0,1051.0,1.0
22.0,0,0.0,1.0,1.0,11862,444,425,1,193423,1.0,0.0,0,13.0,19342304,1.0,1.0,869.0,1.0
17.0,0,0.0,1.0,0.0,11865,559,483,0,193422,1.0,0.0,1,8.0,19342202,0.0,1.0,1042.0,1.0
24.0,0,1.0,1.0,1.0,11869,439,397,0,221571,1.0,0.0,1,3.0,22157102,0.0,1.0,836.0,0.0
16.0,0,0.0,1.0,0.0,11870,489,430,0,209510,1.0,0.0,1,15.0,20951005,0.0,1.0,919.0,1.0
8.0,0,0.0,0.0,1.0,11871,399,405,1,221571,1.0,0.0,0,3.0,22157101,0.0,0.0,804.0,1.0
13.0,0,0.0,0.0,0.0,11875,478,427,1,228606,1.0,0.0,0,13.0,22860602,0.0,1.0,905.0,1.0
6.0,0,0.0,1.0,1.0,11876,513,405,0,162184,1.0,0.0,1,2.0,16218404,0.0,1.0,918.0,1.0
4.0,0,0.0,0.0,0.0,11881,418,400,0,208503,1.0,0.0,1,8.0,20850302,1.0,1.0,818.0,1.0
3.0,0,0.0,1.0,0.0,11882,473,433,0,193422,1.0,0.0,1,8.0,19342202,0.0,1.0,906.0,1.0
17.0,1,1.0,1.0,0.0,11883,463,425,0,244799,0.0,0.0,0,10.0,24479901,1.0,1.0,888.0,0.0
14.0,0,1.0,1.0,1.0,11886,528,453,0,244776,0.0,1.0,1,3.0,24477608,0.0,0.0,981.0,0.0
12.0,0,0.0,0.0,1.0,11891,506,439,1,257899,1.0,0.0,0,13.0,25789901,1.0,1.0,945.0,1.0
25.0,0,0.0,1.0,0.0,11892,478,419,0,257899,1.0,0.0,1,13.0,25789902,1.0,1.0,897.0,1.0
9.0,0,0.0,1.0,0.0,11894,494,450,1,257899,1.0,0.0,0,13.0,25789901,1.0,1.0,944.0,1.0
12.0,1,0.0,1.0,1.0,11895,547,470,0,257905,0.0,1.0,0,14.0,25790505,0.0,1.0,1017.0,1.0
5.0,0,1.0,1.0,0.0,11899,468,428,1,221574,1.0,0.0,0,2.0,22157404,0.0,1.0,896.0,0.0
4.0,1,0.0,1.0,1.0,11901,468,419,0,221574,1.0,0.0,0,8.0,22157402,1.0,1.0,887.0,1.0
14.0,0,0.0,1.0,1.0,11902,454,439,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,893.0,1.0
16.0,0,0.0,1.0,0.0,11907,602,483,0,130085,0.0,0.0,1,7.0,13008502,1.0,1.0,1085.0,1.0
6.0,0,0.0,1.0,1.0,11910,439,398,1,164198,1.0,0.0,0,4.0,16419803,1.0,1.0,837.0,1.0
3.0,1,0.0,1.0,0.0,11913,520,472,0,209510,1.0,0.0,0,13.0,20951003,0.0,1.0,992.0,1.0
16.0,0,0.0,0.0,0.0,11914,576,470,0,164198,1.0,0.0,1,12.0,16419802,1.0,1.0,1046.0,1.0
5.0,1,0.0,0.0,0.0,11916,547,443,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,990.0,1.0
5.0,0,1.0,1.0,1.0,11917,449,421,1,164198,1.0,0.0,0,4.0,16419803,1.0,1.0,870.0,0.0
14.0,0,0.0,1.0,0.0,11919,576,476,0,165199,0.0,1.0,1,12.0,16519901,1.0,1.0,1052.0,1.0
14.0,0,0.0,1.0,0.0,11920,536,474,0,165199,0.0,1.0,1,12.0,16519901,1.0,1.0,1010.0,1.0
6.0,0,0.0,1.0,1.0,11921,463,407,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,870.0,1.0
3.0,1,0.0,1.0,0.0,11926,528,490,0,169219,0.0,0.0,0,18.0,16921903,0.0,1.0,1018.0,1.0
7.0,0,0.0,1.0,0.0,11927,602,497,0,262937,0.0,0.0,1,18.0,26293703,1.0,1.0,1099.0,1.0
28.0,0,0.0,0.0,1.0,11934,602,453,0,169219,0.0,0.0,1,14.0,16921901,0.0,1.0,1055.0,1.0
3.0,0,0.0,1.0,0.0,11937,559,465,1,169229,0.0,0.0,0,13.0,16922903,1.0,1.0,1024.0,1.0
0.0,0,0.0,1.0,1.0,11938,418,395,0,169231,0.0,1.0,1,9.0,16923102,0.0,1.0,813.0,1.0
6.0,0,0.0,1.0,0.0,11939,528,448,0,244839,0.0,0.0,1,11.0,24483905,0.0,0.0,976.0,1.0
6.0,0,0.0,1.0,0.0,11940,528,468,0,264945,0.0,0.0,1,5.0,26494504,0.0,1.0,996.0,1.0
4.0,1,1.0,1.0,1.0,11944,494,405,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,899.0,0.0
8.0,1,0.0,0.0,0.0,11946,489,456,0,221574,1.0,0.0,0,8.0,22157402,1.0,1.0,945.0,1.0
0.0,1,0.0,0.0,0.0,11948,520,476,0,169219,0.0,0.0,0,18.0,16921903,0.0,1.0,996.0,1.0
4.0,0,0.0,1.0,0.0,11949,500,439,1,216536,1.0,0.0,0,1.0,21653605,0.0,1.0,939.0,1.0
6.0,1,0.0,1.0,0.0,11952,528,437,0,201449,1.0,0.0,0,12.0,20144902,1.0,1.0,965.0,1.0
4.0,1,0.0,0.0,0.0,11956,484,440,0,169280,0.0,0.0,0,7.0,16928003,0.0,1.0,924.0,1.0
10.0,0,0.0,1.0,1.0,11957,473,430,0,169229,0.0,0.0,1,16.0,16922906,0.0,0.0,903.0,1.0
7.0,1,0.0,1.0,0.0,11959,506,422,0,201449,1.0,0.0,0,12.0,20144902,1.0,1.0,928.0,1.0
3.0,0,0.0,0.0,0.0,11961,528,453,0,180344,0.0,1.0,1,1.0,18034405,0.0,1.0,981.0,1.0
35.0,0,0.0,0.0,1.0,11962,449,395,1,203452,1.0,0.0,0,11.0,20345202,0.0,1.0,844.0,1.0
14.0,1,0.0,1.0,0.0,11964,484,433,0,189382,0.0,0.0,0,14.0,18938203,1.0,1.0,917.0,1.0
16.0,0,0.0,0.0,1.0,11965,392,410,0,189378,1.0,0.0,1,12.0,18937804,0.0,1.0,802.0,1.0
5.0,0,0.0,0.0,0.0,11967,468,440,0,218562,0.0,1.0,1,11.0,21856203,0.0,1.0,908.0,1.0
60.0,0,0.0,0.0,0.0,11970,412,408,0,189396,1.0,0.0,1,5.0,18939601,1.0,1.0,820.0,1.0
9.0,0,0.0,0.0,0.0,11973,429,425,1,201449,1.0,0.0,0,6.0,20144903,1.0,1.0,854.0,1.0
9.0,0,0.0,1.0,0.0,11974,547,460,0,201449,1.0,0.0,1,4.0,20144901,1.0,1.0,1007.0,1.0
35.0,0,0.0,1.0,0.0,11976,484,421,1,205488,0.0,0.0,0,12.0,20548802,0.0,1.0,905.0,1.0
6.0,1,0.0,0.0,0.0,11977,434,419,0,205489,0.0,0.0,0,3.0,20548903,0.0,1.0,853.0,1.0
13.0,0,0.0,1.0,0.0,11979,506,451,0,128076,0.0,0.0,1,0.0,12807601,0.0,1.0,957.0,1.0
12.0,1,0.0,0.0,0.0,11980,494,416,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,910.0,1.0
19.0,0,0.0,1.0,1.0,11987,405,400,0,193423,1.0,0.0,1,6.0,19342301,0.0,1.0,805.0,1.0
11.0,1,0.0,0.0,0.0,11988,576,463,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,1039.0,1.0
6.0,0,1.0,1.0,1.0,11989,506,419,1,215533,1.0,0.0,0,15.0,21553302,1.0,1.0,925.0,0.0
29.0,1,0.0,0.0,0.0,11990,484,439,0,215533,1.0,0.0,0,3.0,21553301,0.0,1.0,923.0,1.0
23.0,0,0.0,1.0,0.0,11991,468,416,0,193422,1.0,0.0,1,8.0,19342202,0.0,1.0,884.0,1.0
5.0,0,0.0,1.0,0.0,11992,473,437,0,259915,1.0,0.0,1,11.0,25991501,1.0,1.0,910.0,1.0
26.0,1,0.0,1.0,0.0,11995,484,458,0,193422,1.0,0.0,0,9.0,19342201,0.0,1.0,942.0,1.0
11.0,0,0.0,1.0,1.0,11998,528,430,1,259915,1.0,0.0,0,5.0,25991503,1.0,1.0,958.0,1.0
12.0,1,0.0,0.0,0.0,11999,528,463,0,215533,1.0,0.0,0,3.0,21553301,0.0,1.0,991.0,1.0
16.0,0,0.0,1.0,1.0,12000,500,445,1,159171,1.0,0.0,0,16.0,15917105,1.0,1.0,945.0,1.0
,0,0.0,1.0,1.0,12001,468,416,0,170295,1.0,0.0,1,1.0,17029504,0.0,1.0,884.0,1.0
14.0,0,0.0,1.0,0.0,12002,423,400,0,215533,1.0,0.0,1,4.0,21553305,0.0,1.0,823.0,1.0
12.0,1,1.0,1.0,1.0,12003,444,424,0,159171,1.0,0.0,0,10.0,15917101,0.0,1.0,868.0,0.0
11.0,1,0.0,0.0,0.0,12005,439,413,0,209510,1.0,0.0,0,3.0,20951002,0.0,1.0,852.0,1.0
5.0,1,0.0,1.0,0.0,12007,444,437,0,221571,1.0,0.0,0,7.0,22157105,0.0,1.0,881.0,1.0
1.0,0,0.0,0.0,0.0,12008,500,410,1,221571,1.0,0.0,0,13.0,22157103,1.0,1.0,910.0,1.0
38.0,1,0.0,0.0,0.0,12010,418,411,0,209510,1.0,0.0,0,3.0,20951002,0.0,1.0,829.0,1.0
2.0,1,0.0,1.0,1.0,12013,473,422,0,225585,1.0,0.0,0,13.0,22558504,1.0,1.0,895.0,1.0
7.0,0,0.0,1.0,0.0,12014,513,437,0,228606,1.0,0.0,1,12.0,22860603,0.0,1.0,950.0,1.0
8.0,1,0.0,0.0,0.0,12015,547,424,0,228606,1.0,0.0,0,8.0,22860601,1.0,1.0,971.0,1.0
5.0,0,0.0,0.0,1.0,12016,506,455,1,231616,1.0,0.0,0,20.0,23161603,0.0,1.0,961.0,1.0
0.0,1,0.0,0.0,1.0,12023,459,427,0,180344,0.0,1.0,0,0.0,18034402,0.0,1.0,886.0,1.0
6.0,1,1.0,1.0,1.0,12024,429,408,0,244776,0.0,1.0,0,5.0,24477603,0.0,0.0,837.0,0.0
1.0,0,1.0,0.0,0.0,12028,494,463,0,244727,0.0,0.0,1,21.0,24472701,0.0,1.0,957.0,0.0
10.0,0,0.0,1.0,0.0,12036,576,465,0,130085,0.0,0.0,1,11.0,13008504,0.0,1.0,1041.0,1.0
1.0,0,0.0,1.0,1.0,12038,439,410,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,849.0,1.0
