totexp,pclothes,pfood,pfoodaway,pfuel,phealthcare,prent,pschool,ptelephone,pvice
8.0,0.0,0.375,0.0,0.025,0.0,0.0,0.225,0.0,0.0
8.0,0.375,0.475,0.0125,0.025,0.0,0.0,0.55,0.0,0.0
6.0,0.2333,0.3333,0.02,0.0,0.0,0.0,0.3333,0.0,0.0
2.5,0.156,0.6,0.0,0.04,0.008,0.0,0.008,0.0,0.0
3.5,0.0,0.4286,0.0,0.0457,0.0129,0.0,0.0057,0.0,0.0
8.0,0.0,0.075,0.0,0.0063,0.0063,0.0,0.0075,0.0,0.0
0.85,0.2824,0.1412,0.0,0.0353,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.56,0.0,0.12,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.5714,0.0,0.0857,0.0071,0.0,0.0,0.0,0.0
2.0,0.0,0.4,0.0,0.025,0.0,0.0,0.0,0.0,0.0175
15.0,0.0,0.6667,0.02,0.02,0.0,0.0,0.0533,0.056,0.0
2.5,0.0,0.48,0.0,0.06,0.008,0.0,0.0,0.0,0.0
0.74,0.0,0.6757,0.0,0.1216,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.8333,0.0,0.0567,0.0,0.0,0.1167,0.0,0.0
5.0,0.04,0.2,0.0,0.038,0.0,0.2,0.24,0.0,0.0
4.5,0.2222,0.3333,0.1333,0.0189,0.0089,0.0,0.0,0.0222,0.0
4.5,0.0444,0.5556,0.0333,0.0556,0.0533,0.0,0.0111,0.0,0.0
3.0,0.08,0.3333,0.0,0.0433,0.05,0.0,0.1,0.0,0.0
8.5,0.0647,0.1765,0.0706,0.0353,0.0588,0.0,0.0035,0.0,0.0
4.0,0.0,0.425,0.0,0.045,0.015,0.0,0.0825,0.015,0.0375
7.0,0.35,0.2857,0.0,0.0214,0.0036,0.0,0.0114,0.0,0.005
8.0,0.1438,0.25,0.0438,0.0375,0.0,0.0,0.0488,0.0,0.0
5.0,0.24,0.2,0.002,0.03,0.16,0.0,0.05,0.0,0.0
2.5,0.0,0.4,0.026,0.0,0.0,0.0,0.0,0.0,0.004
2.5,0.22,0.22,0.01,0.08,0.0,0.0,0.08,0.0,0.0
3.5,0.1086,0.4571,0.0857,0.1143,0.1429,0.0,0.0571,0.0,0.0286
15.0,0.1,0.1333,0.0067,0.0133,0.0667,0.1,0.2,0.0,0.0
1.5,0.0,0.4,0.0,0.0667,0.0933,0.0,0.04,0.0,0.0
12.0,0.0375,0.1667,0.0083,0.0167,0.0317,0.0,0.225,0.0,0.0208
2.0,0.0,0.25,0.0,0.05,0.01,0.0,0.1,0.0,0.0
4.0,0.0,0.375,0.0075,0.0375,0.03,0.0,0.04,0.0,0.0
3.0,0.2467,0.1,0.0,0.04,0.1967,0.0,0.0667,0.0,0.0
4.0,0.125,0.5,0.0125,0.05,0.0,0.0,0.005,0.0,0.0
12.5,0.2,0.2,0.028,0.016,0.0,0.0,0.184,0.0,0.0
20.0,0.0,0.425,0.1,0.0408,0.0,0.0,0.06,0.0,0.0
9.0,0.0,0.4444,0.0111,0.0467,0.0,0.0,0.0133,0.0,0.0
5.0,0.0,0.6,0.0,0.056,0.0,0.0,0.1,0.0,0.0
3.0,0.0,0.8333,0.0,0.1,0.0,0.0,0.0,0.0,0.0
9.0,0.1167,0.3333,0.0,0.0278,0.1556,0.0,0.0444,0.0,0.0
2.0,0.0,0.4,0.0,0.035,0.0,0.0,0.04,0.0,0.0
2.7,0.463,0.3889,0.0,0.0259,0.0,0.0,0.0,0.0,0.0
4.0,0.085,0.5,0.0,0.0225,0.0,0.0,0.0125,0.0,0.005
17.0,0.0353,0.1765,0.0118,0.0059,0.0,0.0,0.0212,0.0,0.0588
1.8,0.0,0.5556,0.0556,0.0556,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.75,0.0,0.0375,0.0053,0.0,0.0,0.0,0.0
5.5,0.0,0.7273,0.0,0.0273,0.0,0.0,0.01,0.0,0.0
5.0,0.0,0.3,0.04,0.032,0.02,0.0,0.004,0.0,0.0
4.0,0.0,0.5,0.0175,0.0375,0.0175,0.0,0.0,0.0,0.0375
6.6,0.0,0.4091,0.0,0.0212,0.0,0.0,0.4242,0.0,0.0
7.0,0.0,0.2143,0.0,0.0286,0.0229,0.0,0.08,0.0571,0.0
3.5,0.0,0.7143,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4,0.0,0.18,0.0,0.0,0.01,0.0,0.0
4.5,0.0444,0.6667,0.0,0.0444,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.129,0.0024,0.0323,0.0645,0.0,0.0032,0.0,0.0
27.5,0.1455,0.1818,0.0291,0.0109,0.0727,0.0182,0.2545,0.0218,0.0
7.4,0.0,0.4054,0.0,0.0338,0.0,0.0,0.1081,0.0,0.0
8.0,0.0,0.375,0.0,0.0163,0.0125,0.0,0.0188,0.0094,0.0
15.0,0.1667,0.2667,0.0,0.0233,0.0533,0.0,0.6333,0.0933,0.0
10.0,0.0,0.4,0.0,0.045,0.2,0.0,0.04,0.07,0.06
1.5,0.0,0.6667,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.5,0.0,0.028,0.0,0.0,0.04,0.0,0.0
26.0,0.2423,0.0962,0.0115,0.0288,0.0,0.0,0.2548,0.0431,0.0
1.0,0.0,0.5,0.0,0.06,0.0,0.0,0.0,0.0,0.0
25.0,0.16,0.18,0.06,0.012,0.0108,0.0,0.008,0.0048,0.0
0.5,0.0,0.4,0.04,0.1,0.0,0.0,0.0,0.0,0.0
12.0,0.1158,0.1667,0.0083,0.0042,0.0013,0.0,0.0,0.0042,0.0
1.5,0.0,0.6667,0.0,0.1,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.4286,0.0,0.0086,0.0,0.0,0.0286,0.0,0.0429
4.0,0.0,0.5,0.15,0.0375,0.05,0.0,0.02,0.035,0.0
5.0,0.0,0.4,0.0,0.026,0.172,0.0,0.0,0.0,0.0
5.5,0.0,0.5455,0.0364,0.0273,0.0364,0.0,0.0,0.0,0.0
6.0,0.1667,0.6667,0.0,0.04,0.0833,0.0,0.0,0.0,0.0
1.2,0.0,0.4167,0.0,0.0833,0.0,0.0,0.0,0.0,0.0
48.0,0.3521,0.3229,0.0313,0.0313,0.0271,0.0313,0.0229,0.0,0.0
9.0,0.2167,0.2667,0.2222,0.0089,0.0,0.0,0.0111,0.0,0.0556
5.5,0.0,0.2727,0.0364,0.0627,0.0,0.0,0.0091,0.2036,0.0
5.0,0.0,0.3,0.0,0.02,0.0,0.0,0.018,0.0,0.0
4.5,0.0,0.6667,0.0,0.0333,0.1111,0.0,0.1778,0.0,0.0
3.0,0.0,0.6667,0.05,0.1,0.0,0.0,0.0333,0.0,0.0
12.0,0.6025,0.2083,0.0417,0.0167,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.1667,0.0067,0.0317,0.0,0.0,0.3333,0.0,0.0
6.15,0.0,0.7317,0.0098,0.0244,0.0033,0.0,0.0,0.0,0.0
4.0,0.0,0.75,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.6364,0.0182,0.0236,0.0,0.0,0.0,0.0,0.0
7.5,0.0667,0.5333,0.0,0.0173,0.0,0.0,0.0,0.0,0.0
4.5,0.1111,0.6667,0.0,0.0289,0.0,0.0,0.0,0.0,0.0
4.0,0.15,0.625,0.025,0.025,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.1,0.02,0.0,0.1,0.02,0.0,0.0
8.0,0.3288,0.1875,0.0125,0.0238,0.0,0.0,0.0375,0.0,0.0
3.5,0.2,0.5714,0.0,0.0743,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.0367,0.0,0.0,0.0333,0.0,0.0
4.0,0.0,0.65,0.0,0.03,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.8333,0.0,0.0083,0.0,0.0,0.0,0.0,0.0
4.8,0.0833,0.375,0.0104,0.0354,0.0,0.0,0.0135,0.0,0.0
15.0,0.0833,0.2667,0.0333,0.0233,0.0,0.0,0.0333,0.0,0.0
4.5,0.0,0.3333,0.0289,0.0689,0.0111,0.0,0.0556,0.0,0.0
7.0,0.1429,0.2857,0.0,0.0457,0.0071,0.0,0.0,0.0,0.0286
9.5,0.0,0.3158,0.1053,0.0211,0.0526,0.0,0.0105,0.0,0.0632
4.5,0.0,0.2222,0.0,0.0422,0.0111,0.0,0.0,0.0,0.0
7.5,0.0,0.4,0.0,0.024,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.375,0.0,0.0275,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0893,0.0,0.0446,0.0054,0.0,0.0,0.0,0.0
2.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.375,0.0113,0.065,0.0,0.0,0.0813,0.0,0.0
9.0,0.1111,0.4444,0.0,0.02,0.0,0.0,0.0222,0.0,0.0
13.0,0.0769,0.3846,0.1538,0.0154,0.0,0.0,0.0,0.0,0.0046
3.5,0.2714,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.6667,0.0,0.02,0.0,0.0,0.0,0.0,0.0
7.2,0.2083,0.3333,0.0278,0.0278,0.0417,0.0,0.0028,0.0097,0.0
5.5,0.0,0.2,0.0,0.0473,0.0182,0.0,0.0909,0.0,0.0
4.0,0.0,0.5,0.01,0.0225,0.0,0.0,0.0,0.0,0.0
5.0,0.1,0.52,0.0,0.063,0.0,0.0,0.0,0.0,0.0
15.0,0.05,0.4667,0.0133,0.0333,0.0,0.0,0.0,0.005,0.0
4.0,0.0,0.625,0.0,0.0125,0.0,0.0,0.0,0.0,0.0
3.0,0.2333,0.3333,0.0,0.0833,0.0033,0.0,0.0,0.0,0.0
9.6,0.0,0.3333,0.0052,0.0365,0.025,0.0,0.0,0.0,0.0083
2.5,0.06,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0
3.0,0.1233,0.6,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.5,0.0143,0.0286,0.0071,0.0,0.0571,0.0,0.1429
2.1,0.0,0.7143,0.0,0.069,0.0429,0.0,0.0,0.0,0.0
4.5,0.0467,0.6667,0.0,0.0289,0.0,0.0,0.0,0.0,0.0
2.2,0.0,0.6818,0.0,0.1364,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.6667,0.0,0.0167,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.8333,0.0,0.01,0.0,0.0,0.0,0.0,0.0
15.0,0.05,0.2533,0.0,0.0407,0.0033,0.0,0.0,0.2053,0.0
3.0,0.0167,0.4,0.0,0.0767,0.025,0.0,0.02,0.0,0.0
4.0,0.0,0.375,0.05,0.075,0.0375,0.0,0.0,0.0,0.0
4.5,0.0,0.3333,0.0,0.0378,0.0,0.0,0.0578,0.0511,0.0
5.0,0.07,0.3,0.0,0.036,0.0,0.0,0.06,0.0,0.0
8.5,0.0,0.4706,0.0235,0.0353,0.0,0.0,0.0047,0.0,0.0324
5.0,0.0,0.6,0.0,0.04,0.0,0.0,0.0,0.0,0.0
8.0,0.25,0.375,0.0,0.0725,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.2778,0.0278,0.0472,0.0,0.0,0.0,0.2,0.0
4.1,0.061,0.3659,0.0,0.0463,0.0244,0.0,0.0,0.0,0.0
3.7,0.0,0.5405,0.0,0.0243,0.0054,0.0,0.1676,0.0,0.0
5.5,0.0,0.6364,0.0,0.0364,0.0,0.0,0.0,0.0,0.0
2.3,0.0435,0.6957,0.0217,0.0435,0.0,0.0,0.0,0.0,0.0
2.5,0.26,0.3,0.0,0.0128,0.0,0.0,0.0,0.0,0.0
4.0,0.3075,0.375,0.0,0.0125,0.0,0.0,0.0,0.0,0.0
5.3,0.5849,0.2264,0.0,0.066,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.6667,0.0,0.0167,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.0833,0.0333,0.0,0.0,0.0,0.0
4.5,0.0,0.3333,0.0,0.0289,0.0,0.0,0.0022,0.0,0.0
7.0,0.2143,0.3571,0.0,0.0329,0.0,0.0,0.0,0.0,0.0971
4.0,0.3375,0.45,0.0525,0.0475,0.0,0.0,0.0038,0.0,0.0
6.8,0.0,0.2206,0.0,0.0243,0.0515,0.0,0.5147,0.0,0.0
3.5,0.8171,0.4286,0.0,0.0143,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.5,0.0,0.0875,0.0875,0.0,0.145,0.0,0.05
6.0,0.0,0.5,0.0333,0.0333,0.0,0.0,0.0333,0.0,0.0333
2.5,0.18,0.6,0.0,0.02,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0167,0.0778,0.0
6.5,0.0,0.3846,0.0,0.0369,0.0,0.0,0.0,0.1538,0.0
4.5,0.0,0.6667,0.0,0.0167,0.0222,0.0,0.0093,0.0,0.0
5.0,0.08,0.4,0.0,0.098,0.0,0.0,0.0,0.0,0.0
4.2,0.2119,0.2857,0.0,0.0762,0.0071,0.0,0.0119,0.0,0.0
2.3,0.3261,0.6522,0.0,0.0043,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.4444,0.0,0.0289,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.3333,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
1.9,0.0,0.3421,0.0,0.1289,0.0263,0.0,0.0,0.0,0.0
8.5,0.0,0.5882,0.0,0.0118,0.0,0.0,0.0,0.0,0.0
5.5,0.3273,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.2703,0.2973,0.0,0.0541,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.6364,0.0,0.1586,0.0,0.0,0.0364,0.0,0.0
27.0,0.0,0.2963,0.0,0.0939,0.0,0.0,0.3704,0.0,0.0
6.0,0.2083,0.6667,0.0,0.0167,0.0,0.0,0.0,0.0,0.0
2.8,0.0,0.5357,0.0714,0.0429,0.0179,0.0,0.0,0.0,0.0357
3.6,0.0417,0.2778,0.0,0.0417,0.0139,0.0,0.0,0.0,0.0
3.0,0.0,0.6667,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
11.0,0.1591,0.6582,0.0,0.0364,0.0136,0.0,0.0,0.0318,0.0
3.2,0.1531,0.4688,0.0,0.0219,0.0,0.0,0.0,0.0,0.1563
3.5,0.0,0.4571,0.0143,0.0171,0.0,0.0,0.1286,0.0,0.0
4.0,0.0,0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.6667,0.0,0.0767,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.5,0.0,0.065,0.04,0.0,0.0,0.0,0.0
6.0,0.0625,0.6333,0.0167,0.0108,0.0,0.0,0.0125,0.0167,0.0
4.5,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.0,0.6522,0.0,0.0,0.0,0.0,0.0348,0.0,0.0
9.5,0.1368,0.3158,0.0,0.0316,0.0,0.0,0.1895,0.0,0.0
3.0,0.0333,0.3333,0.0,0.0333,0.0,0.0,0.0133,0.0,0.0
5.0,0.0,0.4,0.1,0.06,0.0,0.0,0.0,0.14,0.0
7.5,0.0,0.4,0.0467,0.0253,0.0,0.0,0.032,0.1867,0.0
1.9,0.0,0.3684,0.0158,0.0316,0.0263,0.0,0.0,0.0,0.0
3.0,0.4,0.2,0.0,0.0267,0.1,0.0,0.0,0.0,0.0
15.0,0.0667,0.3333,0.1333,0.0167,0.0,0.0,0.0133,0.0,0.0
10.0,0.0,0.3,0.15,0.0,0.0,0.0,0.03,0.0,0.009
6.0,0.25,0.5,0.0,0.0467,0.0,0.0,0.0,0.0467,0.0
5.5,0.0,0.7273,0.0,0.0727,0.0,0.0,0.0,0.0,0.0
3.5,0.1829,0.5714,0.0,0.0514,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.7692,0.0,0.0462,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.6,0.0,0.24,0.0,0.0,0.0,0.0,0.0
13.1,0.0,0.1527,0.0,0.0523,0.0,0.1145,0.0,0.1145,0.0
2.5,0.0,0.12,0.0,0.008,0.272,0.0,0.0,0.0,0.0
3.6,0.0,0.0833,0.0,0.0278,0.0472,0.0,0.0056,0.0,0.0
1.5,0.0,0.6667,0.0,0.0533,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.4667,0.0622,0.0222,0.0,0.0,0.0,0.0,0.1156
5.0,0.0,0.32,0.0,0.048,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.3636,0.0,0.0182,0.0,0.0,0.0,0.0,0.0
16.0,0.2,0.2188,0.0,0.0681,0.0,0.0313,0.0,0.0469,0.0
20.0,0.0,0.175,0.32,0.08,0.0,0.04,0.005,0.0,0.0
4.5,0.2933,0.4444,0.0,0.0378,0.0,0.0,0.0,0.0,0.0
14.72,0.0,0.4755,0.0136,0.1019,0.0,0.0,0.0,0.0,0.0951
10.0,0.2,0.4,0.03,0.0,0.0,0.0,0.0,0.07,0.0
2.2,0.0,0.2273,0.0,0.2773,0.0,0.0,0.0182,0.0,0.0227
20.0,0.0,0.1,0.0,0.0325,0.01,0.0,0.001,0.023,0.0
5.0,0.0,0.1,0.0,0.02,0.04,0.0,0.0,0.0,0.0
1.4,0.0,0.7143,0.0,0.1429,0.0,0.0,0.0,0.0,0.0
17.5,0.2571,0.4,0.0,0.0343,0.0206,0.0,0.0,0.0171,0.0
4.5,0.0,0.1222,0.0,0.1111,0.0,0.3333,0.0,0.0622,0.0
9.0,0.0,0.5556,0.0556,0.0778,0.0,0.0,0.0178,0.0,0.0
3.0,0.0367,0.1667,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.75,0.0,0.08,0.0,0.0,0.0,0.0,0.075
0.8,0.0,0.875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.8,0.0,0.02,0.0,0.0,0.0,0.0933,0.0
2.5,0.14,0.4,0.08,0.048,0.3,0.0,0.0,0.0,0.0
4.0,0.0,0.75,0.0,0.075,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.3077,0.0,0.0769,0.0,0.0,0.0077,0.0,0.0
8.0,0.0,0.625,0.0,0.0375,0.0,0.0,0.0,0.0438,0.0
50.0,0.06,0.16,0.0,0.03,0.006,0.0,0.04,0.05,0.0
5.5,0.0909,0.6,0.0,0.0545,0.0,0.0,0.0018,0.0,0.0909
4.0,0.0,0.5,0.0,0.045,0.0,0.0,0.12,0.0,0.0
4.0,0.0,0.45,0.0,0.065,0.0175,0.0,0.05,0.1875,0.0
5.0,0.0,0.3,0.06,0.144,0.0,0.0,0.03,0.028,0.0
4.0,0.0,0.5,0.0,0.0418,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.4706,0.0,0.1412,0.0,0.1176,0.0,0.0824,0.0
3.5,0.0,0.1429,0.0,0.0743,0.1657,0.0,0.0,0.0,0.0
4.5,0.0,0.3556,0.0,0.0667,0.0,0.0,0.0,0.1556,0.0
5.8,0.1172,0.6897,0.0259,0.0259,0.0,0.0,0.0,0.0,0.0
13.165,0.1367,0.2659,0.038,0.1899,0.0,0.0,0.0608,0.0,0.0
6.5,0.0,0.7692,0.0,0.0285,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.5714,0.0,0.0571,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.2,0.0025,0.065,0.0,0.0,0.05,0.0,0.0
13.5,0.2593,0.3704,0.0,0.0193,0.0,0.0,0.1556,0.0519,0.0
0.75,0.0,0.3333,0.0,0.1387,0.0,0.0,0.0,0.0,0.0533
4.5,0.0,0.4444,0.0,0.1111,0.0,0.0,0.0067,0.0,0.0
3.5,0.0,0.6857,0.0,0.0571,0.0,0.0,0.0,0.0,0.0
5.2,0.0192,0.3846,0.0,0.0356,0.024,0.0,0.0,0.0,0.0
1.5,0.0,0.6667,0.0,0.1,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.1818,0.0182,0.0273,0.0045,0.0,0.0,0.0,0.0
2.0,0.0,0.3,0.0,0.15,0.0,0.0,0.01,0.0,0.0
6.0,0.0,0.5,0.0,0.1333,0.1167,0.0,0.0,0.0,0.0
6.0,0.0,0.4167,0.0,0.1,0.0,0.0,0.0,0.14,0.0
6.41,0.0608,0.312,0.0,0.078,0.0,0.0,0.0031,0.0,0.0
0.9,0.0,0.2222,0.0,0.0278,0.3333,0.0,0.0,0.0,0.0
3.0,0.0,0.6667,0.0,0.08,0.0,0.0,0.0,0.08,0.0
5.0,0.0,0.7,0.0,0.04,0.05,0.0,0.0,0.07,0.0
4.5,0.0,0.4444,0.0,0.0211,0.0,0.0,0.0022,0.0333,0.0
5.5,0.1545,0.5455,0.0727,0.0327,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.1,0.0,0.1388,0.185,0.0,0.1025,0.0,0.0
4.5,0.3333,0.4444,0.0,0.0533,0.0,0.0,0.0,0.0,0.0
3.0,0.3333,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0333
2.5,0.0,0.72,0.0,0.09,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.7143,0.0,0.0071,0.0,0.0,0.0,0.0,0.0
14.0,0.0607,0.2857,0.0,0.0071,0.0214,0.0,0.1143,0.0071,0.0
8.0,0.0563,0.225,0.0,0.02,0.0063,0.0,0.0,0.0,0.0
9.0,0.0722,0.2222,0.0,0.0211,0.0822,0.0,0.0067,0.0111,0.0
1.8,0.1556,0.5556,0.0,0.0333,0.0167,0.0,0.0111,0.0,0.0
7.5,0.08,0.2667,0.0,0.0267,0.0033,0.0,0.0053,0.0,0.0
5.5,0.1927,0.3636,0.0,0.0364,0.0,0.0,0.0727,0.0,0.0
2.0,0.0,0.25,0.0,0.075,0.23,0.0,0.0,0.025,0.0
2.0,0.0,0.4,0.0,0.01,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.4286,0.0,0.0429,0.0,0.0,0.0,0.0,0.0
3.5,0.1286,0.5714,0.0086,0.0314,0.0286,0.0,0.0343,0.0,0.0
10.0,0.08,0.5,0.04,0.028,0.01,0.0,0.015,0.0,0.0
14.0,0.0,0.0286,0.0107,0.0,0.1786,0.0,0.0214,0.0,0.0
3.0,0.0,0.3333,0.0,0.03,0.115,0.0,0.0117,0.0,0.02
3.0,0.0,0.3333,0.0,0.04,0.0,0.0,0.0667,0.0,0.0
2.075,0.0,0.5783,0.0,0.0096,0.0,0.0,0.0361,0.0,0.0
3.0,0.0,0.6667,0.0,0.0267,0.0,0.0,0.0033,0.0,0.0333
2.5,0.14,0.48,0.0,0.028,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.625,0.0,0.1,0.0,0.0,0.0,0.0,0.0
13.0,0.1154,0.3462,0.0,0.0231,0.0423,0.0,0.0,0.0,0.0
0.8,0.0,0.375,0.0,0.25,0.2,0.0,0.4125,0.0,0.0
9.0,0.0889,0.2778,0.0,0.0667,0.1111,0.0,0.0,0.0067,0.0
5.5,0.0,0.2727,0.0,0.0364,0.0,0.0,0.0673,0.0,0.0
1.0,0.0,0.5,0.0,0.15,0.0,0.0,0.0,0.0,0.0
8.0,0.225,0.375,0.0063,0.0581,0.0188,0.0,0.075,0.0,0.0
5.0,0.0,0.26,0.0,0.05,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.5714,0.0,0.0383,0.0,0.0,0.0114,0.0,0.0
4.0,0.0,0.2,0.025,0.025,0.0575,0.0,0.4125,0.0,0.0
2.0,0.0,0.425,0.0,0.06,0.0,0.0,0.02,0.0,0.0
1.2,0.0,0.5,0.0667,0.0167,0.1083,0.0,0.05,0.0,0.0167
3.0,0.0933,0.3333,0.0167,0.0667,0.0533,0.0,0.0,0.0,0.0
4.0,0.0,0.625,0.0,0.05,0.0125,0.0,0.025,0.0,0.0625
3.0,0.0,0.4,0.0,0.0467,0.0217,0.0,0.0,0.0,0.0333
3.0,0.0833,0.2833,0.0,0.1,0.0067,0.0,0.0,0.0,0.0
2.0,0.0,0.3,0.0,0.02,0.0,0.0,0.02,0.0,0.0
60.0,0.0333,0.2,0.0133,0.0167,0.0,0.0,0.0,0.0233,0.0
12.0,0.075,0.3333,0.0,0.0333,0.0133,0.0833,0.0033,0.0625,0.0
3.0,0.0,0.3333,0.0,0.3333,0.0167,0.0,0.0,0.0,0.0
2.5,0.0,0.6,0.0,0.044,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.3846,0.0,0.02,0.0769,0.0,0.0154,0.0769,0.0
4.0,0.0,0.675,0.0,0.0063,0.0,0.0,0.015,0.0,0.0
7.8,0.0,0.2564,0.0,0.0122,0.0128,0.0,0.0103,0.0,0.0
37.0,0.1124,0.1622,0.0,0.0136,0.0,0.027,0.0,0.0,0.0205
7.6,0.1316,0.1316,0.0,0.0097,0.0,0.0,0.0,0.0,0.2632
6.0,0.0,0.1667,0.0,0.05,0.05,0.0,0.0167,0.0,0.0
20.0,0.1633,0.15,0.0235,0.02,0.045,0.05,0.007,0.0,0.0
3.0,0.0,0.2833,0.01,0.15,0.0,0.3333,0.0,0.0,0.0
8.7,0.0,0.2299,0.0575,0.0667,0.0115,0.0,0.077,0.0,0.0
6.8,0.0,0.2647,0.0221,0.0221,0.0221,0.0,0.0588,0.0,0.0
3.8,0.0,0.2632,0.0263,0.0224,0.0263,0.0,0.0,0.0,0.0
16.0,0.0,0.3125,0.0313,0.0344,0.0313,0.0625,0.0056,0.0,0.0
1.5,0.0,0.6667,0.0,0.0533,0.0333,0.0,0.0,0.0,0.0
2.5,0.0,0.32,0.0,0.12,0.04,0.0,0.0,0.0,0.016
5.0,0.0,0.6,0.0,0.05,0.03,0.0,0.008,0.0,0.01
2.7,0.0926,0.5556,0.0,0.0259,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.8,0.0,0.03,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.4367,0.0,0.0258,0.0,0.0,0.0142,0.0,0.0
4.0,0.0,0.375,0.0008,0.025,0.0,0.0,0.0,0.1875,0.0
3.0,0.0,0.3333,0.0,0.0667,0.1,0.0,0.0,0.0,0.0
2.6,0.0,0.3846,0.0038,0.0769,0.0385,0.0,0.0231,0.0,0.0
2.0,0.0,0.35,0.0,0.1,0.0,0.0,0.075,0.0,0.025
2.5,0.1,0.48,0.0,0.06,0.02,0.0,0.024,0.0,0.0
4.5,0.0,0.4444,0.0,0.0667,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.7368,0.0,0.0526,0.0342,0.0,0.0947,0.0,0.0
1.5,0.0,0.2667,0.0,0.0333,0.1433,0.0,0.06,0.0,0.1
2.5,0.0,0.4,0.0,0.04,0.012,0.0,0.0,0.0,0.0
4.0,0.0,0.625,0.0,0.05,0.085,0.0,0.0,0.0,0.0
2.5,0.0,0.8,0.0,0.052,0.008,0.0,0.016,0.01,0.0
1.7,0.0,0.2941,0.0,0.1176,0.0235,0.0,0.0,0.1765,0.0
8.0,0.0,0.2875,0.025,0.0875,0.004,0.0,0.0,0.0,0.0375
4.0,0.0,0.25,0.0,0.025,0.01,0.0,0.0,0.0,0.0
9.5,0.0,0.2632,0.0111,0.0126,0.0105,0.0,0.0421,0.0,0.0
9.0,0.0,0.1111,0.0,0.0611,0.0333,0.0,0.0278,0.0,0.0
10.0,0.2,0.24,0.015,0.048,0.01,0.0,0.03,0.0,0.0
6.0,0.0583,0.5,0.0,0.0277,0.0,0.0,0.015,0.0,0.0
3.0,0.0,0.2,0.0,0.0633,0.0133,0.0,0.0,0.0,0.0
