date,returns
2013-01-25,-0.49196
2013-01-28,2.38055
2013-01-29,0.53045
2013-01-30,0.99126
2013-01-31,0.12332
2013-02-01,1.39873
2013-02-04,0.37672
2013-02-05,0.20488
2013-02-06,0.05547
2013-02-07,-0.65733
2013-02-08,0.57185
2013-02-18,-0.44665
2013-02-19,-1.60895
2013-02-20,0.59706
2013-02-21,-3.01645
2013-02-22,-0.50818
2013-02-25,0.50259
2013-02-26,-1.40634
2013-02-27,0.86312
2013-02-28,2.2387
2013-03-01,-0.25735
2013-03-04,-3.71775
2013-03-05,2.30068
2013-03-06,0.89313
2013-03-07,-0.98
2013-03-08,-0.24467
2013-03-11,-0.3465
2013-03-12,-1.04369
2013-03-13,-0.99461
2013-03-14,0.27833
2013-03-15,0.35703
2013-03-18,-1.69886
2013-03-19,0.77422
2013-03-20,2.62059
2013-03-21,0.29602
2013-03-22,0.17367
2013-03-25,-0.06702
2013-03-26,-1.2564
2013-03-27,0.15612
2013-03-28,-2.86341
2013-03-29,0.01431
2013-04-01,-0.09931
2013-04-02,-0.29851
2013-04-03,-0.11004
2013-04-08,-0.61755
2013-04-09,0.63912
2013-04-10,0.01617
2013-04-11,-0.29602
2013-04-12,-0.577
2013-04-15,-1.13201
2013-04-16,0.58993
2013-04-17,-0.04785
2013-04-18,0.17307
2013-04-19,2.11793
2013-04-22,-0.1101
2013-04-23,-2.60389
2013-04-24,1.53449
2013-04-25,-0.86065
2013-04-26,-0.9778
2013-05-02,-0.17417
2013-05-03,1.43303
2013-05-06,1.15719
2013-05-07,0.19701
2013-05-08,0.47882
2013-05-09,-0.59519
2013-05-10,0.61878
2013-05-13,-0.21877
2013-05-14,-1.11732
2013-05-15,0.35076
2013-05-16,1.20673
2013-05-17,1.36991
2013-05-20,0.74714
2013-05-21,0.22236
2013-05-22,-0.11763
2013-05-23,-1.16775
2013-05-24,0.56352
2013-05-27,0.19862
2013-05-28,1.22401
2013-05-29,0.11625
2013-05-30,-0.27016
2013-05-31,-0.74313
2013-06-03,-0.05826
2013-06-04,-1.17376
2013-06-05,-0.06559
2013-06-06,-1.27721
2013-06-07,-1.40177
2013-06-13,-2.86996
2013-06-14,0.63521
2013-06-17,-0.26955
2013-06-18,0.14228
2013-06-19,-0.73628
2013-06-20,-2.8118
2013-06-21,-0.52585
2013-06-24,-5.44492
2013-06-25,-0.18966
2013-06-26,-0.41013
2013-06-27,-0.07587
2013-06-28,1.48633
2013-07-01,0.80666
2013-07-02,0.56575
2013-07-03,-0.61437
2013-07-04,0.59145
2013-07-05,0.05482
2013-07-08,-2.46793
2013-07-09,0.36598
2013-07-10,2.14827
2013-07-11,3.17881
2013-07-12,-1.62922
2013-07-15,0.971
2013-07-16,0.3069
2013-07-17,-1.01202
2013-07-18,-1.05794
2013-07-19,-1.53139
2013-07-22,0.60589
2013-07-23,1.93256
2013-07-24,-0.51751
2013-07-25,-0.59983
2013-07-26,-0.5119
2013-07-29,-1.7326
2013-07-30,0.69333
2013-07-31,0.18776
2013-08-01,1.75352
2013-08-02,0.01725
2013-08-05,1.03239
2013-08-06,0.48748
2013-08-07,-0.66808
2013-08-08,-0.09189
2013-08-09,0.3583
2013-08-12,2.36148
2013-08-13,0.23197
2013-08-14,-0.28624
2013-08-15,-0.87327
2013-08-16,-0.64718
2013-08-19,0.8257
2013-08-20,-0.62576
2013-08-21,0.01785
2013-08-22,-0.28212
2013-08-23,-0.46841
2013-08-26,1.87828
2013-08-27,0.33809
2013-08-28,-0.10797
2013-08-29,-0.19388
2013-08-30,0.05482
2013-09-02,0.00334
2013-09-03,1.1683
2013-09-04,0.2122
2013-09-05,-0.24423
2013-09-06,0.82395
2013-09-09,3.3331
2013-09-10,1.14415
2013-09-11,0.1469
2013-09-12,0.63733
2013-09-13,-0.86291
2013-09-16,-0.21577
2013-09-17,-2.07571
2013-09-18,0.28738
2013-09-23,1.32296
2013-09-24,-0.61013
2013-09-25,-0.40944
2013-09-26,-1.96133
2013-09-27,0.19556
2013-09-30,0.67548
2013-10-08,1.07619
2013-10-09,0.61543
2013-10-10,-0.9467
2013-10-11,1.68455
2013-10-14,0.43082
2013-10-15,-0.19503
2013-10-16,-1.82272
2013-10-17,-0.20677
2013-10-18,0.23914
2013-10-21,1.60346
2013-10-22,-0.83741
2013-10-23,-1.25361
2013-10-24,-0.86442
2013-10-25,-1.45955
2013-10-28,0.04265
2013-10-29,-0.23506
2013-10-30,1.47345
2013-10-31,-0.87633
2013-11-01,0.37053
2013-11-04,0.00326
2013-11-05,0.35339
2013-11-06,-0.82061
2013-11-07,-0.47833
2013-11-08,-1.09881
2013-11-11,0.15846
2013-11-12,0.81677
2013-11-13,-1.84265
2013-11-14,0.60022
2013-11-15,1.66752
2013-11-18,2.83376
2013-11-19,-0.18677
2013-11-20,0.61322
2013-11-21,-0.03807
2013-11-22,-0.42661
2013-11-25,-0.46868
2013-11-26,-0.13916
2013-11-27,0.82115
2013-11-28,0.82798
2013-11-29,0.0509
2013-12-02,-0.59306
2013-12-03,0.69074
2013-12-04,1.3003
2013-12-05,-0.20894
2013-12-06,-0.44378
2013-12-09,0.04871
2013-12-10,-0.03173
2013-12-11,-1.50037
2013-12-12,-0.06217
2013-12-13,-0.30599
2013-12-16,-1.61631
2013-12-17,-0.45362
2013-12-18,-0.13025
2013-12-19,-0.95836
2013-12-20,-2.04158
2013-12-23,0.23572
2013-12-24,0.15301
2013-12-25,0.64011
2013-12-26,-1.59115
2013-12-27,1.34873
2013-12-30,-0.17719
2013-12-31,0.87576
2014-01-02,-0.31193
2014-01-03,-1.25224
2014-01-06,-1.81315
2014-01-07,0.07867
2014-01-08,-0.14566
2014-01-09,-0.82123
2014-01-10,-0.70875
2014-01-13,-0.18594
2014-01-14,0.85621
2014-01-15,-0.17234
2014-01-16,0.0173
2014-01-17,-0.93084
2014-01-20,-0.68565
2014-01-21,0.8531
2014-01-22,2.13995
2014-01-23,-0.46752
2014-01-24,0.59611
2014-01-27,-1.03189
2014-01-28,0.25591
2014-01-29,0.55767
2014-01-30,-0.8244
2014-02-07,0.56014
2014-02-10,2.01287
2014-02-11,0.84015
2014-02-12,0.29856
2014-02-13,-0.54938
2014-02-14,0.82815
2014-02-17,0.92067
2014-02-18,-0.7686
2014-02-19,1.10194
2014-02-20,-0.17611
2014-02-21,-1.18003
2014-02-24,-1.766
2014-02-25,-2.06628
2014-02-26,0.34499
2014-02-27,0.29839
2014-02-28,0.4362
2014-03-03,0.91686
2014-03-04,-0.18183
2014-03-05,-0.89174
2014-03-06,0.3161
2014-03-07,-0.08112
2014-03-10,-2.90138
2014-03-11,0.10499
2014-03-12,-0.17355
2014-03-13,1.06653
2014-03-14,-0.7342
2014-03-17,0.95979
2014-03-18,0.07558
2014-03-19,-0.17149
2014-03-20,-1.40717
2014-03-21,2.67963
2014-03-24,0.90717
2014-03-25,0.04984
2014-03-26,-0.17623
2014-03-27,-0.8311
2014-03-28,-0.23873
2014-03-31,-0.41227
2014-04-01,0.6935
2014-04-02,0.56156
2014-04-03,-0.74537
2014-04-04,0.7376
2014-04-08,1.89801
2014-04-09,0.33115
2014-04-10,1.37092
2014-04-11,-0.17633
2014-04-14,0.04693
2014-04-15,-1.41458
2014-04-16,0.16735
2014-04-17,-0.29638
2014-04-18,-0.05433
2014-04-21,-1.53333
2014-04-22,0.33827
2014-04-23,-0.26327
2014-04-24,-0.50189
2014-04-25,-1.00207
2014-04-28,-1.63518
2014-04-29,0.83752
2014-04-30,0.29753
2014-05-05,0.04884
2014-05-06,0.03403
2014-05-07,-0.88953
2014-05-08,0.25787
2014-05-09,-0.20515
2014-05-12,2.05371
2014-05-13,-0.1043
2014-05-14,-0.13761
2014-05-15,-1.12649
2014-05-16,0.07553
2014-05-19,-1.05763
2014-05-20,0.14651
2014-05-21,0.8346
2014-05-22,-0.18091
2014-05-23,0.65486
2014-05-26,0.33905
2014-05-27,-0.33955
2014-05-28,0.76724
2014-05-29,-0.4713
2014-05-30,-0.06765
2014-06-03,-0.04414
2014-06-04,-0.66353
2014-06-05,0.78953
2014-06-06,-0.5365
2014-06-09,0.0266
2014-06-10,1.07911
2014-06-11,0.11783
2014-06-12,-0.15779
2014-06-13,0.92228
2014-06-16,0.73424
2014-06-17,-0.92856
2014-06-18,-0.54243
2014-06-19,-1.55865
2014-06-20,0.14517
2014-06-23,-0.11405
2014-06-24,0.47163
2014-06-25,-0.41533
2014-06-26,0.6486
2014-06-27,-0.1065
2014-06-30,0.57873
2014-07-01,0.10003
2014-07-02,0.43992
2014-07-03,0.18483
2014-07-04,-0.18677
2014-07-07,0.0267
2014-07-08,0.19835
2014-07-09,-1.23873
2014-07-10,-0.01325
2014-07-11,0.422
2014-07-14,0.95732
2014-07-15,0.17936
2014-07-16,-0.14888
2014-07-17,-0.56708
2014-07-18,0.16915
2014-07-21,-0.22316
2014-07-22,1.01697
2014-07-23,0.14492
2014-07-24,1.27023
2014-07-25,1.01852
2014-07-28,2.38549
2014-07-29,0.2403
2014-07-30,-0.08936
2014-07-31,0.92727
2014-08-01,-0.74131
2014-08-04,1.7253
2014-08-05,-0.15214
2014-08-06,-0.11178
2014-08-07,-1.35299
2014-08-08,0.30853
2014-08-11,1.36773
2014-08-12,-0.13764
2014-08-13,0.05805
2014-08-14,-0.74097
2014-08-15,0.91402
2014-08-18,0.57051
2014-08-19,0.26133
2014-08-20,-0.22829
2014-08-21,-0.43618
2014-08-22,0.46296
2014-08-25,-0.51632
2014-08-26,-0.99902
2014-08-27,0.10687
2014-08-28,-0.61971
2014-08-29,0.96896
2014-09-01,0.82243
2014-09-02,1.35688
2014-09-03,0.99152
2014-09-04,0.79339
2014-09-05,0.84476
2014-09-09,0.0043
2014-09-10,-0.35437
2014-09-11,-0.28596
2014-09-12,0.87303
2014-09-15,0.30785
2014-09-16,-1.83753
2014-09-17,0.49257
2014-09-18,0.34776
2014-09-19,0.58209
2014-09-22,-1.71371
2014-09-23,0.86313
2014-09-24,1.45491
2014-09-25,0.06526
2014-09-26,0.11166
2014-09-29,0.42462
2014-09-30,0.26093
2014-10-08,0.7972
2014-10-09,0.27577
2014-10-10,-0.6226
2014-10-13,-0.35987
2014-10-14,-0.27637
2014-10-15,0.5996
2014-10-16,-0.72598
2014-10-17,-0.65224
2014-10-20,0.662
2014-10-21,-0.72694
2014-10-22,-0.56191
2014-10-23,-1.04257
2014-10-24,-0.00608
2014-10-27,-0.5156
2014-10-28,2.04963
2014-10-29,1.49274
2014-10-30,0.75775
2014-10-31,1.20968
2014-11-03,0.40617
2014-11-04,0.02675
2014-11-05,-0.47135
2014-11-06,0.27285
2014-11-07,-0.3175
2014-11-10,2.26918
2014-11-11,-0.16183
2014-11-12,0.99958
2014-11-13,-0.35622
2014-11-14,-0.27355
2014-11-17,-0.19423
2014-11-18,-0.71557
2014-11-19,-0.21926
2014-11-20,0.06811
2014-11-21,1.38196
2014-11-24,1.83643
2014-11-25,1.36146
2014-11-26,1.42077
2014-11-27,0.99909
2014-11-28,1.97021
2014-12-01,-0.09957
2014-12-02,3.0636
2014-12-03,0.57658
2014-12-04,4.22463
2014-12-05,1.30854
2014-12-08,2.7733
2014-12-09,-5.58263
2014-12-10,2.88964
2014-12-11,-0.48655
2014-12-12,0.42395
2014-12-15,0.51769
2014-12-16,2.27962
2014-12-17,1.29882
2014-12-18,-0.11441
2014-12-19,1.65683
2014-12-22,0.60455
2014-12-23,-3.07943
2014-12-24,-2.00102
2014-12-25,3.30911
2014-12-26,2.73077
2014-12-29,0.32945
2014-12-30,-0.06978
2014-12-31,2.15211
2015-01-05,3.51856
2015-01-06,0.02775
2015-01-07,0.66911
2015-01-08,-2.41455
2015-01-09,-0.24472
2015-01-12,-1.72199
2015-01-13,0.18501
2015-01-14,-0.39828
2015-01-15,3.47715
2015-01-16,1.19293
2015-01-19,-8.01772
2015-01-20,1.80308
2015-01-21,4.63583
2015-01-22,0.59188
2015-01-23,0.25153
2015-01-26,0.93305
2015-01-27,-0.89726
2015-01-28,-1.41832
2015-01-29,-1.32279
2015-01-30,-1.60494
2015-02-02,-2.58934
2015-02-03,2.41943
2015-02-04,-0.96504
2015-02-05,-1.19165
2015-02-06,-1.95163
2015-02-09,0.62259
2015-02-10,1.49024
2015-02-11,0.51149
2015-02-12,0.4966
2015-02-13,0.95371
2015-02-16,0.5767
2015-02-17,0.75898
2015-02-25,-0.55808
2015-02-26,2.13024
2015-02-27,0.36134
2015-03-02,0.78176
2015-03-03,-2.21941
2015-03-04,0.50378
2015-03-05,-0.95129
2015-03-06,-0.22466
2015-03-09,1.8712
2015-03-10,-0.49602
2015-03-11,0.14688
2015-03-12,1.75963
2015-03-13,0.70185
2015-03-16,2.23954
2015-03-17,1.54056
2015-03-18,2.10314
2015-03-19,0.13884
2015-03-20,0.97367
2015-03-23,1.92777
2015-03-24,0.09974
2015-03-25,-0.83459
2015-03-26,0.58179
2015-03-27,0.2444
2015-03-30,2.55361
2015-03-31,-1.02649
2015-04-01,1.65096
2015-04-02,0.40571
2015-04-03,0.99224
2015-04-07,2.49076
2015-04-08,0.84036
2015-04-09,-0.93759
2015-04-10,1.92152
2015-04-13,2.14328
2015-04-14,0.33546
2015-04-15,-1.25067
2015-04-16,2.67344
2015-04-17,2.18067
2015-04-20,-1.65142
2015-04-21,1.79873
2015-04-22,2.41311
2015-04-23,0.36355
2015-04-24,-0.47274
2015-04-27,2.99784
2015-04-28,-1.13711
2015-04-29,0.00916
2015-04-30,-0.78424
2015-05-04,0.86998
2015-05-05,-4.14107
