id,year,month,count,occasion,advanced,alcbev,appar,college,entert,food,foodaway,health,hsplus,income,midwest,nohs,northeast,older,read,rural,smsa,south,west
255244,2013,1,1,1,0,16.67,44.44,0,86.22,195.0,67.78,88.33,1,67.54,0,0,0,0,89.56,0,1,0,1
255271,2013,1,2,1,0,11.67,467.89,0,220.56,50.56,80.22,96.89,1,37.0,1,0,0,0,4.44,0,1,0,0
255271,2013,4,2,2,0,30.0,36.67,0,120.0,43.33,115.0,105.0,1,65.5,1,0,0,0,0.0,0,1,0,0
255280,2013,1,1,1,0,66.67,0.0,1,20.56,101.11,57.78,88.89,0,53.33,0,0,0,0,0.0,0,1,1,0
255283,2013,1,2,1,0,13.33,55.0,1,77.78,187.78,36.11,106.67,0,20.58,0,0,1,0,16.67,0,1,0,0
255283,2013,4,2,2,0,13.33,0.0,1,23.33,202.22,28.89,100.0,0,20.0,0,0,1,0,14.0,0,1,0,0
255287,2013,1,2,1,0,20.0,41.11,1,227.78,231.11,87.22,40.0,0,110.04,0,0,0,0,0.0,0,1,0,1
255287,2013,4,2,2,0,18.33,13.11,1,53.33,202.22,86.67,42.22,0,90.14,0,0,0,0,0.0,0,1,0,1
255314,2013,1,2,1,0,0.0,15.56,1,219.11,147.78,150.0,115.78,0,133.58,0,0,0,0,5.56,0,1,1,0
255314,2013,4,2,2,0,3.33,22.33,1,314.44,192.33,184.89,36.44,0,137.87,0,0,0,0,6.56,0,1,1,0
255318,2013,1,2,1,0,83.33,22.56,0,59.11,216.67,72.22,105.52,1,30.83,1,0,0,0,5.56,0,1,0,0
255318,2013,4,2,2,0,33.33,0.0,0,116.56,216.67,72.22,100.0,1,34.17,1,0,0,0,0.0,0,1,0,0
255334,2013,1,2,1,1,0.0,20.78,0,40.33,128.56,57.78,65.56,0,54.35,0,0,0,0,5.0,0,1,1,0
255334,2013,4,2,2,1,0.0,18.89,0,38.78,143.11,64.44,67.78,0,48.88,0,0,0,0,2.56,0,1,1,0
255337,2013,1,2,1,0,46.67,16.67,0,79.44,187.78,72.22,122.22,1,101.14,1,0,0,0,0.0,1,0,0,0
255337,2013,4,2,2,0,31.67,0.0,0,77.78,187.78,115.56,122.22,1,97.59,1,0,0,0,0.0,1,0,0,0
255339,2013,1,2,1,0,16.0,0.0,0,0.0,325.0,72.22,424.56,1,47.11,0,0,0,0,0.0,0,1,1,0
255339,2013,4,2,2,0,20.0,0.0,0,6.67,187.78,72.22,321.78,1,51.67,0,0,0,0,0.0,0,1,1,0
255354,2013,1,2,1,0,24.67,0.0,1,69.33,144.44,54.78,213.33,0,90.46,0,0,0,0,6.11,0,1,1,0
255354,2013,4,2,2,0,0.0,0.0,1,50.0,202.22,36.11,326.11,0,50.15,0,0,0,0,0.0,0,1,1,0
255386,2013,4,1,1,0,123.33,187.44,0,814.33,476.67,226.67,355.56,1,176.23,0,0,0,0,4.0,0,0,1,0
255433,2013,1,2,1,0,0.0,16.67,1,41.67,151.67,14.44,83.33,0,21.65,0,0,0,0,5.33,0,1,1,0
255433,2013,4,2,2,0,0.0,3.89,0,47.22,130.0,28.89,111.33,1,22.06,0,0,0,0,4.0,0,1,1,0
255476,2013,1,2,1,0,0.0,4.44,0,0.0,144.44,72.22,0.0,1,22.12,0,0,0,0,0.0,0,1,0,1
255476,2013,4,2,2,0,0.0,8.33,0,20.0,86.67,36.11,55.56,1,12.5,0,0,0,0,0.0,0,1,0,1
255485,2013,1,2,1,1,0.0,0.0,0,40.0,57.78,14.44,444.71,0,31.0,0,0,0,1,0.0,0,1,1,0
255485,2013,4,2,2,1,0.0,0.0,0,40.0,252.78,0.0,69.93,0,25.45,0,0,0,1,0.0,0,1,1,0
255491,2013,1,2,1,0,5.0,91.22,1,225.89,333.33,277.78,194.67,0,100.0,1,0,0,0,7.22,0,1,0,0
255491,2013,4,2,2,0,23.33,27.44,1,290.78,372.22,140.0,1034.22,0,100.2,1,0,0,0,0.0,0,1,0,0
255534,2013,4,1,1,1,16.67,38.89,0,8.33,108.33,144.44,60.44,0,93.33,0,0,0,0,0.0,0,1,1,0
255548,2013,4,1,1,0,0.0,1.67,1,0.0,115.56,28.89,0.0,0,30.97,0,0,1,0,0.0,0,1,0,0
255560,2013,1,2,1,0,0.0,0.0,1,55.0,157.67,68.33,17.78,0,82.74,0,0,0,0,0.0,0,1,1,0
255560,2013,4,2,2,0,0.0,0.0,1,55.0,164.11,76.22,50.0,0,68.92,0,0,0,0,0.0,0,1,1,0
255578,2013,1,1,1,0,8.33,34.78,0,158.22,86.67,86.67,123.3,1,84.48,0,0,0,1,93.89,0,1,1,0
255596,2013,1,2,1,0,0.0,63.89,1,58.89,173.33,93.89,246.67,0,129.91,0,0,0,0,6.67,0,1,0,1
255596,2013,4,2,2,0,0.0,23.67,1,58.89,173.33,93.89,246.67,0,92.14,0,0,0,0,10.0,0,1,0,1
255602,2013,1,2,1,1,23.33,13.78,0,31.78,57.78,43.33,61.67,0,43.33,0,0,1,0,1.67,0,1,0,0
255602,2013,4,2,2,1,8.33,14.33,0,21.56,36.11,28.89,55.56,0,57.6,0,0,1,0,0.89,0,1,0,0
255695,2013,2,1,1,0,0.0,46.44,1,22.89,105.11,45.56,71.85,0,108.83,0,0,0,0,0.0,0,1,1,0
255709,2013,5,1,1,0,15.56,11.0,0,63.67,134.81,28.89,86.52,1,83.83,0,0,0,0,2.0,0,1,0,1
255713,2013,2,2,1,0,31.11,35.63,0,75.78,110.37,198.52,286.74,1,99.36,0,0,1,1,0.0,0,1,0,0
255713,2013,5,2,2,0,1.67,35.89,0,21.33,138.22,76.85,336.25,1,103.03,0,0,1,1,0.0,0,1,0,0
255718,2013,2,2,1,0,8.0,46.33,1,135.78,130.74,110.74,94.81,0,92.93,0,0,0,0,7.85,0,1,0,1
255718,2013,5,2,2,0,11.11,17.0,1,37.67,173.33,83.78,38.67,0,87.54,0,0,0,0,14.44,0,1,0,1
255720,2013,2,2,1,0,21.11,36.67,0,93.33,77.04,24.07,84.56,1,65.27,0,0,0,0,0.0,0,1,0,1
255720,2013,5,2,2,0,8.89,0.0,0,26.44,72.22,96.3,20.89,1,59.85,0,0,0,0,0.89,0,1,0,1
255749,2013,2,2,1,0,31.11,53.33,0,169.37,86.67,73.78,248.15,1,174.07,1,0,0,0,1.33,0,1,0,0
255749,2013,5,2,2,0,13.33,17.11,0,9.78,138.67,82.89,211.11,1,87.38,1,0,0,0,0.0,0,1,0,0
255752,2013,5,1,1,0,0.0,0.0,0,68.89,77.04,0.0,0.0,1,40.0,0,0,0,0,0.0,0,1,1,0
255755,2013,2,2,1,0,0.0,5.44,0,72.19,72.22,43.33,184.3,1,151.8,1,0,0,0,1.41,0,1,0,0
255755,2013,5,2,2,0,0.0,33.78,0,63.0,77.04,29.63,173.52,1,59.52,1,0,0,0,2.0,0,1,0,0
255771,2013,2,2,1,0,0.0,0.0,0,57.11,164.67,0.0,110.66,1,105.94,0,0,0,1,0.0,0,1,0,1
255771,2013,5,2,2,0,0.0,0.0,0,33.33,134.81,20.22,148.62,1,61.25,0,0,0,1,0.0,0,1,0,1
255843,2013,5,1,1,1,0.0,9.63,0,11.11,57.78,14.44,0.0,0,30.53,0,0,0,0,0.0,0,1,0,1
255848,2013,2,2,1,0,8.89,108.89,0,43.19,192.59,17.33,116.67,1,92.4,0,0,1,0,0.0,0,1,0,0
255848,2013,5,2,2,0,0.0,26.67,0,20.56,96.3,0.0,93.22,1,82.52,0,0,1,0,0.0,0,1,0,0
255874,2013,2,2,1,1,0.0,0.0,0,91.11,144.44,9.63,84.42,0,30.87,0,0,1,1,0.0,0,1,0,0
255874,2013,5,2,2,0,0.0,0.0,1,20.0,93.04,48.15,55.56,0,33.52,0,0,1,1,0.0,0,1,0,0
255879,2013,2,2,1,1,13.33,24.15,0,218.41,130.22,212.81,204.27,0,146.85,0,0,0,1,0.0,0,1,0,1
255879,2013,5,2,2,0,37.78,30.0,1,109.0,171.26,282.15,510.68,0,190.5,0,0,0,1,21.22,0,1,0,1
255893,2013,2,2,1,0,0.0,116.56,0,104.67,144.44,48.89,180.33,1,50.73,1,0,0,1,3.04,0,1,0,0
255893,2013,5,2,2,0,0.0,5.11,0,21.33,110.74,72.22,178.73,1,96.03,1,0,0,1,0.0,0,1,0,0
255908,2013,2,2,1,1,70.56,21.22,0,126.63,72.22,83.48,80.33,0,156.57,0,0,0,0,5.48,0,1,0,1
255908,2013,5,2,2,1,47.67,15.11,0,88.89,91.48,137.19,85.33,0,154.65,0,0,0,0,3.33,0,1,0,1
255915,2013,5,1,1,1,21.44,3.96,0,22.0,250.37,35.15,329.98,0,45.57,0,0,0,1,0.0,0,1,0,1
255918,2013,2,1,1,0,12.33,11.11,0,70.33,105.93,139.78,105.0,1,65.0,0,0,0,0,1.48,0,1,0,1
255942,2013,2,2,1,1,66.67,31.11,0,102.41,149.26,19.26,112.33,0,98.58,0,0,0,0,5.56,0,0,1,0
255942,2013,5,2,2,1,38.22,2.0,0,13.33,144.44,4.81,62.7,0,111.73,0,0,0,0,2.22,0,0,1,0
255972,2013,2,1,1,0,0.0,1.85,0,0.0,43.33,0.0,0.0,1,43.46,0,0,0,0,0.0,0,1,1,0
255998,2013,2,2,1,0,0.0,0.0,0,94.89,125.19,19.26,26.0,1,95.85,1,0,0,0,1.11,0,1,0,0
255998,2013,5,2,2,0,0.0,0.0,0,5.11,115.56,28.89,0.0,1,87.5,1,0,0,0,0.0,0,1,0,0
256026,2013,2,2,1,1,5.56,189.11,0,28.67,125.19,36.67,69.64,0,57.03,0,0,0,1,9.78,0,1,0,1
256026,2013,5,2,2,1,8.89,16.67,0,22.67,120.37,51.33,131.87,0,62.16,0,0,0,1,12.22,0,1,0,1
256029,2013,2,2,1,0,0.0,40.0,0,47.41,86.67,19.26,2.67,1,10.66,0,0,0,0,0.0,0,1,0,1
256029,2013,5,2,2,0,0.0,0.0,0,22.0,86.67,19.26,2.67,0,32.35,0,1,0,0,0.0,0,1,0,1
256038,2013,2,2,1,0,0.0,74.07,1,53.19,120.37,24.07,39.81,0,56.3,0,0,0,0,0.0,0,1,1,0
256038,2013,5,2,2,0,0.0,53.7,1,40.33,91.48,14.44,41.7,0,74.17,0,0,0,0,0.0,0,1,1,0
256046,2013,2,2,1,0,0.0,0.0,0,21.56,86.67,0.0,47.09,1,59.49,0,0,0,1,0.0,0,1,1,0
256046,2013,5,2,2,0,0.0,0.0,0,21.56,86.67,0.0,48.2,1,31.6,0,0,0,1,0.0,0,1,1,0
256049,2013,2,2,1,0,0.0,6.67,0,70.67,115.56,0.0,43.11,1,67.72,0,0,0,0,1.85,1,0,1,0
256049,2013,5,2,2,0,0.0,0.0,0,29.33,96.3,0.0,32.33,1,68.9,0,0,0,0,0.0,1,0,1,0
256053,2013,2,2,1,0,13.33,0.0,0,60.56,48.15,77.04,68.89,1,93.16,0,0,0,0,1.78,0,1,0,1
256053,2013,5,2,2,0,17.78,30.78,0,29.22,59.44,58.15,78.67,1,119.17,0,0,0,0,0.67,0,1,0,1
256062,2013,5,1,1,1,0.0,28.89,0,41.11,173.33,38.52,23.31,0,86.92,0,0,0,0,0.0,0,1,0,1
256092,2013,2,2,1,0,4.44,54.33,0,32.96,115.56,37.78,76.89,1,38.39,0,0,0,0,2.22,0,1,0,1
256092,2013,5,2,2,0,2.22,10.89,0,459.44,81.85,39.44,264.44,1,17.1,0,0,0,0,0.0,0,1,0,1
256096,2013,2,2,1,0,0.0,0.0,0,0.0,130.0,48.15,0.0,1,26.42,1,0,0,0,0.0,0,1,0,0
256096,2013,5,2,2,0,0.0,0.0,0,21.78,120.37,9.63,41.48,1,33.33,1,0,0,0,0.0,0,1,0,0
256104,2013,5,1,1,0,0.0,0.0,0,14.22,77.04,14.44,0.0,0,26.67,0,1,0,1,0.0,0,1,1,0
256170,2013,2,1,1,0,6.67,44.44,0,24.44,77.04,77.04,88.89,1,95.83,0,0,0,0,0.0,0,1,1,0
256200,2013,2,1,1,0,11.11,7.78,0,19.63,77.04,19.26,66.67,1,47.32,0,0,0,0,0.0,0,1,1,0
256204,2013,2,2,1,0,11.11,57.22,1,145.48,128.37,81.48,20.0,0,71.73,0,0,0,0,0.0,0,1,0,1
256204,2013,5,2,2,0,0.0,0.0,1,29.22,115.56,38.52,396.11,0,102.62,0,0,0,0,0.0,0,1,0,1
256247,2013,2,2,1,1,25.44,55.56,0,155.11,130.0,89.04,127.78,0,137.5,0,0,0,0,2.96,0,1,1,0
256247,2013,5,2,2,1,13.33,31.11,0,28.33,96.3,57.78,117.93,0,156.67,0,0,0,0,0.0,0,1,1,0
256254,2013,2,1,1,0,0.0,0.0,0,114.11,125.19,38.52,58.89,1,25.0,1,0,0,0,0.0,0,1,0,0
256274,2013,2,2,1,0,22.22,104.22,0,68.0,120.37,157.78,26.89,1,77.61,0,0,1,0,0.0,0,1,0,0
256274,2013,5,2,2,0,33.33,17.44,0,73.22,120.37,77.04,28.89,1,85.83,0,0,1,0,0.0,0,1,0,0
256298,2013,2,2,1,0,31.04,12.0,1,65.81,96.3,72.22,361.11,0,107.6,0,0,0,0,10.15,0,1,0,1
256298,2013,5,2,2,0,23.26,15.33,1,27.33,144.44,48.15,587.44,0,113.94,0,0,0,0,1.33,0,1,0,1
256353,2013,2,1,1,0,23.11,53.48,1,64.63,214.07,73.33,20.74,0,100.39,0,0,1,0,1.19,0,1,0,0
256354,2013,5,1,1,1,6.67,5.0,0,6.67,123.78,49.19,11.67,0,110.83,1,0,0,0,0.0,0,1,0,0
256371,2013,2,2,1,1,0.0,10.0,0,6.67,109.93,28.89,88.89,0,60.0,0,0,0,0,0.0,0,1,1,0
256371,2013,5,2,2,1,0.0,15.0,0,6.67,114.15,28.89,401.33,0,59.33,0,0,0,0,0.0,0,1,1,0
256373,2013,2,2,1,0,0.0,5.56,0,31.11,86.67,28.89,105.56,1,158.97,0,0,0,0,0.0,0,1,0,0
256373,2013,5,2,2,0,0.0,11.11,0,21.33,52.96,144.44,203.31,1,45.45,0,0,0,0,0.0,0,1,0,0
256385,2013,2,1,1,1,88.89,125.3,0,120.89,211.85,48.15,258.33,0,179.35,0,0,0,0,11.85,0,1,0,1
256414,2013,2,2,1,0,0.0,16.67,0,18.0,120.37,114.07,55.56,1,54.37,1,0,0,0,0.0,0,1,0,0
256414,2013,5,2,2,0,0.0,0.0,0,17.78,120.37,114.07,55.56,1,112.64,1,0,0,1,0.0,0,1,0,0
256416,2013,2,2,1,0,0.0,13.33,0,18.33,105.11,45.56,81.24,1,84.83,0,0,0,1,0.0,0,1,1,0
256416,2013,5,2,2,0,0.0,0.0,0,2.89,115.56,50.81,138.2,1,52.35,0,0,0,1,0.0,0,1,1,0
256426,2013,5,1,1,0,13.33,0.0,1,25.11,86.67,0.0,0.0,0,33.07,0,0,0,0,0.0,0,1,1,0
256429,2013,2,2,1,0,0.0,11.89,0,11.11,105.11,0.0,24.44,1,52.19,0,0,0,0,0.0,0,0,1,0
256429,2013,5,2,2,0,0.0,0.0,0,10.0,123.78,24.07,80.0,1,109.64,0,0,0,0,0.0,0,0,1,0
256434,2013,2,1,1,0,8.89,0.0,1,67.67,130.0,9.63,108.89,0,105.83,0,0,1,0,0.0,0,1,0,0
256447,2013,2,2,1,0,0.0,27.78,0,99.85,96.3,51.7,764.0,1,79.72,1,0,0,0,0.0,1,0,0,0
256447,2013,5,2,2,0,7.78,0.0,0,61.33,96.3,88.22,37.78,1,50.09,1,0,0,0,0.0,1,0,0,0
256457,2013,2,2,1,0,0.0,55.56,1,0.0,105.11,28.89,22.59,0,77.9,0,0,0,0,2.07,0,1,1,0
256457,2013,5,2,2,0,0.0,0.0,1,14.0,91.48,48.15,41.41,0,54.56,0,0,0,0,0.0,0,1,1,0
256475,2013,2,1,1,0,0.0,11.89,0,14.07,62.59,0.0,0.0,1,27.92,0,0,0,0,0.0,0,1,1,0
256484,2013,5,1,1,0,0.0,0.0,0,17.78,125.19,76.67,0.0,1,100.0,0,0,0,0,0.0,0,1,0,1
256486,2013,2,2,1,0,0.0,31.11,0,56.3,84.74,17.78,62.11,1,41.86,0,0,0,0,0.0,0,1,1,0
256486,2013,5,2,2,0,0.0,0.0,0,59.67,144.44,19.26,110.56,1,33.33,0,0,0,0,0.0,0,1,1,0
256495,2013,2,2,1,1,0.0,17.67,0,19.85,125.19,82.22,303.33,0,66.83,0,0,1,0,0.0,0,1,0,0
256495,2013,5,2,2,1,6.67,42.3,0,21.67,101.11,60.56,152.22,0,77.6,0,0,1,0,0.0,0,1,0,0
256507,2013,5,1,1,0,16.67,0.0,1,141.78,238.89,39.63,56.87,0,198.6,0,0,0,1,0.0,0,1,0,1
256551,2013,2,2,1,0,0.0,32.67,1,52.67,178.15,85.56,107.56,0,67.09,1,0,0,0,14.15,0,1,0,0
256551,2013,5,2,2,0,0.0,25.11,1,20.0,170.44,38.52,71.11,0,22.37,1,0,0,0,0.0,0,1,0,0
256580,2013,2,2,1,0,0.0,14.81,0,5.85,115.56,0.0,0.0,1,21.73,1,0,0,0,3.56,0,1,0,0
256580,2013,5,2,2,0,0.0,28.93,0,0.0,115.56,5.78,0.0,1,19.33,1,0,0,0,2.89,0,1,0,0
256582,2013,2,2,1,1,127.78,479.26,0,56.67,24.07,148.15,0.0,0,188.21,0,0,0,0,0.0,0,1,1,0
256582,2013,5,2,2,1,155.56,7.56,0,65.56,77.04,225.56,0.0,0,189.62,0,0,0,0,2.11,0,1,1,0
256593,2013,2,2,1,0,25.48,7.22,0,5.89,192.59,48.15,3.33,1,135.71,0,0,0,0,9.19,0,1,0,1
256593,2013,5,2,2,0,31.93,60.33,0,20.0,240.74,72.22,0.0,1,93.26,0,0,0,0,2.22,0,1,0,1
256594,2013,2,2,1,0,0.0,22.22,1,0.0,192.59,0.0,81.09,0,78.33,0,0,0,1,0.0,0,1,1,0
256594,2013,5,2,2,0,0.0,0.0,1,0.0,48.15,0.0,85.9,0,62.5,0,0,0,1,0.0,0,1,1,0
256639,2013,2,2,1,0,0.0,52.22,1,0.67,125.19,48.15,55.56,0,86.67,0,0,0,0,0.0,0,1,1,0
256639,2013,5,2,2,0,5.56,0.0,1,0.0,96.3,48.15,0.0,0,39.02,0,0,0,0,0.0,0,1,1,0
256648,2013,2,2,1,1,0.0,38.78,0,120.11,151.19,63.7,64.52,0,76.88,0,0,0,0,0.0,0,1,1,0
256648,2013,5,2,2,1,0.0,10.3,0,164.22,132.89,134.81,105.63,0,132.43,0,0,0,0,0.0,0,1,1,0
256666,2013,2,2,1,0,22.22,31.11,0,16.67,105.93,72.22,85.33,1,61.67,0,0,0,0,0.0,0,1,1,0
256666,2013,5,2,2,0,0.0,27.78,0,2.22,134.81,57.78,85.33,1,72.49,0,0,0,0,0.0,0,1,1,0
256696,2013,2,2,1,0,0.0,68.89,1,56.15,91.48,51.7,102.81,0,103.33,0,0,0,0,0.0,0,1,1,0
256696,2013,5,2,2,0,0.0,29.22,1,13.0,86.67,64.81,65.33,0,106.33,0,0,0,0,0.0,0,1,1,0
256700,2013,2,1,1,1,0.0,1.85,0,18.96,95.19,374.07,34.78,0,179.12,0,0,0,0,1.11,0,1,1,0
256709,2013,5,1,1,0,7.78,10.59,0,57.44,72.22,101.11,206.41,1,104.58,0,0,0,0,0.0,0,1,1,0
256733,2013,2,1,1,1,52.44,30.11,0,85.15,162.74,120.37,87.78,0,67.19,0,0,1,0,10.3,0,1,0,0
256757,2013,3,2,1,0,5.56,8.89,1,33.48,81.85,32.89,27.56,0,64.43,0,0,1,0,2.3,0,1,0,0
256757,2013,6,2,2,0,4.44,18.78,1,12.11,72.22,25.93,31.56,0,83.37,0,0,1,0,2.0,0,1,0,0
256766,2013,3,1,1,0,0.0,21.11,1,32.15,45.74,9.63,16.67,0,77.2,1,0,0,0,0.0,0,1,0,0
256795,2013,3,2,1,0,0.0,1.67,1,12.22,98.7,28.89,7.22,0,78.33,0,0,0,0,1.11,0,1,0,1
256795,2013,6,2,2,0,0.0,22.11,1,8.89,105.93,28.89,74.44,0,92.53,0,0,0,0,0.0,0,1,0,1
256816,2013,3,2,1,0,0.0,77.15,1,22.07,52.96,49.93,44.44,0,120.83,0,0,0,0,1.52,0,1,0,1
256816,2013,6,2,2,0,0.0,20.37,1,9.44,89.07,60.37,77.78,0,79.17,0,0,0,0,0.0,0,1,0,1
256828,2013,3,2,1,0,3.33,5.56,0,8.33,26.48,9.63,2.22,1,64.21,0,0,0,0,0.0,0,1,1,0
256828,2013,6,2,2,0,3.89,6.85,0,5.0,36.11,7.22,43.89,1,63.2,0,0,0,0,0.0,0,1,1,0
256829,2013,3,2,1,0,16.11,39.41,0,10.0,60.19,33.7,0.0,1,33.33,0,0,1,0,1.78,0,1,0,0
256829,2013,6,2,2,0,18.89,3.89,0,10.56,60.19,36.11,0.0,1,23.33,0,0,1,0,0.0,0,1,0,0
256832,2013,3,2,1,0,0.0,3.33,0,0.0,28.89,0.0,23.0,1,45.47,1,0,0,0,0.0,0,1,0,0
256832,2013,6,2,2,0,0.0,0.0,0,17.78,43.33,24.07,24.04,1,67.42,1,0,0,0,0.0,0,1,0,0
256862,2013,3,2,1,0,0.0,0.0,0,5.67,55.37,4.81,8.89,1,43.6,0,0,0,0,0.0,1,0,1,0
256862,2013,6,2,2,0,0.56,0.0,0,8.89,56.81,0.0,16.22,1,49.47,0,0,0,0,0.0,1,0,1,0
256880,2013,6,1,1,0,0.0,6.0,0,0.0,54.7,25.41,0.0,0,13.4,0,1,1,0,0.0,0,1,0,0
256904,2013,6,1,1,0,0.0,68.44,0,239.44,48.15,9.63,39.44,1,65.83,0,0,0,0,3.67,0,0,1,0
256910,2013,3,1,1,0,12.89,34.41,0,8.52,48.15,48.15,11.1,1,77.33,0,0,0,0,0.0,0,1,0,1
256916,2013,3,2,1,1,3.89,19.11,0,27.0,60.19,36.11,137.36,0,25.18,0,0,0,1,0.0,0,1,1,0
256916,2013,6,2,2,1,0.0,9.44,0,104.33,139.63,28.89,187.54,0,71.39,0,0,0,1,0.0,0,1,1,0
256926,2013,3,2,1,0,7.22,73.19,1,26.89,40.93,12.04,5.56,0,99.25,0,0,0,0,2.59,0,1,0,1
256926,2013,6,2,2,0,10.0,18.89,1,23.67,38.52,28.89,1.67,0,110.85,0,0,0,0,0.0,0,1,0,1
256953,2013,3,2,1,0,0.0,0.0,0,10.67,81.85,22.78,0.0,1,53.9,0,0,0,0,0.0,0,1,1,0
256953,2013,6,2,2,0,0.0,0.0,0,10.67,96.3,57.78,0.0,1,41.67,0,0,0,0,0.0,0,1,1,0
256960,2013,6,1,1,0,0.0,0.0,0,6.56,24.07,0.0,0.0,1,75.02,1,0,0,0,0.0,0,0,0,0
256976,2013,6,1,1,0,23.33,0.0,1,192.22,62.59,107.41,168.33,0,157.41,1,0,0,0,0.0,1,0,0,0
256993,2013,3,2,1,0,2.78,78.89,0,8.56,91.48,24.07,16.3,1,83.38,0,0,0,0,0.0,0,1,0,1
256993,2013,6,2,2,0,6.67,0.0,0,16.67,72.22,43.33,19.63,1,103.83,0,0,0,0,0.0,0,1,0,1
257019,2013,3,2,1,0,55.22,4.44,0,147.7,48.15,289.07,0.0,1,184.37,1,0,0,0,0.0,0,1,0,0
257019,2013,6,2,2,0,0.0,12.78,0,230.78,72.22,240.74,67.78,1,179.12,1,0,0,0,0.0,0,1,0,0
257021,2013,3,2,1,0,6.67,4.44,1,32.59,33.7,19.26,28.89,0,85.27,0,0,0,0,0.0,0,1,0,1
257021,2013,6,2,2,0,13.33,3.07,1,21.11,31.3,48.15,45.56,0,134.87,0,0,0,0,0.0,0,1,0,1
257059,2013,3,2,1,0,0.0,16.67,0,38.74,40.93,12.04,78.94,1,67.41,0,0,0,1,1.11,0,1,0,1
257059,2013,6,2,2,0,3.89,0.0,0,51.67,98.7,72.22,101.94,1,68.84,0,0,0,1,0.0,0,1,0,1
257074,2013,3,2,1,0,0.0,0.0,0,7.78,19.26,0.0,33.31,0,21.56,0,1,0,1,0.0,0,1,1,0
257074,2013,6,2,2,0,0.0,0.0,0,5.56,31.3,0.0,34.42,0,35.15,0,1,0,1,0.0,0,1,1,0
257082,2013,3,2,1,0,0.0,2.22,0,19.3,48.15,2.41,29.26,1,48.75,1,0,0,0,0.0,1,0,0,0
257082,2013,6,2,2,0,0.0,0.0,0,7.33,48.15,9.63,14.81,1,34.32,1,0,0,0,0.0,1,0,0,0
257084,2013,3,2,1,0,7.78,38.89,1,56.33,55.37,14.44,66.67,0,82.98,1,0,0,0,0.0,0,1,0,0
257084,2013,6,2,2,0,0.0,0.0,1,13.33,62.59,14.44,56.19,0,97.84,1,0,0,0,0.0,0,1,0,0
257104,2013,3,2,1,0,0.0,49.78,1,31.11,48.15,12.04,29.33,0,56.67,1,0,0,0,0.0,0,1,0,0
257104,2013,6,2,2,0,6.67,37.56,1,33.33,62.59,4.81,45.3,0,64.58,1,0,0,0,0.0,0,1,0,0
257123,2013,3,2,1,0,0.0,24.44,1,14.44,96.3,48.15,0.0,0,91.19,0,0,0,0,1.48,0,1,0,1
257123,2013,6,2,2,0,0.0,22.22,1,6.67,72.22,38.52,0.0,0,60.83,0,0,0,0,0.0,0,1,0,1
257152,2013,3,2,1,1,0.0,47.59,0,4.67,60.19,38.52,80.78,0,65.2,0,0,0,0,0.0,0,1,1,0
257152,2013,6,2,2,1,0.0,0.0,0,10.89,62.59,48.15,83.63,0,78.23,0,0,0,0,0.0,0,1,1,0
257165,2013,3,2,1,1,12.22,3.7,0,4.41,43.33,48.15,35.56,0,97.75,0,0,0,0,0.0,0,1,1,0
257165,2013,6,2,2,1,13.33,1.11,0,14.44,43.33,48.15,2.22,0,87.5,0,0,0,0,0.0,0,1,1,0
257169,2013,3,2,1,0,0.0,0.0,1,35.0,48.15,28.89,50.44,0,71.93,0,0,0,0,0.0,0,1,0,1
257169,2013,6,2,2,0,0.0,0.0,1,9.22,91.48,37.22,48.96,0,83.14,0,0,0,0,0.0,0,1,0,1
257170,2013,3,2,1,0,0.0,63.44,1,37.63,74.63,21.48,785.47,0,20.11,0,0,0,0,1.85,0,1,1,0
257170,2013,6,2,2,0,0.0,15.89,1,10.56,96.3,14.44,167.03,0,43.72,0,0,0,0,0.0,0,1,1,0
257173,2013,3,2,1,0,0.0,35.56,0,21.11,33.7,81.85,46.78,1,95.25,1,0,0,0,0.0,0,1,0,0
257173,2013,6,2,2,0,21.67,34.0,0,21.11,48.15,78.89,46.0,1,83.33,1,0,0,0,0.0,0,1,0,0
257174,2013,3,2,1,0,0.0,439.19,1,50.11,86.67,14.44,160.64,0,69.39,0,0,0,1,2.7,0,1,0,1
257174,2013,6,2,2,0,0.0,28.52,1,19.0,62.59,23.11,103.2,0,70.28,0,0,0,1,6.56,0,1,0,1
257187,2013,3,2,1,0,0.0,31.11,0,11.11,43.33,9.63,0.0,1,93.33,0,0,0,0,0.0,0,1,0,1
257187,2013,6,2,2,0,0.0,11.78,0,14.44,48.15,19.26,0.0,1,75.0,0,0,0,0,0.0,0,1,0,1
257188,2013,3,2,1,0,0.0,0.0,0,27.78,40.56,15.93,4.44,1,46.16,0,0,0,0,0.0,0,1,1,0
257188,2013,6,2,2,0,0.0,1.67,0,11.11,48.15,9.63,0.0,1,31.59,0,0,0,0,0.0,0,1,1,0
257204,2013,3,1,1,0,0.0,0.0,0,0.0,66.44,0.0,33.3,1,43.72,0,0,0,0,0.0,0,1,1,0
257232,2013,3,2,1,0,0.0,0.15,1,7.56,14.44,12.04,36.21,0,32.76,0,0,0,0,0.0,0,0,1,0
257232,2013,6,2,2,0,0.0,0.44,1,6.44,14.44,12.04,11.66,0,32.73,0,0,0,0,0.0,0,0,1,0
257308,2013,3,2,1,0,0.0,6.0,1,5.85,38.52,0.0,0.0,0,80.98,0,0,0,0,0.0,0,0,0,1
