state,state_nm,year,vote,margin,d,bin,margin2,margin3,margin4
67,Utah,1992,32.9701004028,-15.6683292389,0,-17.5,245.4965362549,-3846.5207519531,60268.55078125
67,Utah,1994,31.5145816803,-41.7184486389,0,-42.5,1740.4289550781,-72607.9921875,3029093.0
67,Utah,1998,28.402721405,-31.0117607117,0,-32.5,961.729309082,-29824.919921875,924923.25
67,Utah,2000,31.0649242401,-34.0694618225,0,-32.5,1160.7282714844,-39545.38671875,1347290.0
67,Utah,2004,32.7667236328,-40.328453064,0,-42.5,1626.3841552734,-65589.5546875,2645125.25
68,Wyoming,1922,53.4951095581,14.6036777496,1,12.5,213.2674102783,3114.4885253906,45482.984375
68,Wyoming,1930,53.8264198303,-18.0916309357,0,-17.5,327.3070983887,-5921.51953125,107129.9453125
68,Wyoming,1934,58.7350082397,13.6667842865,1,12.5,186.7809906006,2552.6955566406,34887.140625
68,Wyoming,1936,45.4052581787,8.4215192795,1,7.5,70.9219894409,597.2708740234,5029.9282226563
68,Wyoming,1940,56.2097663879,17.4700107574,1,17.5,305.2012634277,5331.8696289063,93147.8203125
68,Wyoming,1942,57.1078071594,-9.1894865036,0,-7.5,84.4466629028,-776.021484375,7131.2387695313
68,Wyoming,1946,48.3646812439,12.4195337296,1,12.5,154.2448120117,1915.6486816406,23791.46484375
68,Wyoming,1952,50.8378791809,-3.270637989,0,-2.5,10.6970729828,-34.9862518311,114.4273681641
68,Wyoming,1954,43.6282920837,3.062748909,1,2.5,9.3804311752,28.7299041748,87.9924850464
68,Wyoming,1958,53.9881401062,1.675760746,1,2.5,2.8081741333,4.705827713,7.8858418465
68,Wyoming,1964,55.7799224854,7.9762816429,1,7.5,63.6210670471,507.459564209,4047.6403808594
68,Wyoming,1966,28.685760498,-3.5920114517,0,-2.5,12.902545929,-46.3460922241,166.475692749
68,Wyoming,1970,45.4134712219,11.5598468781,1,12.5,133.630065918,1544.7430419922,17856.9921875
68,Wyoming,1972,37.8332977295,-42.6284790039,0,-42.5,1817.1872558594,-77463.9296875,3302169.5
68,Wyoming,1976,43.3432426453,-9.1730594635,0,-7.5,84.1450195313,-771.8672485352,7080.3842773438
68,Wyoming,1978,21.6829490662,-24.333404541,0,-22.5,592.1145629883,-14408.1630859375,350599.65625
68,Wyoming,1982,49.6347351074,-13.3135166168,0,-12.5,177.2497253418,-2359.8171386719,31417.46484375
68,Wyoming,1984,36.0637435913,-56.6341056824,0,-57.5,3207.421875,-181649.46875,10287555.0
68,Wyoming,1988,39.3074226379,-0.7305294275,0,-2.5,0.5336732268,-0.3898639977,0.2848071456
68,Wyoming,1990,42.2135047913,-27.8725147247,0,-27.5,776.8770751953,-21653.517578125,603538.0
68,Wyoming,1994,22.0383872986,-19.5662078857,0,-17.5,382.8364868164,-7490.658203125,146563.78125
68,Wyoming,1996,27.046049118,-11.8501777649,0,-12.5,140.4267120361,-1664.0815429688,19719.662109375
68,Wyoming,2000,29.8603057861,-51.7343063354,0,-52.5,2676.4384765625,-138463.6875,7163323.0
68,Wyoming,2002,24.2576389313,-45.9079017639,0,-47.5,2107.5354003906,-96752.53125,4441705.5
71,California,1922,18.2224636078,-38.3962020874,0,-37.5,1474.2683105469,-56606.3046875,2173467.0
71,California,1926,43.3871192932,-26.2304458618,0,-27.5,688.036315918,-18047.498046875,473393.9375
71,California,1928,0.0,-55.8774185181,0,-57.5,3122.2858886719,-174465.28125,9748669.0
71,California,1934,0.0,-94.5424346924,0,-92.5,8938.271484375,-845046.0,79892704.0
71,California,1938,52.2854042053,-55.3458938599,0,-57.5,3063.16796875,-169533.765625,9382998.0
71,California,1946,0.0,-9.8848075867,0,-7.5,97.7094192505,-965.8388061523,9547.130859375
71,California,1952,57.0120162964,-87.6699142456,0,-87.5,7686.013671875,-673832.1875,59074808.0
71,California,1956,43.4288215637,-8.3391723633,0,-7.5,69.5417938232,-579.9210205078,4836.0615234375
71,California,1962,51.8179550171,-12.8833236694,0,-12.5,165.9800262451,-2138.3745117188,27549.369140625
71,California,1968,60.5335998535,4.9448194504,1,2.5,24.4512386322,120.9069671631,597.8630981445
71,California,1970,46.878162384,9.5336704254,1,7.5,90.8908691406,866.5236206055,8261.150390625
71,California,1974,56.505645752,24.3057022095,1,22.5,590.7671508789,14359.0107421875,349005.84375
71,California,1976,44.7759971619,-3.2936601639,0,-2.5,10.8481969833,-35.7302742004,117.6833877563
71,California,1980,49.2895965576,19.3576717377,1,17.5,374.7194519043,7253.6962890625,140414.671875
71,California,1982,44.0007171631,-6.7593426704,0,-7.5,45.6887130737,-308.8256835938,2087.4584960938
71,California,1986,47.9037895203,1.4174312353,1,2.5,2.0091114044,2.8477771282,4.0365281105
71,California,1992,53.0574874878,4.9009203911,1,2.5,24.0190200806,117.7153091431,576.9133300781
71,California,1994,55.8427886963,1.904219389,1,2.5,3.6260514259,6.904797554,13.1482496262
71,California,1998,55.2263679504,10.0464076996,1,12.5,100.930305481,1013.9869995117,10186.9267578125
71,California,2000,59.4310531616,19.2558670044,1,17.5,370.7884216309,7139.8525390625,137484.046875
71,California,2004,52.1821022034,19.053730011,1,17.5,363.0446166992,6917.3544921875,131801.40625
72,Oregon,1924,27.9334602356,-41.2880554199,0,-42.5,1704.7034912109,-70383.890625,2906014.0
72,Oregon,1926,38.862033844,-3.4448087215,0,-2.5,11.8667068481,-40.8785362244,140.8187408447
72,Oregon,1930,48.3188781738,-30.1227741241,0,-32.5,907.3815307617,-27332.84765625,823341.25
72,Oregon,1936,22.9440555573,-1.3736158609,0,-2.5,1.8868205547,-2.5917665958,3.5600917339
72,Oregon,1938,39.2884140015,-9.7188205719,0,-7.5,94.4554748535,-917.9957885742,8921.8369140625
72,Oregon,1944,23.1957187653,-21.4231719971,0,-22.5,458.9523010254,-9832.2138671875,210637.21875
72,Oregon,1948,50.2163124084,-20.0613746643,0,-22.5,402.4587402344,-8073.8759765625,161973.046875
72,Oregon,1956,54.1535453796,8.391078949,1,7.5,70.4102096558,590.8176269531,4957.5971679688
72,Oregon,1960,48.225063324,9.2274513245,1,7.5,85.1458587646,785.6792602539,7249.8168945313
72,Oregon,1962,49.7776222229,8.3463611603,1,7.5,69.6617431641,581.4220581055,4852.7587890625
72,Oregon,1966,46.1577720642,-3.5057902336,0,-2.5,12.2905654907,-43.088142395,151.0579986572
72,Oregon,1968,44.840385437,-0.4230171442,0,-2.5,0.1789434999,-0.0756961703,0.0320207775
72,Oregon,1972,38.2755317688,-7.5621786118,0,-7.5,57.1865463257,-432.454864502,3270.3010253906
72,Oregon,1974,44.0127716064,-10.0886735916,0,-12.5,101.7813339233,-1026.8386230469,10359.4404296875
72,Oregon,1978,33.4329719543,-23.3663654327,0,-22.5,545.9870605469,-12757.732421875,298101.84375
72,Oregon,1980,36.0398254395,-8.0953512192,0,-7.5,65.5347137451,-530.5264892578,4294.7983398438
72,Oregon,1984,46.1897354126,-33.0961036682,0,-32.5,1095.3520507813,-36251.88671875,1199796.125
72,Oregon,1986,46.4996833801,-26.9129180908,0,-27.5,724.3051757813,-19493.166015625,524617.9375
72,Oregon,1990,45.9017944336,-7.4916181564,0,-7.5,56.1243438721,-420.4621582031,3149.9418945313
72,Oregon,1996,39.6061935425,-3.8938999176,0,-2.5,15.1624565125,-59.0410881042,229.9000854492
72,Oregon,1998,63.3920974731,27.2589454651,1,27.5,743.0501098633,20254.76171875,552123.4375
72,Oregon,2002,48.9046707153,-16.602394104,0,-17.5,275.6394958496,-4576.275390625,75977.125
72,Oregon,2004,57.224029541,31.6460647583,1,32.5,1001.4733886719,31692.693359375,1002949.0
73,Washington,1922,53.4153060913,1.295992732,1,2.5,1.6795971394,2.1767456532,2.8210465908
73,Washington,1928,60.9247665405,6.966635704,1,7.5,48.5340118408,338.1187744141,2355.5505371094
73,Washington,1932,62.6226196289,27.9061908722,1,27.5,778.7554931641,21732.099609375,606460.125
73,Washington,1944,53.4006538391,10.6914577484,1,12.5,114.3072662354,1222.111328125,13066.1513671875
73,Washington,1946,56.2263412476,-9.1110343933,0,-7.5,83.0109481812,-756.315612793,6890.8173828125
73,Washington,1950,61.0902366638,7.4189395905,1,7.5,55.0406646729,408.3433532715,3029.4748535156
73,Washington,1952,67.3235397339,12.6947698593,1,12.5,161.1571807861,2045.8533935547,25971.63671875
73,Washington,1956,52.0939216614,22.1804714203,1,22.5,491.9733276367,10912.2001953125,242037.734375
73,Washington,1958,72.2082824707,35.9450912476,1,37.5,1292.0495605469,46442.83984375,1669392.125
73,Washington,1962,64.4128112793,4.7879128456,1,2.5,22.9241085052,109.7586364746,525.5147705078
73,Washington,1964,82.4315032959,44.4165611267,1,42.5,1972.8309326172,87626.3671875,3892061.75
73,Washington,1968,60.704750061,29.1481075287,1,27.5,849.6121826172,24764.587890625,721840.8125
73,Washington,1970,71.8403244019,66.4220428467,1,67.5,4411.8876953125,293046.59375,19464754.0
73,Washington,1974,45.8265571594,24.6252651215,1,22.5,606.4036865234,14932.8515625,367725.4375
73,Washington,1976,68.9566345215,47.5935745239,1,47.5,2265.1484375,107806.5078125,5130897.0
73,Washington,1980,50.6570739746,-8.3468885422,0,-7.5,69.6705474854,-581.5322875977,4853.9853515625
73,Washington,1986,53.9918823242,1.9844979048,1,2.5,3.938231945,7.8154129982,15.5096712112
73,Washington,1988,44.2514953613,-2.1733880043,0,-2.5,4.7236156464,-10.266248703,22.3125419617
73,Washington,1992,58.4140014648,7.9837679863,1,7.5,63.7405509949,508.8897705078,4062.8579101563
73,Washington,1994,48.7302856445,-11.4970092773,0,-12.5,132.1812286377,-1519.6887207031,17471.875
73,Washington,1998,54.9804878235,16.8280010223,1,17.5,283.1816101074,4765.3803710938,80191.828125
73,Washington,2000,56.8526992798,0.0905573368,1,2.5,0.0082006315,0.0007426273,6.72504e-05
73,Washington,2004,52.3648262024,12.2442989349,1,12.5,149.9228515625,1835.7003173828,22476.86328125
81,Alaska,1960,75.5386962891,26.8498420715,1,27.5,720.9140014648,19356.427734375,519717.03125
81,Alaska,1962,45.1335105896,16.2819499969,1,17.5,265.1018981934,4316.3759765625,70279.015625
81,Alaska,1968,58.2803535461,7.7115087509,1,7.5,59.4673690796,458.5831298828,3536.3676757813
81,Alaska,1972,24.0946388245,-54.6053886414,0,-52.5,2981.7485351563,-162819.53125,8890824.0
81,Alaska,1974,45.9339637756,16.5607089996,1,17.5,274.2570800781,4541.8916015625,75216.9453125
81,Alaska,1978,28.4850654602,-51.4978637695,0,-52.5,2652.0300292969,-136573.875,7033263.0
81,Alaska,1980,44.0965461731,-7.7518792152,0,-7.5,60.091632843,-465.823059082,3611.0041503906
81,Alaska,1984,32.1925506592,-42.6835174561,0,-42.5,1821.8826904297,-77764.359375,3319256.5
81,Alaska,1986,38.4061851501,-9.9263849258,0,-7.5,98.5331192017,-978.0776367188,9708.775390625
81,Alaska,1990,10.3386573792,-34.0361213684,0,-32.5,1158.4575195313,-39429.40234375,1342023.875
81,Alaska,1992,19.7211990356,-14.6416158676,0,-12.5,214.3769226074,-3138.8244628906,45957.4609375
81,Alaska,1996,10.5132694244,-66.3671340942,0,-67.5,4404.5966796875,-292320.4375,19400470.0
81,Alaska,2002,47.7670783997,-67.6568756104,0,-67.5,4577.4526367188,-309696.15625,20953074.0
81,Alaska,2004,23.829744339,-1.2910962105,0,-2.5,1.6669294834,-2.1521663666,2.7786536217
82,Hawaii,1962,83.395980835,38.8198242188,1,37.5,1506.9787597656,58500.6484375,2270985.0
82,Hawaii,1964,48.4287261963,-6.6844167709,0,-7.5,44.681427002,-298.6692810059,1996.4299316406
82,Hawaii,1968,82.9083099365,68.4096603394,1,67.5,4679.8818359375,320149.125,21901292.0
82,Hawaii,1970,53.7270126343,-3.1425476074,0,-2.5,9.8756055832,-31.0345611572,97.5275802612
82,Hawaii,1974,77.9445571899,65.816619873,1,67.5,4331.8276367188,285106.25,18764730.0
82,Hawaii,1976,80.084197998,13.1023015976,1,12.5,171.6703033447,2249.2761230469,29470.6953125
82,Hawaii,1980,73.5691833496,59.5185508728,1,57.5,3542.4580078125,210841.953125,12549008.0
82,Hawaii,1982,76.5542984009,63.0903015137,1,62.5,3980.3862304688,251123.765625,15843474.0
82,Hawaii,1986,57.269115448,47.1383705139,1,47.5,2222.0258789063,104742.6875,4937399.5
82,Hawaii,1992,79.1843795776,30.3408107758,1,32.5,920.5648193359,27930.681640625,847439.5625
82,Hawaii,1994,72.6846847534,47.5954208374,1,47.5,2265.3239746094,107819.0546875,5131693.0
82,Hawaii,1998,75.5101165771,61.3597793579,1,62.5,3765.0224609375,231020.953125,14175395.0
82,Hawaii,2000,61.3489570618,48.1779289246,1,47.5,2321.1127929688,111826.40625,5387565.0
82,Hawaii,2004,74.8077011108,54.5223579407,1,52.5,2972.6875,162077.9375,8836871.0
